"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","general elemantary","3.3","3","444","2","3","4","4","4","3.23","3.37","1","4","3","4"
"1990","(Married) couple without C.","higher education","2.7","3","192","2","2","3","4","4","2.6","2.8","1","4","3","3"
"1990","(Married) couple without C.","higher vocational","3.04","3","152","2","2","4","4","4","2.91","3.17","1","4","3","3"
"1990","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","inadequately","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","middle vocational","3.02","3","1141","2","3","4","4","4","2.98","3.06","1","4","3","3"
"1990","(Married) couple without C.","vocational + Abi","2.9","3","64","2","3","3","4","4","2.72","3.08","1","4","3","3"
"1990","1-pers.-HH","general elemantary","3.33","3","262","2","3","4","4","4","3.24","3.42","1","4","3","4"
"1990","1-pers.-HH","higher education","2.47","2","106","2","2","3","3","4","2.32","2.62","1","4","2","3"
"1990","1-pers.-HH","higher vocational","2.96","3","54","2","2","4","4","4","2.76","3.16","2","4","3","3"
"1990","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1990","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"1990","1-pers.-HH","middle vocational","3.01","3","442","2","2","4","4","4","2.93","3.09","1","4","3","3"
"1990","1-pers.-HH","vocational + Abi","2.58","3","35","1","2","3","4","4","2.27","2.89","1","4","2","3"
"1990","Couple + C. GT 16 ","general elemantary","3.11","3","385","2","3","4","4","4","3.03","3.19","1","4","3","3"
"1990","Couple + C. GT 16 ","higher education","2.63","3","102","2","2","3","3","4","2.49","2.77","1","4","2","3"
"1990","Couple + C. GT 16 ","higher vocational","2.85","3","78","2","2","3","4","4","2.69","3.01","1","4","3","3"
"1990","Couple + C. GT 16 ","in school","2.65","3","52","2","2","3","3","4","2.45","2.85","1","4","2","3"
"1990","Couple + C. GT 16 ","inadequately","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","middle vocational","2.93","3","830","2","3","3","4","4","2.88","2.98","1","4","3","3"
"1990","Couple + C. GT 16 ","vocational + Abi","2.74","3","43","2","2","3","3","4","2.55","2.93","2","4","2","3"
"1990","Couple + C. LE 16","general elemantary","3.15","3","173","2","3","4","4","4","3.04","3.26","1","4","3","3"
"1990","Couple + C. LE 16","higher education","2.68","3","180","2","2","3","4","4","2.57","2.79","1","4","2","3"
"1990","Couple + C. LE 16","higher vocational","2.9","3","144","2","2","3","4","4","2.8","3","1","4","3","3"
"1990","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","inadequately","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","middle vocational","2.95","3","891","2","3","3","4","4","2.9","3","1","4","3","3"
"1990","Couple + C. LE 16","vocational + Abi","2.65","3","40","2","2","3","4","4","2.4","2.9","1","4","2","3"
"1990","Couple + C. LE and GT 16","general elemantary","3.13","3","118","2","3","4","4","4","2.99","3.27","1","4","3","3"
"1990","Couple + C. LE and GT 16","higher education","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","higher vocational","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","in school","3.01","3","36","2","3","4","4","4","2.77","3.25","2","4","3","3"
"1990","Couple + C. LE and GT 16","inadequately","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","middle vocational","2.94","3","204","2","2","3","4","4","2.84","3.04","1","4","3","3"
