"plh0218","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","1-pers.-HH","(0) in school","","","",""
"1 Strongly disagree","2005","1-pers.-HH","(1a) inadequately completed","15","","",""
"1 Strongly disagree","2005","1-pers.-HH","(1b) general elementary school","200","0.530011388473961","0.479630748039385","0.580392028908537"
"1 Strongly disagree","2005","1-pers.-HH","(1c) basic vocational qualification","483","0.53534606176015","0.50237478454851","0.56831733897179"
"1 Strongly disagree","2005","1-pers.-HH","(2b) intermediate general qualification","14","","",""
"1 Strongly disagree","2005","1-pers.-HH","(2a) intermediate vocational","276","0.414213417572419","0.376139777859483","0.452287057285355"
"1 Strongly disagree","2005","1-pers.-HH","(2c_gen) general maturity certificate","26","","",""
"1 Strongly disagree","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","79","0.358822692397898","0.296425624178009","0.421219760617786"
"1 Strongly disagree","2005","1-pers.-HH","(3a) lower tertiary education","87","0.412446597981083","0.348826884556476","0.476066311405691"
"1 Strongly disagree","2005","1-pers.-HH","(3b) higher tertiary education","132","0.421197769171825","0.367844839582094","0.474550698761556"
"1 Strongly disagree","2005","(Married) couple without C. ","(0) in school","1","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","(1a) inadequately completed","39","0.5654300851845","0.45612161150689","0.674738558862111"
"1 Strongly disagree","2005","(Married) couple without C. ","(1b) general elementary school","318","0.547159770962372","0.507197096856201","0.587122445068544"
"1 Strongly disagree","2005","(Married) couple without C. ","(1c) basic vocational qualification","1389","0.577027245063138","0.557618833214994","0.596435656911281"
"1 Strongly disagree","2005","(Married) couple without C. ","(2b) intermediate general qualification","31","0.340304770186947","0.244521457198074","0.436088083175821"
"1 Strongly disagree","2005","(Married) couple without C. ","(2a) intermediate vocational","698","0.482099600620032","0.456146777598783","0.508052423641282"
"1 Strongly disagree","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","40","0.345472646506725","0.263094154026068","0.427851138987382"
"1 Strongly disagree","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","165","0.306749105449338","0.265234989693055","0.348263221205621"
"1 Strongly disagree","2005","(Married) couple without C. ","(3a) lower tertiary education","321","0.458516475548364","0.421418383884036","0.495614567212693"
"1 Strongly disagree","2005","(Married) couple without C. ","(3b) higher tertiary education","390","0.397091917033641","0.366172476174569","0.428011357892713"
"1 Strongly disagree","2005","Single parent ","(0) in school","16","","",""
"1 Strongly disagree","2005","Single parent ","(1a) inadequately completed","11","","",""
"1 Strongly disagree","2005","Single parent ","(1b) general elementary school","57","0.417598072436242","0.338145515564597","0.497050629307887"
"1 Strongly disagree","2005","Single parent ","(1c) basic vocational qualification","117","0.529030494229567","0.465614857142022","0.592446131317113"
"1 Strongly disagree","2005","Single parent ","(2b) intermediate general qualification","16","","",""
"1 Strongly disagree","2005","Single parent ","(2a) intermediate vocational","122","0.432476431722038","0.372257285972435","0.492695577471641"
"1 Strongly disagree","2005","Single parent ","(2c_gen) general maturity certificate","9","","",""
"1 Strongly disagree","2005","Single parent ","(2c_voc) vocational maturity certificate","23","","",""
"1 Strongly disagree","2005","Single parent ","(3a) lower tertiary education","25","","",""
"1 Strongly disagree","2005","Single parent ","(3b) higher tertiary education","30","0.463594733523397","0.347600959226249","0.579588507820546"
"1 Strongly disagree","2005","Couple + C. LE 16 ","(0) in school","1","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(1a) inadequately completed","18","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(1b) general elementary school","110","0.537966459608505","0.471325197634446","0.604607721582564"
"1 Strongly disagree","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","374","0.466991158743962","0.432526682215108","0.501455635272815"
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","26","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2a) intermediate vocational","583","0.420322888510178","0.392635955153508","0.448009821866848"
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","21","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","161","0.391949375588053","0.346386234733969","0.437512516442137"
"1 Strongly disagree","2005","Couple + C. LE 16 ","(3a) lower tertiary education","129","0.445547380392763","0.388636743223005","0.502458017562522"
"1 Strongly disagree","2005","Couple + C. LE 16 ","(3b) higher tertiary education","210","0.394223667295271","0.353044557281345","0.435402777309198"
"1 Strongly disagree","2005","Couple + C. GT 16 ","(0) in school","28","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(1a) inadequately completed","16","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(1b) general elementary school","116","0.460301176829832","0.401068628541126","0.519533725118539"
"1 Strongly disagree","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","411","0.510274153842093","0.47607976777608","0.544468539908105"
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","44","0.283544977130382","0.215990290944975","0.351099663315789"
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2a) intermediate vocational","390","0.467494416561829","0.433197654910009","0.501791178213649"
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","49","0.174636509718206","0.130007644761854","0.219265374674557"
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","80","0.385763148814971","0.321293643648598","0.450232653981343"
"1 Strongly disagree","2005","Couple + C. GT 16 ","(3a) lower tertiary education","97","0.369934787147676","0.308208593475994","0.431660980819358"
"1 Strongly disagree","2005","Couple + C. GT 16 ","(3b) higher tertiary education","156","0.388881385356927","0.340806209995797","0.436956560718057"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(0) in school","35","0.160068763702337","0.115064551641069","0.205072975763604"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1a) inadequately completed","12","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1b) general elementary school","64","0.522243360495006","0.439501762829814","0.604984958160199"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","151","0.519032086147442","0.463323260064461","0.574740912230424"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","23","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","173","0.558480951140408","0.504659782969486","0.61230211931133"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","17","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","39","0.481503906366509","0.370618742792741","0.592389069940276"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","59","0.534525906757163","0.443754047065812","0.625297766448514"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","74","0.405855169601749","0.33246877191822","0.479241567285278"
"2 on scale 1-7 ","2005","1-pers.-HH","(0) in school","","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(1a) inadequately completed","8","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(1b) general elementary school","91","0.235208155094543","0.192395197784652","0.278021112404434"
"2 on scale 1-7 ","2005","1-pers.-HH","(1c) basic vocational qualification","184","0.208313289096839","0.181466718338343","0.235159859855335"
"2 on scale 1-7 ","2005","1-pers.-HH","(2b) intermediate general qualification","18","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(2a) intermediate vocational","153","0.262710435202087","0.228693098388856","0.296727772015318"
"2 on scale 1-7 ","2005","1-pers.-HH","(2c_gen) general maturity certificate","25","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","60","0.242414000050093","0.186665911454804","0.298162088645383"
"2 on scale 1-7 ","2005","1-pers.-HH","(3a) lower tertiary education","50","0.198565819957364","0.147010872327577","0.250120767587151"
