"plh0218","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","1-pers.-HH","677","0.540731101613411","0.512892766561247","0.568569436665574"
"1 Strongly disagree","2005","lower secondary degree","(Married) couple without C. ","1636","0.562107154661763","0.544297291434263","0.579917017889263"
"1 Strongly disagree","2005","lower secondary degree","Single parent ","156","0.469854315266156","0.417341829247445","0.522366801284867"
"1 Strongly disagree","2005","lower secondary degree","Couple + C. LE 16 ","442","0.482005701089123","0.449943314475224","0.514068087703022"
"1 Strongly disagree","2005","lower secondary degree","Couple + C. GT 16 ","463","0.481384575982459","0.450005697849977","0.512763454114941"
"1 Strongly disagree","2005","lower secondary degree","Couple + C. LE and GT 16","182","0.499614808089185","0.449927763458545","0.549301852719825"
"1 Strongly disagree","2005","secondary school degree","1-pers.-HH","325","0.422080041865353","0.387104458968922","0.457055624761785"
"1 Strongly disagree","2005","secondary school degree","(Married) couple without C. ","875","0.479169412858582","0.456058949711134","0.502279876006031"
"1 Strongly disagree","2005","secondary school degree","Single parent ","151","0.403465727672249","0.351772807510957","0.45515864783354"
"1 Strongly disagree","2005","secondary school degree","Couple + C. LE 16 ","652","0.425623502900977","0.399326313323104","0.451920692478851"
"1 Strongly disagree","2005","secondary school degree","Couple + C. GT 16 ","485","0.425464799566773","0.396405453572327","0.45452414556122"
"1 Strongly disagree","2005","secondary school degree","Couple + C. LE and GT 16","232","0.459693680717593","0.415878542406422","0.503508819028763"
"1 Strongly disagree","2005","college entrance qualification","1-pers.-HH","245","0.331675788888935","0.298719329932412","0.364632247845458"
"1 Strongly disagree","2005","college entrance qualification","(Married) couple without C. ","661","0.370970280726985","0.348226956045027","0.393713605408943"
"1 Strongly disagree","2005","college entrance qualification","Single parent ","60","0.360363875518255","0.291551840161935","0.429175910874574"
"1 Strongly disagree","2005","college entrance qualification","Couple + C. LE 16 ","411","0.36521134717193","0.337419325090248","0.393003369253612"
"1 Strongly disagree","2005","college entrance qualification","Couple + C. GT 16 ","277","0.268717587488114","0.23974022487759","0.297694950098639"
"1 Strongly disagree","2005","college entrance qualification","Couple + C. LE and GT 16","115","0.344918489581862","0.29363270194044","0.396204277223284"
"1 Strongly disagree","2005","Other degree","1-pers.-HH","50","0.505036815151392","0.405539768142547","0.604533862160237"
"1 Strongly disagree","2005","Other degree","(Married) couple without C. ","179","0.541957664573683","0.489383299689353","0.594532029458012"
"1 Strongly disagree","2005","Other degree","Single parent ","32","0.540346358870115","0.416294375206468","0.664398342533763"
