"plh0218","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","16-34 y.","Male","625","0.252253064976701","0.235383090014076","0.269123039939327","1"
"1 Strongly disagree","2005","16-34 y.","Female","853","0.312451655422452","0.295181885694016","0.329721425150887","1"
"1 Strongly disagree","2005","35-65 y.","Male","2486","0.453638471698359","0.440614436393139","0.466662507003578","1"
"1 Strongly disagree","2005","35-65 y.","Female","3084","0.525419484039158","0.512755805649318","0.538083162428998","1"
"1 Strongly disagree","2005","66 and older","Male","879","0.509171900442636","0.485560136076002","0.53278366480927","1"
"1 Strongly disagree","2005","66 and older","Female","1202","0.59557919709885","0.574250755690215","0.616907638507486","1"
"2 on scale 1-7 ","2005","35-65 y.","Male","1403","0.240340129193534","0.229161892336129","0.25151836605094","2"
"2 on scale 1-7 ","2005","16-34 y.","Male","581","0.227513570548183","0.211229312573243","0.243797828523123","2"
"2 on scale 1-7 ","2005","66 and older","Female","442","0.20718914883253","0.189575841516909","0.22480245614815","2"
"2 on scale 1-7 ","2005","16-34 y.","Female","722","0.266953945533569","0.250471285019761","0.283436606047376","2"
"2 on scale 1-7 ","2005","35-65 y.","Female","1494","0.232538594056235","0.221825186481189","0.243252001631282","2"
"2 on scale 1-7 ","2005","66 and older","Male","389","0.218603357097332","0.199082642964997","0.238124071229667","2"
"3 on scale 1-7 ","2005","66 and older","Male","151","0.0837814285951587","0.0706954880303662","0.0968673691599512","3"
"3 on scale 1-7 ","2005","16-34 y.","Male","399","0.159356425710377","0.145139371144238","0.173573480276516","3"
"3 on scale 1-7 ","2005","35-65 y.","Female","545","0.0922210494306687","0.084883400692725","0.0995586981686124","3"
"3 on scale 1-7 ","2005","35-65 y.","Male","614","0.103568221991791","0.0955970450053922","0.11153939897819","3"
"3 on scale 1-7 ","2005","16-34 y.","Female","400","0.140059558285969","0.127128499845697","0.152990616726241","3"
"3 on scale 1-7 ","2005","66 and older","Female","150","0.074945672419413","0.0635029459495037","0.0863883988893222","3"
"4 on scale 1-7","2005","66 and older","Female","128","0.0648636986957608","0.0541605655088605","0.0755668318826611","4"
"4 on scale 1-7","2005","16-34 y.","Female","359","0.123298686484796","0.111048334562578","0.135549038407014","4"
"4 on scale 1-7","2005","35-65 y.","Male","526","0.0955944939872347","0.0879023286927665","0.103286659281703","4"
"4 on scale 1-7","2005","66 and older","Male","135","0.0829168679243745","0.0698924802495776","0.0959412555991715","4"
"4 on scale 1-7","2005","16-34 y.","Male","365","0.136162187402456","0.122840376756699","0.149483998048212","4"
"4 on scale 1-7","2005","35-65 y.","Female","377","0.0655938091487292","0.0593153783300388","0.0718722399674196","4"
"5 on scale 1-7","2005","66 and older","Female","54","0.0280327647476079","0.0208592599095151","0.0352062695857007","5"
"5 on scale 1-7","2005","35-65 y.","Female","284","0.0528078609729631","0.0471360706881488","0.0584796512577773","5"
"5 on scale 1-7","2005","66 and older","Male","100","0.0690920102502863","0.0571136102736207","0.0810704102269519","5"
"5 on scale 1-7","2005","16-34 y.","Male","304","0.114536141819066","0.102165974159589","0.126906309478542","5"
"5 on scale 1-7","2005","16-34 y.","Female","248","0.0872181731437298","0.0767050803732578","0.0977312659142018","5"
"5 on scale 1-7","2005","35-65 y.","Male","347","0.0605973678437581","0.0543556614424543","0.066839074245062","5"
"6 on scale 1-7","2005","66 and older","Female","26","","","","6"
"6 on scale 1-7","2005","35-65 y.","Male","175","0.0323315837909882","0.0277042871374386","0.0369588804445379","6"
"6 on scale 1-7","2005","66 and older","Male","45","0.0243492803577377","0.0170694414826969","0.0316291192327786","6"
"6 on scale 1-7","2005","16-34 y.","Male","187","0.0759838302691941","0.0656913683695511","0.0862762921688372","6"
"6 on scale 1-7","2005","35-65 y.","Female","133","0.0211104945684773","0.0174649041524003","0.0247560849845544","6"
"6 on scale 1-7","2005","16-34 y.","Female","140","0.0496406004172678","0.0415476671075167","0.057733533727019","6"
"7 Strongly agree","2005","66 and older","Female","32","0.0163417101965251","0.0108318129841585","0.0218516074088918","7"
"7 Strongly agree","2005","66 and older","Male","23","","","","7"
"7 Strongly agree","2005","35-65 y.","Male","62","0.0139297314943348","0.0108637052026807","0.0169957577859889","7"
"7 Strongly agree","2005","35-65 y.","Female","56","0.0103087077837684","0.0077471519724548","0.012870263595082","7"
"7 Strongly agree","2005","16-34 y.","Male","85","0.0341947792740229","0.0271357729972785","0.0412537855507673","7"
"7 Strongly agree","2005","16-34 y.","Female","45","0.0203773807122168","0.0151130023747852","0.0256417590496484","7"
"1 Strongly disagree","2006","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2006","66 and older","Male","","","","","1"
"1 Strongly disagree","2006","66 and older","Female","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2006","16-34 y.","Male","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Male","","","","","2"
"3 on scale 1-7 ","2006","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Male","","","","","3"
"4 on scale 1-7","2006","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Male","","","","","4"
"4 on scale 1-7","2006","66 and older","Female","","","","","4"
"4 on scale 1-7","2006","66 and older","Male","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Male","","","","","4"
"5 on scale 1-7","2006","66 and older","Female","","","","","5"
"5 on scale 1-7","2006","66 and older","Male","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Male","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Female","","","","","5"
"6 on scale 1-7","2006","66 and older","Female","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2006","66 and older","Male","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Male","","","","","6"
"7 Strongly agree","2006","66 and older","Female","","","","","7"
"7 Strongly agree","2006","35-65 y.","Male","","","","","7"
"7 Strongly agree","2006","35-65 y.","Female","","","","","7"
"7 Strongly agree","2006","66 and older","Male","","","","","7"
"7 Strongly agree","2006","16-34 y.","Male","","","","","7"
"7 Strongly agree","2006","16-34 y.","Female","","","","","7"
"1 Strongly disagree","2007","16-34 y.","Male","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2007","66 and older","Male","","","","","1"
"1 Strongly disagree","2007","66 and older","Female","","","","","1"
"2 on scale 1-7 ","2007","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Male","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Female","","","","","2"
"3 on scale 1-7 ","2007","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Male","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Male","","","","","3"
"4 on scale 1-7","2007","16-34 y.","Male","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2007","66 and older","Female","","","","","4"
"4 on scale 1-7","2007","66 and older","Male","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Female","","","","","4"
"5 on scale 1-7","2007","66 and older","Female","","","","","5"
"5 on scale 1-7","2007","66 and older","Male","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Male","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Female","","","","","5"
"6 on scale 1-7","2007","66 and older","Female","","","","","6"
"6 on scale 1-7","2007","66 and older","Male","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Male","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Female","","","","","6"
"7 Strongly agree","2007","66 and older","Female","","","","","7"
"7 Strongly agree","2007","16-34 y.","Male","","","","","7"
"7 Strongly agree","2007","16-34 y.","Female","","","","","7"
"7 Strongly agree","2007","35-65 y.","Male","","","","","7"
