"plh0218","year","education","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","Male","1662","0.495015979416663","0.478330068487593","0.511701890345733"
"1 Strongly disagree","2005","lower secondary degree","Female","2003","0.563521962322456","0.547357156149453","0.579686768495459"
"1 Strongly disagree","2005","secondary school degree","Male","1058","0.383787920115241","0.364979109408527","0.402596730821956"
"1 Strongly disagree","2005","secondary school degree","Female","1716","0.486145823734123","0.469429099796793","0.502862547671452"
"1 Strongly disagree","2005","college entrance qualification","Male","891","0.319567497030175","0.302040104487188","0.337094889573162"
"1 Strongly disagree","2005","college entrance qualification","Female","906","0.369618258800521","0.350589854124745","0.388646663476297"
"1 Strongly disagree","2005","Other degree","Male","258","0.515358260863645","0.472730142996832","0.557986378730459"
"1 Strongly disagree","2005","Other degree","Female","325","0.582983425139148","0.543028076903374","0.622938773374922"
"1 Strongly disagree","2005","no degree/no degree yet","Male","84","0.239584367335102","0.198666338217187","0.280502396453017"
"1 Strongly disagree","2005","no degree/no degree yet","Female","124","0.32343095819844","0.28158299483157","0.365278921565309"
"2 on scale 1-7 ","2005","lower secondary degree","Male","802","0.217173227059307","0.203412623872093","0.230933830246521"
"2 on scale 1-7 ","2005","lower secondary degree","Female","845","0.221547018006863","0.208011246085749","0.235082789927976"
"2 on scale 1-7 ","2005","secondary school degree","Male","654","0.275057064262585","0.257786207031653","0.292327921493517"
"2 on scale 1-7 ","2005","secondary school degree","Female","859","0.250052599386581","0.235568915603269","0.264536283169894"
"2 on scale 1-7 ","2005","college entrance qualification","Male","695","0.24358974695675","0.227455388817954","0.259724105095547"
"2 on scale 1-7 ","2005","college entrance qualification","Female","678","0.247921562571022","0.230899484552419","0.264943640589625"
"2 on scale 1-7 ","2005","Other degree","Male","121","0.205743131248318","0.171262572726043","0.240223689770592"
"2 on scale 1-7 ","2005","Other degree","Female","127","0.210199909478623","0.177182346880047","0.243217472077199"
"2 on scale 1-7 ","2005","no degree/no degree yet","Male","60","0.112589069079568","0.0822871278712706","0.142891010287865"
"2 on scale 1-7 ","2005","no degree/no degree yet","Female","105","0.204310531419135","0.168240655028681","0.240380407809588"
"3 on scale 1-7 ","2005","lower secondary degree","Male","344","0.0965717039690141","0.0867140564387246","0.106429351499304"
