"plh0218","year","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","3665","0.530477888693503","0.518840549956791","0.542115227430214"
"1 Strongly disagree","2005","secondary school degree","2774","0.43979299878295","0.427235633802019","0.45235036376388"
"1 Strongly disagree","2005","college entrance qualification","1797","0.343009962343219","0.330096124297294","0.355923800389143"
"1 Strongly disagree","2005","Other degree","583","0.550943927575687","0.521722293638972","0.580165561512402"
"1 Strongly disagree","2005","no degree/no degree yet","208","0.282523336240333","0.253076341706199","0.311970330774467"
"2 on scale 1-7 ","2005","lower secondary degree","1647","0.219437306358649","0.209786777026944","0.229087835690353"
"2 on scale 1-7 ","2005","secondary school degree","1513","0.261375883103984","0.250259984056783","0.272491782151185"
"2 on scale 1-7 ","2005","college entrance qualification","1373","0.245618655882173","0.233908876262094","0.257328435502252"
"2 on scale 1-7 ","2005","Other degree","248","0.208088373975818","0.184239780173641","0.231936967777994"
"2 on scale 1-7 ","2005","no degree/no degree yet","165","0.159560865771461","0.13560972252976","0.183512009013161"
"3 on scale 1-7 ","2005","lower secondary degree","635","0.0880242992122965","0.081417593996567","0.094631004428026"
"3 on scale 1-7 ","2005","secondary school degree","627","0.103624371146223","0.0959139860484509","0.111334756243995"
"3 on scale 1-7 ","2005","college entrance qualification","687","0.136031416551096","0.126705507793513","0.145357325308678"
"3 on scale 1-7 ","2005","Other degree","105","0.0910728554943646","0.0741700216466502","0.107975689342079"
"3 on scale 1-7 ","2005","no degree/no degree yet","149","0.157583368828528","0.133753119893054","0.181413617764002"
"4 on scale 1-7","2005","lower secondary degree","513","0.0756437016907984","0.0694777786911989","0.0818096246903978"
"4 on scale 1-7","2005","secondary school degree","490","0.0865429522955041","0.0794298342812131","0.0936560703097951"
"4 on scale 1-7","2005","college entrance qualification","604","0.119154461079225","0.110341383166806","0.127967538991644"
"4 on scale 1-7","2005","Other degree","98","0.078070135572101","0.0623088398582563","0.0938314312859456"
"4 on scale 1-7","2005","no degree/no degree yet","133","0.13699338087854","0.114504555204945","0.159482206552135"
"5 on scale 1-7","2005","lower secondary degree","335","0.0494639979155351","0.0444078368409634","0.0545201589901069"
"5 on scale 1-7","2005","secondary school degree","353","0.0616966265085367","0.0556096385395703","0.0677836144775032"
"5 on scale 1-7","2005","college entrance qualification","455","0.0969186251769523","0.0888705941547059","0.104966656199199"
"5 on scale 1-7","2005","Other degree","41","0.0387281783289785","0.0273927705128657","0.0500635861450912"
"5 on scale 1-7","2005","no degree/no degree yet","105","0.102597628180687","0.0827516646155064","0.122443591745868"
"6 on scale 1-7","2005","lower secondary degree","169","0.0225963181449397","0.0191309623298013","0.0260616739600781"
"6 on scale 1-7","2005","secondary school degree","180","0.0316528051383793","0.0272236412850038","0.0360819689917547"
"6 on scale 1-7","2005","college entrance qualification","213","0.0453017290087811","0.0396443791950896","0.0509590788224726"
"6 on scale 1-7","2005","Other degree","31","0.0290116760748642","0.019151289935776","0.0388720622139524"
"6 on scale 1-7","2005","no degree/no degree yet","85","0.0985350599869724","0.0790420127279652","0.11802810724598"
"7 Strongly agree","2005","lower secondary degree","101","0.0143564879842789","0.0115826822120017","0.0171302937565561"
"7 Strongly agree","2005","secondary school degree","65","0.0153143630244232","0.0122076698307825","0.018421056218064"
"7 Strongly agree","2005","college entrance qualification","62","0.0139651499585542","0.0107729395397137","0.0171573603773946"
"7 Strongly agree","2005","Other degree","7","","",""
"7 Strongly agree","2005","no degree/no degree yet","53","0.0622063601134787","0.0464091294595658","0.0780035907673916"
"1 Strongly disagree","2006","lower secondary degree","","","",""
"1 Strongly disagree","2006","secondary school degree","","","",""
"1 Strongly disagree","2006","college entrance qualification","","","",""
"1 Strongly disagree","2006","Other degree","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","","","",""
"2 on scale 1-7 ","2006","secondary school degree","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","","","",""
"2 on scale 1-7 ","2006","Other degree","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","","","",""
"3 on scale 1-7 ","2006","secondary school degree","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","","","",""
"3 on scale 1-7 ","2006","Other degree","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","","","",""
"4 on scale 1-7","2006","lower secondary degree","","","",""
"4 on scale 1-7","2006","secondary school degree","","","",""
"4 on scale 1-7","2006","college entrance qualification","","","",""
"4 on scale 1-7","2006","Other degree","","","",""
"4 on scale 1-7","2006","no degree/no degree yet","","","",""
"5 on scale 1-7","2006","lower secondary degree","","","",""
"5 on scale 1-7","2006","secondary school degree","","","",""
