"plh0218","year","education","migback","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","no migration background","3246","0.533507085156076","0.521104273571668","0.545909896740485"
"1 Strongly disagree","2005","lower secondary degree","direct migration background","315","0.558032115523663","0.518161777800706","0.597902453246621"
"1 Strongly disagree","2005","lower secondary degree","indirect migration background","104","0.372287762263733","0.312837892061361","0.431737632466105"
"1 Strongly disagree","2005","secondary school degree","no migration background","2595","0.450888766434969","0.437809735495894","0.463967797374044"
"1 Strongly disagree","2005","secondary school degree","direct migration background","101","0.340187882802288","0.280373016907809","0.400002748696767"
"1 Strongly disagree","2005","secondary school degree","indirect migration background","78","0.31148218523241","0.247460918985929","0.37550345147889"
"1 Strongly disagree","2005","college entrance qualification","no migration background","1625","0.33518737754041","0.321733208184177","0.348641546896642"
"1 Strongly disagree","2005","college entrance qualification","direct migration background","117","0.493902675331025","0.433820592072037","0.553984758590013"
"1 Strongly disagree","2005","college entrance qualification","indirect migration background","55","0.242609452175973","0.182598038929949","0.302620865421998"
"1 Strongly disagree","2005","Other degree","no migration background","44","0.432557801743938","0.339974079367679","0.525141524120196"
"1 Strongly disagree","2005","Other degree","direct migration background","534","0.565378132334814","0.534421389024818","0.596334875644811"
"1 Strongly disagree","2005","Other degree","indirect migration background","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","no migration background","95","0.202034179667744","0.169413638044147","0.23465472129134"
"1 Strongly disagree","2005","no degree/no degree yet","direct migration background","98","0.451908869345565","0.385843835186447","0.517973903504683"
"1 Strongly disagree","2005","no degree/no degree yet","indirect migration background","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","no migration background","1444","0.218868358814416","0.208588642488394","0.229148075140438"
"2 on scale 1-7 ","2005","lower secondary degree","direct migration background","142","0.202236893146987","0.169989684496532","0.234484101797441"
"2 on scale 1-7 ","2005","lower secondary degree","indirect migration background","61","0.279516315940043","0.224328032046814","0.334704599833273"
"2 on scale 1-7 ","2005","secondary school degree","no migration background","1405","0.264481777948331","0.252888525540904","0.276075030355757"
"2 on scale 1-7 ","2005","secondary school degree","direct migration background","62","0.230142687794499","0.177000028903765","0.283285346685233"
"2 on scale 1-7 ","2005","secondary school degree","indirect migration background","46","0.230167944575107","0.171974980656905","0.288360908493309"
"2 on scale 1-7 ","2005","college entrance qualification","no migration background","1266","0.251973863548262","0.239600163960494","0.264347563136029"
"2 on scale 1-7 ","2005","college entrance qualification","direct migration background","64","0.188850365336614","0.141815849719337","0.235884880953891"
"2 on scale 1-7 ","2005","college entrance qualification","indirect migration background","43","0.193597817785636","0.138282408344798","0.248913227226474"
"2 on scale 1-7 ","2005","Other degree","no migration background","","","",""
"2 on scale 1-7 ","2005","Other degree","direct migration background","216","0.203948185996088","0.178785293198376","0.229111078793801"
"2 on scale 1-7 ","2005","Other degree","indirect migration background","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","no migration background","90","0.148326617124217","0.119450906432137","0.177202327816298"
"2 on scale 1-7 ","2005","no degree/no degree yet","direct migration background","58","0.199843524680168","0.146760905107312","0.252926144253024"
"2 on scale 1-7 ","2005","no degree/no degree yet","indirect migration background","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","no migration background","550","0.0876278203277959","0.0805981566706787","0.094657483984913"
"3 on scale 1-7 ","2005","lower secondary degree","direct migration background","56","0.0858815257370508","0.0633870394316952","0.108376012042406"
"3 on scale 1-7 ","2005","lower secondary degree","indirect migration background","","","",""
"3 on scale 1-7 ","2005","secondary school degree","no migration background","567","0.100047421503786","0.0921602105252936","0.107934632482278"
"3 on scale 1-7 ","2005","secondary school degree","direct migration background","","","",""
"3 on scale 1-7 ","2005","secondary school degree","indirect migration background","31","0.153129225911416","0.103345467715663","0.20291298410717"
"3 on scale 1-7 ","2005","college entrance qualification","no migration background","623","0.134714353390068","0.124983518149045","0.14444518863109"
"3 on scale 1-7 ","2005","college entrance qualification","direct migration background","35","0.147367997228559","0.104769951234653","0.189966043222465"
"3 on scale 1-7 ","2005","college entrance qualification","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Other degree","no migration background","","","",""
"3 on scale 1-7 ","2005","Other degree","direct migration background","91","0.0865077974204199","0.0689524258759164","0.104063168964923"
"3 on scale 1-7 ","2005","Other degree","indirect migration background","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","no migration background","108","0.173082581698233","0.142346793769141","0.203818369627325"
"3 on scale 1-7 ","2005","no degree/no degree yet","direct migration background","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","indirect migration background","","","",""
"4 on scale 1-7","2005","lower secondary degree","no migration background","449","0.0759347428985678","0.0693490858789394","0.0825203999181963"
"4 on scale 1-7","2005","lower secondary degree","direct migration background","42","0.065504603464684","0.0456413924964204","0.0853678144329475"
"4 on scale 1-7","2005","lower secondary degree","indirect migration background","","","",""
"4 on scale 1-7","2005","secondary school degree","no migration background","443","0.0829681229315087","0.0757177800794014","0.0902184657836159"
"4 on scale 1-7","2005","secondary school degree","direct migration background","","","",""
"4 on scale 1-7","2005","secondary school degree","indirect migration background","","","",""
"4 on scale 1-7","2005","college entrance qualification","no migration background","548","0.121347321440358","0.112040804979136","0.13065383790158"
"4 on scale 1-7","2005","college entrance qualification","direct migration background","","","",""
"4 on scale 1-7","2005","college entrance qualification","indirect migration background","36","0.171884246969686","0.119066044583441","0.224702449355932"
"4 on scale 1-7","2005","Other degree","no migration background","","","",""
"4 on scale 1-7","2005","Other degree","direct migration background","82","0.0756810097637736","0.0591638879155998","0.0921981316119473"
"4 on scale 1-7","2005","Other degree","indirect migration background","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","no migration background","98","0.15005934773017","0.121045025712412","0.179073669747928"
"4 on scale 1-7","2005","no degree/no degree yet","direct migration background","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","indirect migration background","","","",""
"5 on scale 1-7","2005","lower secondary degree","no migration background","292","0.048826415546633","0.0434686360443907","0.0541841950488754"
"5 on scale 1-7","2005","lower secondary degree","direct migration background","","","",""
"5 on scale 1-7","2005","lower secondary degree","indirect migration background","","","",""
"5 on scale 1-7","2005","secondary school degree","no migration background","326","0.0556616282846035","0.0496353044285818","0.0616879521406251"
"5 on scale 1-7","2005","secondary school degree","direct migration background","","","",""
"5 on scale 1-7","2005","secondary school degree","indirect migration background","","","",""
"5 on scale 1-7","2005","college entrance qualification","no migration background","418","0.0980074340373561","0.0895333176874996","0.106481550387213"
"5 on scale 1-7","2005","college entrance qualification","direct migration background","","","",""
"5 on scale 1-7","2005","college entrance qualification","indirect migration background","","","",""
"5 on scale 1-7","2005","Other degree","no migration background","","","",""
"5 on scale 1-7","2005","Other degree","direct migration background","33","0.0379651162680127","0.0260302446176618","0.0498999879183636"
"5 on scale 1-7","2005","Other degree","indirect migration background","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","no migration background","85","0.146149823624015","0.117450174794267","0.174849472453764"
"5 on scale 1-7","2005","no degree/no degree yet","direct migration background","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","indirect migration background","","","",""
"6 on scale 1-7","2005","lower secondary degree","no migration background","148","0.0210098659091754","0.0174443012013572","0.0245754306169936"
"6 on scale 1-7","2005","lower secondary degree","direct migration background","","","",""
"6 on scale 1-7","2005","lower secondary degree","indirect migration background","","","",""
"6 on scale 1-7","2005","secondary school degree","no migration background","166","0.0317195601201685","0.0271130200565218","0.0363261001838151"
"6 on scale 1-7","2005","secondary school degree","direct migration background","","","",""
"6 on scale 1-7","2005","secondary school degree","indirect migration background","","","",""
"6 on scale 1-7","2005","college entrance qualification","no migration background","196","0.0450937844463738","0.0391795009754083","0.0510080679173392"
"6 on scale 1-7","2005","college entrance qualification","direct migration background","","","",""
"6 on scale 1-7","2005","college entrance qualification","indirect migration background","","","",""
"6 on scale 1-7","2005","Other degree","no migration background","","","",""
"6 on scale 1-7","2005","Other degree","direct migration background","","","",""
"6 on scale 1-7","2005","Other degree","indirect migration background","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","no migration background","68","0.116697460519017","0.0906135896877437","0.142781331350291"
"6 on scale 1-7","2005","no degree/no degree yet","direct migration background","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","indirect migration background","","","",""
"7 Strongly agree","2005","lower secondary degree","no migration background","86","0.0142257113473358","0.011281606556988","0.0171698161376836"
"7 Strongly agree","2005","lower secondary degree","direct migration background","","","",""
"7 Strongly agree","2005","lower secondary degree","indirect migration background","","","",""
"7 Strongly agree","2005","secondary school degree","no migration background","58","0.0142327227766338","0.0111192728230187","0.0173461727302489"
"7 Strongly agree","2005","secondary school degree","direct migration background","","","",""
"7 Strongly agree","2005","secondary school degree","indirect migration background","","","",""
"7 Strongly agree","2005","college entrance qualification","no migration background","53","0.0136758655971733","0.0103656927185736","0.016986038475773"
"7 Strongly agree","2005","college entrance qualification","direct migration background","","","",""
"7 Strongly agree","2005","college entrance qualification","indirect migration background","","","",""
"7 Strongly agree","2005","Other degree","no migration background","","","",""
"7 Strongly agree","2005","Other degree","direct migration background","","","",""
"7 Strongly agree","2005","Other degree","indirect migration background","","","",""
"7 Strongly agree","2005","no degree/no degree yet","no migration background","38","0.0636499896366034","0.0438162377001014","0.0834837415731054"
"7 Strongly agree","2005","no degree/no degree yet","direct migration background","","","",""
"7 Strongly agree","2005","no degree/no degree yet","indirect migration background","","","",""
"1 Strongly disagree","2006","lower secondary degree","no migration background","","","",""
"1 Strongly disagree","2006","lower secondary degree","direct migration background","","","",""
"1 Strongly disagree","2006","lower secondary degree","indirect migration background","","","",""
"1 Strongly disagree","2006","secondary school degree","no migration background","","","",""
"1 Strongly disagree","2006","secondary school degree","direct migration background","","","",""
"1 Strongly disagree","2006","secondary school degree","indirect migration background","","","",""
"1 Strongly disagree","2006","college entrance qualification","no migration background","","","",""
"1 Strongly disagree","2006","college entrance qualification","direct migration background","","","",""
"1 Strongly disagree","2006","college entrance qualification","indirect migration background","","","",""
"1 Strongly disagree","2006","Other degree","no migration background","","","",""
"1 Strongly disagree","2006","Other degree","direct migration background","","","",""
"1 Strongly disagree","2006","Other degree","indirect migration background","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","no migration background","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","direct migration background","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","indirect migration background","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","no migration background","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","direct migration background","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","indirect migration background","","","",""
"2 on scale 1-7 ","2006","secondary school degree","no migration background","","","",""
"2 on scale 1-7 ","2006","secondary school degree","direct migration background","","","",""
"2 on scale 1-7 ","2006","secondary school degree","indirect migration background","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","no migration background","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","direct migration background","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Other degree","no migration background","","","",""
"2 on scale 1-7 ","2006","Other degree","direct migration background","","","",""
"2 on scale 1-7 ","2006","Other degree","indirect migration background","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","no migration background","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","direct migration background","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","indirect migration background","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","no migration background","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","direct migration background","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","indirect migration background","","","",""
"3 on scale 1-7 ","2006","secondary school degree","no migration background","","","",""
"3 on scale 1-7 ","2006","secondary school degree","direct migration background","","","",""
"3 on scale 1-7 ","2006","secondary school degree","indirect migration background","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","no migration background","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","direct migration background","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Other degree","no migration background","","","",""
"3 on scale 1-7 ","2006","Other degree","direct migration background","","","",""
"3 on scale 1-7 ","2006","Other degree","indirect migration background","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","no migration background","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","direct migration background","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","indirect migration background","","","",""
"4 on scale 1-7","2006","lower secondary degree","no migration background","","","",""
"4 on scale 1-7","2006","lower secondary degree","direct migration background","","","",""
"4 on scale 1-7","2006","lower secondary degree","indirect migration background","","","",""
"4 on scale 1-7","2006","secondary school degree","no migration background","","","",""
"4 on scale 1-7","2006","secondary school degree","direct migration background","","","",""
"4 on scale 1-7","2006","secondary school degree","indirect migration background","","","",""
