"plh0218","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","(0) in school","Male","35","0.123274167312875","0.0867955192582366","0.159752815367513"
"1 Strongly disagree","2005","(0) in school","Female","49","0.201787532269381","0.159065228858193","0.244509835680569"
"1 Strongly disagree","2005","(1a) inadequately completed","Male","49","0.42402984037797","0.329503761363551","0.518555919392389"
"1 Strongly disagree","2005","(1a) inadequately completed","Female","75","0.513814311276672","0.431022333593083","0.59660628896026"
"1 Strongly disagree","2005","(1b) general elementary school","Male","246","0.45962803481313","0.418822371678123","0.500433697948137"
"1 Strongly disagree","2005","(1b) general elementary school","Female","661","0.539059440538342","0.511741144362075","0.566377736714608"
"1 Strongly disagree","2005","(1c) basic vocational qualification","Male","1519","0.507587109759271","0.489916744373756","0.525257475144786"
"1 Strongly disagree","2005","(1c) basic vocational qualification","Female","1490","0.581340097790193","0.562460411693037","0.60021978388735"
"1 Strongly disagree","2005","(2b) intermediate general qualification","Male","49","0.228484998676222","0.173624738219517","0.283345259132928"
"1 Strongly disagree","2005","(2b) intermediate general qualification","Female","110","0.310956760985852","0.262737594399025","0.35917592757268"
"1 Strongly disagree","2005","(2a) intermediate vocational","Male","878","0.390723343464139","0.3696486208775","0.411798066050777"
"1 Strongly disagree","2005","(2a) intermediate vocational","Female","1408","0.502758952815029","0.483986188386594","0.521531717243464"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Male","63","0.169451406427674","0.130859174957074","0.208043637898274"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Female","103","0.276589891414899","0.234408912338892","0.318770870490905"
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Male","209","0.305051590875653","0.270161832502003","0.339941349249302"
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Female","347","0.412142651201839","0.378935117369742","0.445350185033936"
"1 Strongly disagree","2005","(3a) lower tertiary education","Male","352","0.399904040567556","0.367574312934394","0.432233768200718"
"1 Strongly disagree","2005","(3a) lower tertiary education","Female","377","0.50498841893761","0.469581992541871","0.540394845333349"
"1 Strongly disagree","2005","(3b) higher tertiary education","Male","553","0.402835685020865","0.37738807528043","0.428283294761301"
"1 Strongly disagree","2005","(3b) higher tertiary education","Female","455","0.401995572825723","0.372901900014222","0.431089245637224"
"2 on scale 1-7 ","2005","(0) in school","Male","39","0.0980062095669","0.0650149144728999","0.1309975046609"
"2 on scale 1-7 ","2005","(0) in school","Female","71","0.198121027612512","0.155691525024431","0.240550530200594"
"2 on scale 1-7 ","2005","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","Female","34","0.214446043628871","0.14645822574382","0.282433861513922"
"2 on scale 1-7 ","2005","(1b) general elementary school","Male","121","0.192318207251752","0.160048046602552","0.224588367900951"
"2 on scale 1-7 ","2005","(1b) general elementary school","Female","308","0.225295968681279","0.20240008357341","0.248191853789148"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","Male","721","0.215188763571995","0.200663703665554","0.229713823478436"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","Female","599","0.214765607424056","0.19905000731021","0.230481207537902"
