"plh0218","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Schleswig-Holstein","in school","","","",""
"1 Strongly disagree","2005","Schleswig-Holstein","inadequately","","","",""
"1 Strongly disagree","2005","Schleswig-Holstein","general elemantary","37","0.531233012591085","0.419040898342778","0.643425126839392"
"1 Strongly disagree","2005","Schleswig-Holstein","middle vocational","170","0.572707212959974","0.519415067891718","0.625999358028229"
"1 Strongly disagree","2005","Schleswig-Holstein","vocational + Abi","","","",""
"1 Strongly disagree","2005","Schleswig-Holstein","higher vocational","","","",""
"1 Strongly disagree","2005","Schleswig-Holstein","higher education","59","0.530203225966301","0.434741421461455","0.625665030471148"
"1 Strongly disagree","2005","Hamburg","in school","","","",""
"1 Strongly disagree","2005","Hamburg","inadequately","","","",""
"1 Strongly disagree","2005","Hamburg","general elemantary","","","",""
"1 Strongly disagree","2005","Hamburg","middle vocational","47","0.371814421284296","0.289054600901126","0.454574241667466"
"1 Strongly disagree","2005","Hamburg","vocational + Abi","","","",""
"1 Strongly disagree","2005","Hamburg","higher vocational","","","",""
"1 Strongly disagree","2005","Hamburg","higher education","","","",""
"1 Strongly disagree","2005","Lower Saxony","in school","","","",""
"1 Strongly disagree","2005","Lower Saxony","inadequately","","","",""
"1 Strongly disagree","2005","Lower Saxony","general elemantary","110","0.441886133573269","0.379574409024463","0.504197858122074"
"1 Strongly disagree","2005","Lower Saxony","middle vocational","442","0.49354165888488","0.461200131770122","0.525883185999638"
"1 Strongly disagree","2005","Lower Saxony","vocational + Abi","35","0.369987643000497","0.279764096960574","0.46021118904042"
"1 Strongly disagree","2005","Lower Saxony","higher vocational","43","0.362461501416914","0.273034071041059","0.45188893179277"
"1 Strongly disagree","2005","Lower Saxony","higher education","111","0.3805265966157","0.32474313798545","0.436310055245951"
"1 Strongly disagree","2005","Bremen","in school","","","",""
"1 Strongly disagree","2005","Bremen","inadequately","","","",""
"1 Strongly disagree","2005","Bremen","general elemantary","","","",""
"1 Strongly disagree","2005","Bremen","middle vocational","30","0.422373038411176","0.307480787298681","0.53726528952367"
"1 Strongly disagree","2005","Bremen","vocational + Abi","","","",""
"1 Strongly disagree","2005","Bremen","higher vocational","","","",""
"1 Strongly disagree","2005","Bremen","higher education","","","",""
"1 Strongly disagree","2005","North Rhine-Westphalia","in school","","","",""
"1 Strongly disagree","2005","North Rhine-Westphalia","inadequately","44","0.571803908554162","0.463374270836038","0.680233546272286"
"1 Strongly disagree","2005","North Rhine-Westphalia","general elemantary","253","0.485997308826829","0.444150972580848","0.527843645072809"
"1 Strongly disagree","2005","North Rhine-Westphalia","middle vocational","991","0.492612885899595","0.471055031561348","0.514170740237842"
"1 Strongly disagree","2005","North Rhine-Westphalia","vocational + Abi","138","0.446110369403244","0.39181623275797","0.500404506048517"
"1 Strongly disagree","2005","North Rhine-Westphalia","higher vocational","143","0.477284391159887","0.421502390947052","0.533066391372722"
"1 Strongly disagree","2005","North Rhine-Westphalia","higher education","349","0.424179052857257","0.390311035164681","0.458047070549833"
"1 Strongly disagree","2005","Hesse","in school","","","",""
"1 Strongly disagree","2005","Hesse","inadequately","","","",""
"1 Strongly disagree","2005","Hesse","general elemantary","79","0.542028565492829","0.464828373172253","0.619228757813405"
"1 Strongly disagree","2005","Hesse","middle vocational","296","0.488157992593936","0.449248852998277","0.527067132189594"
"1 Strongly disagree","2005","Hesse","vocational + Abi","39","0.41256396573938","0.317026450180907","0.508101481297854"
"1 Strongly disagree","2005","Hesse","higher vocational","45","0.471078122544678","0.367951909640101","0.574204335449256"
