"plh0218","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Not Employed","(0) in school","69","0.156472124913408","0.126082164918341","0.186862084908475"
"1 Strongly disagree","2005","Not Employed","(1a) inadequately completed","76","0.516527269549846","0.437856235070294","0.595198304029397"
"1 Strongly disagree","2005","Not Employed","(1b) general elementary school","555","0.49170268971219","0.462858696519536","0.520546682904844"
"1 Strongly disagree","2005","Not Employed","(1c) basic vocational qualification","1521","0.552064822479425","0.533632412145183","0.570497232813666"
"1 Strongly disagree","2005","Not Employed","(2b) intermediate general qualification","57","0.292793449285688","0.231101461582831","0.354485436988544"
"1 Strongly disagree","2005","Not Employed","(2a) intermediate vocational","578","0.497079274103517","0.467952829659253","0.526205718547782"
"1 Strongly disagree","2005","Not Employed","(2c_gen) general maturity certificate","68","0.258543274022955","0.210421230931182","0.306665317114728"
"1 Strongly disagree","2005","Not Employed","(2c_voc) vocational maturity certificate","161","0.389131317182332","0.339719103321675","0.438543531042988"
"1 Strongly disagree","2005","Not Employed","(3a) lower tertiary education","215","0.466067818263019","0.420481262356291","0.511654374169747"
"1 Strongly disagree","2005","Not Employed","(3b) higher tertiary education","245","0.457567180731944","0.415430399182634","0.499703962281253"
"1 Strongly disagree","2005","Employed","(0) in school","15","","",""
"1 Strongly disagree","2005","Employed","(1a) inadequately completed","48","0.400092913802014","0.298876892413641","0.501308935190387"
"1 Strongly disagree","2005","Employed","(1b) general elementary school","352","0.551211698171348","0.514313908012616","0.588109488330079"
"1 Strongly disagree","2005","Employed","(1c) basic vocational qualification","1488","0.531594423761825","0.513439241064744","0.549749606458907"
"1 Strongly disagree","2005","Employed","(2b) intermediate general qualification","102","0.269459569890283","0.22425147945198","0.314667660328586"
"1 Strongly disagree","2005","Employed","(2a) intermediate vocational","1708","0.436059656081991","0.419976464214597","0.452142847949386"
"1 Strongly disagree","2005","Employed","(2c_gen) general maturity certificate","98","0.203818708980323","0.16766799252914","0.239969425431506"
"1 Strongly disagree","2005","Employed","(2c_voc) vocational maturity certificate","395","0.352623677542252","0.324876400538626","0.380370954545879"
"1 Strongly disagree","2005","Employed","(3a) lower tertiary education","514","0.435892808918735","0.407695313102415","0.464090304735055"
"1 Strongly disagree","2005","Employed","(3b) higher tertiary education","763","0.384371549526228","0.362950496735637","0.405792602316818"
"2 on scale 1-7 ","2005","Not Employed","(0) in school","93","0.146681364546974","0.117087273565558","0.176275455528389"
"2 on scale 1-7 ","2005","Not Employed","(1a) inadequately completed","37","0.163836974661816","0.105568495681568","0.222105453642063"
"2 on scale 1-7 ","2005","Not Employed","(1b) general elementary school","265","0.224387544880142","0.200318051608986","0.248457038151298"
"2 on scale 1-7 ","2005","Not Employed","(1c) basic vocational qualification","637","0.214825013154517","0.199601840991135","0.230048185317899"
"2 on scale 1-7 ","2005","Not Employed","(2b) intermediate general qualification","49","0.215924414787876","0.160141039448186","0.271707790127566"
"2 on scale 1-7 ","2005","Not Employed","(2a) intermediate vocational","265","0.230645316082008","0.206106110535559","0.255184521628457"
"2 on scale 1-7 ","2005","Not Employed","(2c_gen) general maturity certificate","68","0.161012595860912","0.120616241120594","0.201408950601231"
"2 on scale 1-7 ","2005","Not Employed","(2c_voc) vocational maturity certificate","92","0.247018944696579","0.203310088093702","0.290727801299456"
"2 on scale 1-7 ","2005","Not Employed","(3a) lower tertiary education","98","0.175276179544941","0.14053177335592","0.210020585733963"
"2 on scale 1-7 ","2005","Not Employed","(3b) higher tertiary education","125","0.249224810504336","0.212639095959233","0.285810525049439"
"2 on scale 1-7 ","2005","Employed","(0) in school","17","","",""
"2 on scale 1-7 ","2005","Employed","(1a) inadequately completed","17","","",""
"2 on scale 1-7 ","2005","Employed","(1b) general elementary school","164","0.200500809732754","0.170798688986775","0.230202930478734"
"2 on scale 1-7 ","2005","Employed","(1c) basic vocational qualification","683","0.21515561093882","0.200204705178065","0.230106516699575"
"2 on scale 1-7 ","2005","Employed","(2b) intermediate general qualification","78","0.24805254940056","0.204046455404239","0.29205864339688"
"2 on scale 1-7 ","2005","Employed","(2a) intermediate vocational","964","0.284338526396697","0.269708187712096","0.298968865081298"
"2 on scale 1-7 ","2005","Employed","(2c_gen) general maturity certificate","111","0.205309875700322","0.169061151193524","0.241558600207121"
"2 on scale 1-7 ","2005","Employed","(2c_voc) vocational maturity certificate","327","0.276306961925367","0.25033771593528","0.302276207915454"
"2 on scale 1-7 ","2005","Employed","(3a) lower tertiary education","334","0.256046428100089","0.231228121343024","0.280864734857153"
"2 on scale 1-7 ","2005","Employed","(3b) higher tertiary education","528","0.250907497453789","0.231816421836024","0.269998573071553"
"3 on scale 1-7 ","2005","Not Employed","(0) in school","105","0.16167911334771","0.13088313386951","0.19247509282591"
"3 on scale 1-7 ","2005","Not Employed","(1a) inadequately completed","15","","",""
"3 on scale 1-7 ","2005","Not Employed","(1b) general elementary school","118","0.0992016522134086","0.0819544589532926","0.116448845473525"
"3 on scale 1-7 ","2005","Not Employed","(1c) basic vocational qualification","231","0.0849249619089426","0.0745919830185369","0.0952579407993483"
"3 on scale 1-7 ","2005","Not Employed","(2b) intermediate general qualification","26","","",""
"3 on scale 1-7 ","2005","Not Employed","(2a) intermediate vocational","96","0.0842641559712202","0.068082184840997","0.100446127101443"
"3 on scale 1-7 ","2005","Not Employed","(2c_gen) general maturity certificate","54","0.175234838773491","0.133450848518249","0.217018829028733"
"3 on scale 1-7 ","2005","Not Employed","(2c_voc) vocational maturity certificate","43","0.120728797585362","0.0877086391829658","0.153748955987759"
"3 on scale 1-7 ","2005","Not Employed","(3a) lower tertiary education","61","0.121181175197072","0.0913591982109099","0.151003152183234"
"3 on scale 1-7 ","2005","Not Employed","(3b) higher tertiary education","58","0.0861353224460087","0.0624056067064379","0.10986503818558"
"3 on scale 1-7 ","2005","Employed","(0) in school","17","","",""
"3 on scale 1-7 ","2005","Employed","(1a) inadequately completed","11","","",""
"3 on scale 1-7 ","2005","Employed","(1b) general elementary school","59","0.0738361305546595","0.0544362631500437","0.0932359979592754"
"3 on scale 1-7 ","2005","Employed","(1c) basic vocational qualification","269","0.0886123211537855","0.0782728572856157","0.0989517850219554"
"3 on scale 1-7 ","2005","Employed","(2b) intermediate general qualification","58","0.136072770757847","0.101136911912105","0.171008629603589"
"3 on scale 1-7 ","2005","Employed","(2a) intermediate vocational","381","0.107786982183604","0.097729248294836","0.117844716072372"
"3 on scale 1-7 ","2005","Employed","(2c_gen) general maturity certificate","80","0.160135955588021","0.127225202227116","0.193046708948927"
"3 on scale 1-7 ","2005","Employed","(2c_voc) vocational maturity certificate","137","0.133217559208969","0.113483245962586","0.152951872455352"
"3 on scale 1-7 ","2005","Employed","(3a) lower tertiary education","124","0.113184249161947","0.0951686144752834","0.13119988384861"
"3 on scale 1-7 ","2005","Employed","(3b) higher tertiary education","261","0.136720112848923","0.121591543209924","0.151848682487923"
"4 on scale 1-7","2005","Not Employed","(0) in school","95","0.174293690196769","0.142560367143202","0.206027013250337"
"4 on scale 1-7","2005","Not Employed","(1a) inadequately completed","12","","",""
"4 on scale 1-7","2005","Not Employed","(1b) general elementary school","125","0.100596217031918","0.0832416666653846","0.117950767398451"
"4 on scale 1-7","2005","Not Employed","(1c) basic vocational qualification","179","0.0720636084952647","0.0624785092590677","0.0816487077314618"
"4 on scale 1-7","2005","Not Employed","(2b) intermediate general qualification","32","0.164656460593588","0.114376272361385","0.214936648825791"
"4 on scale 1-7","2005","Not Employed","(2a) intermediate vocational","92","0.0845472939775032","0.0683406649920014","0.100753922963005"
"4 on scale 1-7","2005","Not Employed","(2c_gen) general maturity certificate","47","0.12994715909922","0.0929906670802096","0.166903651118231"
