"plh0218","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","1-pers.-HH","183","0.271043669956876","0.237997123576393","0.304090216337358"
"1 Strongly disagree","2005","16-34 y.","(Married) couple without C. ","264","0.278506574958163","0.249941429631921","0.307071720284405"
"1 Strongly disagree","2005","16-34 y.","Single parent ","122","0.267810269697341","0.227475180143483","0.308145359251198"
"1 Strongly disagree","2005","16-34 y.","Couple + C. LE 16 ","462","0.402916315664911","0.373798427675325","0.432034203654497"
"1 Strongly disagree","2005","16-34 y.","Couple + C. GT 16 ","279","0.199493854388875","0.178105331246612","0.220882377531137"
"1 Strongly disagree","2005","16-34 y.","Couple + C. LE and GT 16","128","0.230451459426813","0.197645406828921","0.263257512024704"
"1 Strongly disagree","2005","35-65 y.","1-pers.-HH","543","0.458735287226024","0.430412036602276","0.487058537849771"
"1 Strongly disagree","2005","35-65 y.","(Married) couple without C. ","1853","0.514841710401958","0.498781352787181","0.530902068016734"
"1 Strongly disagree","2005","35-65 y.","Single parent ","281","0.518713555242777","0.477802903923718","0.559624206561837"
"1 Strongly disagree","2005","35-65 y.","Couple + C. LE 16 ","1175","0.443097339428495","0.424054376721033","0.462140302135957"
"1 Strongly disagree","2005","35-65 y.","Couple + C. GT 16 ","1051","0.515134404986308","0.493940136603809","0.536328673368808"
"1 Strongly disagree","2005","35-65 y.","Couple + C. LE and GT 16","535","0.517204741767005","0.487150997984384","0.547258485549626"
"1 Strongly disagree","2005","66 and older","1-pers.-HH","594","0.55076068511101","0.520928655011003","0.580592715211016"
"1 Strongly disagree","2005","66 and older","(Married) couple without C. ","1293","0.564475704299697","0.544360405608227","0.584591002991168"
"1 Strongly disagree","2005","66 and older","Single parent ","38","0.64812232093567","0.5282807420376","0.76796389983374"
"1 Strongly disagree","2005","66 and older","Couple + C. LE 16 ","2","","",""
"1 Strongly disagree","2005","66 and older","Couple + C. GT 16 ","91","0.565209927814626","0.489798225014603","0.640621630614649"
"1 Strongly disagree","2005","66 and older","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2005","16-34 y.","1-pers.-HH","168","0.238432646110768","0.206752096492647","0.270113195728888"
"2 on scale 1-7 ","2005","16-34 y.","(Married) couple without C. ","276","0.301308438337069","0.272070219037951","0.330546657636186"
"2 on scale 1-7 ","2005","16-34 y.","Single parent ","104","0.21553278699117","0.17807848858444","0.252987085397901"
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. LE 16 ","286","0.273063090125929","0.246613758456143","0.299512421795715"
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. GT 16 ","314","0.239550817859997","0.216707055709473","0.262394580010522"
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. LE and GT 16","128","0.191360058266679","0.160715774323902","0.222004342209456"
"2 on scale 1-7 ","2005","35-65 y.","1-pers.-HH","262","0.21915678406056","0.195643323858507","0.242670244262613"
"2 on scale 1-7 ","2005","35-65 y.","(Married) couple without C. ","904","0.22794933659711","0.214468442790647","0.241430230403573"
"2 on scale 1-7 ","2005","35-65 y.","Single parent ","147","0.235271569292609","0.200541222257238","0.27000191632798"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. LE 16 ","689","0.26259442938367","0.245725354704099","0.279463504063241"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. GT 16 ","566","0.25197801651507","0.233566652099495","0.270389380930644"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. LE and GT 16","259","0.221893869015382","0.196903198846223","0.246884539184542"
"2 on scale 1-7 ","2005","66 and older","1-pers.-HH","242","0.221245237384125","0.196350944896445","0.246139529871805"
"2 on scale 1-7 ","2005","66 and older","(Married) couple without C. ","513","0.207698578723065","0.191241238591512","0.224155918854617"
"2 on scale 1-7 ","2005","66 and older","Single parent ","13","","",""
"2 on scale 1-7 ","2005","66 and older","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2005","66 and older","Couple + C. GT 16 ","36","0.212769077880546","0.150510474368956","0.275027681392136"
"2 on scale 1-7 ","2005","66 and older","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2005","16-34 y.","1-pers.-HH","107","0.14367677466592","0.117599161700561","0.16975438763128"
"3 on scale 1-7 ","2005","16-34 y.","(Married) couple without C. ","144","0.164554258544689","0.140926843481023","0.188181673608356"
"3 on scale 1-7 ","2005","16-34 y.","Single parent ","71","0.161386341538986","0.127876532758952","0.19489615031902"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. LE 16 ","127","0.144894846250844","0.123998465485171","0.165791227016516"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. GT 16 ","216","0.151490034952879","0.132300952518351","0.170679117387406"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. LE and GT 16","107","0.126996986284235","0.101058130474221","0.152935842094248"
"3 on scale 1-7 ","2005","35-65 y.","1-pers.-HH","126","0.106386411290279","0.0888607212928903","0.123912101287667"
"3 on scale 1-7 ","2005","35-65 y.","(Married) couple without C. ","343","0.091594764074349","0.0823253611698638","0.100864166978834"
"3 on scale 1-7 ","2005","35-65 y.","Single parent ","60","0.104321252249628","0.0792928393724388","0.129349665126817"
"3 on scale 1-7 ","2005","35-65 y.","Couple + C. LE 16 ","278","0.102242680960803","0.0906284384240966","0.113856923497509"
"3 on scale 1-7 ","2005","35-65 y.","Couple + C. GT 16 ","204","0.0877075878516578","0.0757116810839488","0.0997034946193668"
"3 on scale 1-7 ","2005","35-65 y.","Couple + C. LE and GT 16","101","0.0818485867798864","0.0653613232860239","0.098335850273749"
"3 on scale 1-7 ","2005","66 and older","1-pers.-HH","84","0.080306092671436","0.0640071899689985","0.0966049953738735"
"3 on scale 1-7 ","2005","66 and older","(Married) couple without C. ","185","0.0773480811108094","0.0665102748846166","0.0881858873370023"
"3 on scale 1-7 ","2005","66 and older","Single parent ","5","","",""
"3 on scale 1-7 ","2005","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2005","66 and older","Couple + C. GT 16 ","11","","",""
"3 on scale 1-7 ","2005","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2005","16-34 y.","1-pers.-HH","109","0.155599845339245","0.128651356217409","0.182548334461081"
"4 on scale 1-7","2005","16-34 y.","(Married) couple without C. ","115","0.116531358381878","0.0960848339028049","0.13697788286095"
"4 on scale 1-7","2005","16-34 y.","Single parent ","76","0.136154183052393","0.104915608588217","0.167392757516569"
"4 on scale 1-7","2005","16-34 y.","Couple + C. LE 16 ","99","0.0793213760629941","0.0632784348580437","0.0953643172679444"
"4 on scale 1-7","2005","16-34 y.","Couple + C. GT 16 ","204","0.143043165207962","0.124304151396877","0.161782179019046"
"4 on scale 1-7","2005","16-34 y.","Couple + C. LE and GT 16","107","0.181999239221581","0.15194139176365","0.212057086679512"
"4 on scale 1-7","2005","35-65 y.","1-pers.-HH","119","0.10479616189724","0.087386480637136","0.122205843157344"
"4 on scale 1-7","2005","35-65 y.","(Married) couple without C. ","272","0.0694421925576585","0.0612733596622874","0.0776110254530295"
"4 on scale 1-7","2005","35-65 y.","Single parent ","45","0.0735796746496212","0.0522023304960077","0.0949570188032347"
"4 on scale 1-7","2005","35-65 y.","Couple + C. LE 16 ","239","0.100276802105562","0.0887621718681519","0.111791432342972"
"4 on scale 1-7","2005","35-65 y.","Couple + C. GT 16 ","135","0.0553529298858459","0.0456555911857115","0.0650502685859802"
"4 on scale 1-7","2005","35-65 y.","Couple + C. LE and GT 16","77","0.0725852043139988","0.0569808107754317","0.0881895978525659"
"4 on scale 1-7","2005","66 and older","1-pers.-HH","77","0.0748885364598525","0.059102715689118","0.0906743572305869"
"4 on scale 1-7","2005","66 and older","(Married) couple without C. ","158","0.0701565050340803","0.0597946725569999","0.0805183375111607"
"4 on scale 1-7","2005","66 and older","Single parent ","2","","",""
"4 on scale 1-7","2005","66 and older","Couple + C. LE 16 ","1","","",""
"4 on scale 1-7","2005","66 and older","Couple + C. GT 16 ","13","","",""
"4 on scale 1-7","2005","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2005","16-34 y.","1-pers.-HH","72","0.11208998068518","0.0886356219064736","0.135544339463886"
"5 on scale 1-7","2005","16-34 y.","(Married) couple without C. ","97","0.0865126176584018","0.0685985782297164","0.104426657087087"
"5 on scale 1-7","2005","16-34 y.","Single parent ","46","0.0931903521560892","0.066711379081349","0.119669325230829"
"5 on scale 1-7","2005","16-34 y.","Couple + C. LE 16 ","64","0.0528849856785528","0.0395987363445377","0.0661712350125679"
"5 on scale 1-7","2005","16-34 y.","Couple + C. GT 16 ","175","0.143570384483971","0.124802644744986","0.162338124222956"
"5 on scale 1-7","2005","16-34 y.","Couple + C. LE and GT 16","79","0.114522159903631","0.0897148398556505","0.139329479951611"
"5 on scale 1-7","2005","35-65 y.","1-pers.-HH","82","0.0639588032819602","0.0500511194268878","0.0778664871370326"
"5 on scale 1-7","2005","35-65 y.","(Married) couple without C. ","206","0.0611069390126784","0.0534097890050583","0.0688040890202985"
"5 on scale 1-7","2005","35-65 y.","Single parent ","29","","",""
"5 on scale 1-7","2005","35-65 y.","Couple + C. LE 16 ","134","0.0420741677858345","0.0343780977868618","0.0497702377848073"
"5 on scale 1-7","2005","35-65 y.","Couple + C. GT 16 ","105","0.0559303630534412","0.0461855547304488","0.0656751713764337"
"5 on scale 1-7","2005","35-65 y.","Couple + C. LE and GT 16","57","0.0762739468268124","0.0603098064159238","0.092238087237701"
"5 on scale 1-7","2005","66 and older","1-pers.-HH","42","0.0421995880415024","0.0301421766204078","0.0542569994625969"
"5 on scale 1-7","2005","66 and older","(Married) couple without C. ","100","0.0474460711961888","0.0388213993566478","0.0560707430357298"
"5 on scale 1-7","2005","66 and older","Single parent ","2","","",""
"5 on scale 1-7","2005","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2005","66 and older","Couple + C. GT 16 ","9","","",""
"5 on scale 1-7","2005","66 and older","Couple + C. LE and GT 16","1","","",""
"6 on scale 1-7","2005","16-34 y.","1-pers.-HH","47","0.0655835266214866","0.0471790566400399","0.0839879966029333"
"6 on scale 1-7","2005","16-34 y.","(Married) couple without C. ","40","0.0399298057237648","0.0274530229200074","0.0524065885275222"
"6 on scale 1-7","2005","16-34 y.","Single parent ","28","","",""
"6 on scale 1-7","2005","16-34 y.","Couple + C. LE 16 ","42","0.0333519526197136","0.0226926286089274","0.0440112766304998"
"6 on scale 1-7","2005","16-34 y.","Couple + C. GT 16 ","104","0.0817385162364083","0.0670752654903219","0.0964017669824948"
"6 on scale 1-7","2005","16-34 y.","Couple + C. LE and GT 16","54","0.0912854635912935","0.0688486703210762","0.113722256861511"
"6 on scale 1-7","2005","35-65 y.","1-pers.-HH","37","0.0283607970778786","0.0189252107052328","0.0377963834505244"
"6 on scale 1-7","2005","35-65 y.","(Married) couple without C. ","104","0.0256792853752048","0.0205962977088709","0.0307622730415388"
"6 on scale 1-7","2005","35-65 y.","Single parent ","5","","",""
"6 on scale 1-7","2005","35-65 y.","Couple + C. LE 16 ","73","0.0366976933921281","0.0294900053192823","0.0439053814649739"
"6 on scale 1-7","2005","35-65 y.","Couple + C. GT 16 ","54","0.0226837464162218","0.0163694870167431","0.0289980058157004"
"6 on scale 1-7","2005","35-65 y.","Couple + C. LE and GT 16","27","","",""
"6 on scale 1-7","2005","66 and older","1-pers.-HH","16","","",""
"6 on scale 1-7","2005","66 and older","(Married) couple without C. ","48","0.0192045011075005","0.0136366397574403","0.0247723624575607"
"6 on scale 1-7","2005","66 and older","Single parent ","","","",""
"6 on scale 1-7","2005","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2005","66 and older","Couple + C. GT 16 ","5","","",""
"6 on scale 1-7","2005","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2005","16-34 y.","1-pers.-HH","9","","",""
"7 Strongly agree","2005","16-34 y.","(Married) couple without C. ","10","","",""
"7 Strongly agree","2005","16-34 y.","Single parent ","16","","",""
"7 Strongly agree","2005","16-34 y.","Couple + C. LE 16 ","10","","",""
"7 Strongly agree","2005","16-34 y.","Couple + C. GT 16 ","49","0.0411132268699087","0.0304862888290399","0.0517401649107775"
"7 Strongly agree","2005","16-34 y.","Couple + C. LE and GT 16","30","0.0633846333057682","0.0444036430377184","0.082365623573818"
"7 Strongly agree","2005","35-65 y.","1-pers.-HH","20","","",""
"7 Strongly agree","2005","35-65 y.","(Married) couple without C. ","38","0.0093857719810412","0.00628718350488008","0.0124843604572023"
"7 Strongly agree","2005","35-65 y.","Single parent ","6","","",""
"7 Strongly agree","2005","35-65 y.","Couple + C. LE 16 ","26","","",""
"7 Strongly agree","2005","35-65 y.","Couple + C. GT 16 ","21","","",""
"7 Strongly agree","2005","35-65 y.","Couple + C. LE and GT 16","6","","",""
"7 Strongly agree","2005","66 and older","1-pers.-HH","13","","",""
"7 Strongly agree","2005","66 and older","(Married) couple without C. ","37","0.0136705585286592","0.00895968122689686","0.0183814358304215"
"7 Strongly agree","2005","66 and older","Single parent ","1","","",""
"7 Strongly agree","2005","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2005","66 and older","Couple + C. GT 16 ","1","","",""
"7 Strongly agree","2005","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2006","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2006","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2006","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2006","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2006","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","66 and older","Single parent ","","","",""
"1 Strongly disagree","2006","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(Married) couple without C. ","","","",""
