"plh0218","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","Urban Area","2281","0.436002567907847","0.422755523628345","0.449249612187349","1"
"1 Strongly disagree","2005","Full Time","Rural Area","1256","0.476839737581659","0.457754777249902","0.495924697913415","1"
"1 Strongly disagree","2005","Part Time","Urban Area","1331","0.406399473865885","0.389534088923533","0.423264858808237","1"
"1 Strongly disagree","2005","Part Time","Rural Area","680","0.442971101806604","0.418281763245779","0.46766044036743","1"
"1 Strongly disagree","2005","Not Working","Urban Area","2323","0.460994586266573","0.447425204201031","0.474563968332116","1"
"1 Strongly disagree","2005","Not Working","Rural Area","1258","0.501763446291092","0.482705123916101","0.520821768666082","1"
"2 on scale 1-7 ","2005","Part Time","Urban Area","834","0.246121723119865","0.231330702615091","0.260912743624639","2"
"2 on scale 1-7 ","2005","Full Time","Urban Area","1374","0.245070525064962","0.233580138683493","0.256560911446431","2"
"2 on scale 1-7 ","2005","Not Working","Rural Area","602","0.208410863126633","0.192928849172516","0.22389287708075","2"
"2 on scale 1-7 ","2005","Full Time","Rural Area","664","0.241536058353906","0.225181224984446","0.257890891723366","2"
"2 on scale 1-7 ","2005","Part Time","Rural Area","402","0.264932492077629","0.242998679924504","0.286866304230754","2"
"2 on scale 1-7 ","2005","Not Working","Urban Area","1155","0.216653693842226","0.205439306731164","0.227868080953288","2"
"3 on scale 1-7 ","2005","Not Working","Urban Area","551","0.101046152793636","0.0928418027080497","0.109250502879222","3"
"3 on scale 1-7 ","2005","Full Time","Urban Area","625","0.12076222717445","0.112057510764734","0.129466943584165","3"
"3 on scale 1-7 ","2005","Part Time","Rural Area","183","0.105711399459739","0.0904293129828522","0.120993485936626","3"
"3 on scale 1-7 ","2005","Part Time","Urban Area","348","0.109617576884333","0.0988900172136986","0.120345136554968","3"
"3 on scale 1-7 ","2005","Full Time","Rural Area","277","0.0984839715050359","0.087098338783175","0.109869604226897","3"
"3 on scale 1-7 ","2005","Not Working","Rural Area","275","0.0967317789286923","0.0854647264150996","0.107998831442285","3"
"4 on scale 1-7","2005","Not Working","Rural Area","234","0.0935602289401572","0.0824599861052081","0.104660471775106","4"
"4 on scale 1-7","2005","Full Time","Rural Area","167","0.0644108397464486","0.0550306907188368","0.0737909887740604","4"
"4 on scale 1-7","2005","Part Time","Urban Area","341","0.10540433463059","0.0948600970850721","0.115948572176107","4"
"4 on scale 1-7","2005","Not Working","Urban Area","501","0.0982901495087217","0.0901860642856777","0.106394234731766","4"
"4 on scale 1-7","2005","Full Time","Urban Area","523","0.0905247519822262","0.0828597015808516","0.0981898023836009","4"
