"plh0218","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","no migration background","Male","3364","0.406556942513221","0.39603341054551","0.417080474480932"
"1 Strongly disagree","2005","no migration background","Female","4306","0.488564086650099","0.478293771382939","0.498834401917259"
"1 Strongly disagree","2005","direct migration background","Male","517","0.487618183702937","0.458173216071597","0.517063151334276"
"1 Strongly disagree","2005","direct migration background","Female","667","0.536200794538896","0.508566513952173","0.563835075125618"
"1 Strongly disagree","2005","indirect migration background","Male","109","0.244545616489609","0.202685094131261","0.286406138847958"
"1 Strongly disagree","2005","indirect migration background","Female","166","0.373578759415031","0.32747862063925","0.419678898190812"
"2 on scale 1-7 ","2005","no migration background","Male","2024","0.238395702594055","0.229266660465723","0.247524744722386"
"2 on scale 1-7 ","2005","no migration background","Female","2269","0.238380713833688","0.229626202298079","0.247135225369298"
"2 on scale 1-7 ","2005","direct migration background","Male","264","0.199456950494576","0.175917776797443","0.22299612419171"
"2 on scale 1-7 ","2005","direct migration background","Female","290","0.211734186162863","0.189095497118724","0.234372875207002"
"2 on scale 1-7 ","2005","indirect migration background","Male","85","0.222079731989271","0.181599537993266","0.262559925985276"
"2 on scale 1-7 ","2005","indirect migration background","Female","99","0.236836754457391","0.196322189394312","0.277351319520469"
"3 on scale 1-7 ","2005","no migration background","Male","981","0.113797311220947","0.106993631846539","0.120600990595355"
"3 on scale 1-7 ","2005","no migration background","Female","924","0.0993644741246031","0.0932181210994456","0.105510827149761"
"3 on scale 1-7 ","2005","direct migration background","Male","124","0.114874397060218","0.0960903851620188","0.133658408958417"
"3 on scale 1-7 ","2005","direct migration background","Female","118","0.0943350934016433","0.0781378970156135","0.110532289787673"
"3 on scale 1-7 ","2005","indirect migration background","Male","59","0.133362674375195","0.100252884669088","0.166472464081303"
"3 on scale 1-7 ","2005","indirect migration background","Female","53","0.125158107598961","0.0936246068812803","0.156691608316642"
"4 on scale 1-7","2005","no migration background","Male","865","0.10325940089713","0.0967399724401343","0.109778829354125"
"4 on scale 1-7","2005","no migration background","Female","723","0.0799478955889297","0.074375561781722","0.0855202293961374"
"4 on scale 1-7","2005","direct migration background","Male","97","0.0894209188694166","0.0726115007813789","0.106230336957454"
"4 on scale 1-7","2005","direct migration background","Female","89","0.0648302100589732","0.051185843291365","0.0784745768265814"
"4 on scale 1-7","2005","indirect migration background","Male","64","0.167080779145862","0.130749116960687","0.203412441331038"
"4 on scale 1-7","2005","indirect migration background","Female","52","0.121751394664105","0.090589517298391","0.152913272029819"
"5 on scale 1-7","2005","no migration background","Male","662","0.0801278609007482","0.0743112928405726","0.0859444289609239"
"5 on scale 1-7","2005","no migration background","Female","501","0.0523936044115568","0.0478155544829608","0.0569716543401527"
"5 on scale 1-7","2005","direct migration background","Male","46","0.0444360696499168","0.0322973753578971","0.0565747639419365"
"5 on scale 1-7","2005","direct migration background","Female","53","0.0627609408149387","0.0493212478100385","0.0762006338198389"
"5 on scale 1-7","2005","indirect migration background","Male","43","0.104411321820557","0.0746296774244241","0.134192966216691"
"5 on scale 1-7","2005","indirect migration background","Female","32","0.0883482396328257","0.061302968166221","0.11539351109943"
"6 on scale 1-7","2005","no migration background","Male","339","0.0405536624379354","0.036327592376226","0.0447797324996448"
"6 on scale 1-7","2005","no migration background","Female","262","0.0259579695137889","0.0226909509475097","0.029224988080068"
"6 on scale 1-7","2005","direct migration background","Male","39","0.0461502135629682","0.0337907070266283","0.058509720099308"
"6 on scale 1-7","2005","direct migration background","Female","","","",""
"6 on scale 1-7","2005","indirect migration background","Male","","","",""
"6 on scale 1-7","2005","indirect migration background","Female","","","",""
"7 Strongly agree","2005","no migration background","Male","134","0.0173091194359638","0.0145149209222461","0.0201033179496816"
"7 Strongly agree","2005","no migration background","Female","115","0.0153912558773343","0.0128619796145724","0.0179205321400963"
"7 Strongly agree","2005","direct migration background","Male","","","",""
"7 Strongly agree","2005","direct migration background","Female","","","",""
"7 Strongly agree","2005","indirect migration background","Male","","","",""
"7 Strongly agree","2005","indirect migration background","Female","","","",""
"1 Strongly disagree","2006","no migration background","Male","","","",""
"1 Strongly disagree","2006","no migration background","Female","","","",""
"1 Strongly disagree","2006","direct migration background","Male","","","",""
"1 Strongly disagree","2006","direct migration background","Female","","","",""
"1 Strongly disagree","2006","indirect migration background","Male","","","",""
"1 Strongly disagree","2006","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2006","no migration background","Male","","","",""
"2 on scale 1-7 ","2006","no migration background","Female","","","",""
"2 on scale 1-7 ","2006","direct migration background","Male","","","",""
"2 on scale 1-7 ","2006","direct migration background","Female","","","",""
"2 on scale 1-7 ","2006","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2006","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2006","no migration background","Male","","","",""
"3 on scale 1-7 ","2006","no migration background","Female","","","",""
"3 on scale 1-7 ","2006","direct migration background","Male","","","",""
"3 on scale 1-7 ","2006","direct migration background","Female","","","",""
"3 on scale 1-7 ","2006","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2006","indirect migration background","Female","","","",""
"4 on scale 1-7","2006","no migration background","Male","","","",""
"4 on scale 1-7","2006","no migration background","Female","","","",""
"4 on scale 1-7","2006","direct migration background","Male","","","",""
"4 on scale 1-7","2006","direct migration background","Female","","","",""
"4 on scale 1-7","2006","indirect migration background","Male","","","",""
"4 on scale 1-7","2006","indirect migration background","Female","","","",""
"5 on scale 1-7","2006","no migration background","Male","","","",""
"5 on scale 1-7","2006","no migration background","Female","","","",""
"5 on scale 1-7","2006","direct migration background","Male","","","",""
"5 on scale 1-7","2006","direct migration background","Female","","","",""
"5 on scale 1-7","2006","indirect migration background","Male","","","",""
"5 on scale 1-7","2006","indirect migration background","Female","","","",""
"6 on scale 1-7","2006","no migration background","Male","","","",""
"6 on scale 1-7","2006","no migration background","Female","","","",""
"6 on scale 1-7","2006","direct migration background","Male","","","",""
"6 on scale 1-7","2006","direct migration background","Female","","","",""
"6 on scale 1-7","2006","indirect migration background","Male","","","",""
"6 on scale 1-7","2006","indirect migration background","Female","","","",""
"7 Strongly agree","2006","no migration background","Male","","","",""
