"plh0218","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Not Employed","lower secondary degree","1992","0.535345532193558","0.519374008338603","0.551317056048514"
"1 Strongly disagree","2005","Not Employed","secondary school degree","731","0.47520120918749","0.450087874447089","0.50031454392789"
"1 Strongly disagree","2005","Not Employed","college entrance qualification","452","0.370040109751599","0.343134422414425","0.396945797088772"
"1 Strongly disagree","2005","Not Employed","Other degree","225","0.496356062382166","0.451392598917459","0.541319525846873"
"1 Strongly disagree","2005","Not Employed","no degree/no degree yet","145","0.268926626638447","0.236196256403152","0.301656996873741"
"1 Strongly disagree","2005","Employed","lower secondary degree","1673","0.5249595093944","0.50797031902484","0.54194869976396"
"1 Strongly disagree","2005","Employed","secondary school degree","2043","0.426522774575771","0.412045296293514","0.441000252858027"
"1 Strongly disagree","2005","Employed","college entrance qualification","1345","0.333553822041312","0.318857953445045","0.348249690637579"
"1 Strongly disagree","2005","Employed","Other degree","358","0.588301140868458","0.550113095599439","0.626489186137478"
"1 Strongly disagree","2005","Employed","no degree/no degree yet","63","0.32307694596061","0.257100020490605","0.389053871430615"
"2 on scale 1-7 ","2005","Not Employed","lower secondary degree","855","0.220871553376202","0.207587254811065","0.234155851941338"
"2 on scale 1-7 ","2005","Not Employed","secondary school degree","353","0.223426080752106","0.202478805559325","0.244373355944887"
"2 on scale 1-7 ","2005","Not Employed","college entrance qualification","282","0.208310675991894","0.185680058737776","0.230941293246013"
"2 on scale 1-7 ","2005","Not Employed","Other degree","107","0.210357543412096","0.173705720725113","0.24700936609908"
"2 on scale 1-7 ","2005","Not Employed","no degree/no degree yet","130","0.151950781639114","0.125452633064338","0.17844893021389"
"2 on scale 1-7 ","2005","Employed","lower secondary degree","792","0.217811320591332","0.203768949299248","0.231853691883416"
"2 on scale 1-7 ","2005","Employed","secondary school degree","1160","0.275598640483526","0.262519118101379","0.288678162865674"
"2 on scale 1-7 ","2005","Employed","college entrance qualification","1091","0.258670360221521","0.245021110652761","0.272319609790281"
"2 on scale 1-7 ","2005","Employed","Other degree","141","0.20653546755004","0.175123232964148","0.237947702135932"
"2 on scale 1-7 ","2005","Employed","no degree/no degree yet","35","0.182258738336072","0.12779322862432","0.236724248047825"
"3 on scale 1-7 ","2005","Not Employed","lower secondary degree","329","0.088438333699141","0.0793459551869735","0.0975307122113085"
"3 on scale 1-7 ","2005","Not Employed","secondary school degree","138","0.0816078113029777","0.0678404991378643","0.0953751234680911"
"3 on scale 1-7 ","2005","Not Employed","college entrance qualification","167","0.126485870645101","0.10796253417698","0.145009207113222"
"3 on scale 1-7 ","2005","Not Employed","Other degree","52","0.113019982693673","0.0845468126134248","0.141493152773921"
"3 on scale 1-7 ","2005","Not Employed","no degree/no degree yet","121","0.152234084771587","0.125715676133897","0.178752493409277"
"3 on scale 1-7 ","2005","Employed","lower secondary degree","306","0.0875549141101847","0.0779390548945422","0.0971707733258271"
"3 on scale 1-7 ","2005","Employed","secondary school degree","489","0.111875697097257","0.102648528076057","0.121102866118457"
"3 on scale 1-7 ","2005","Employed","college entrance qualification","520","0.139370799795354","0.128575773781209","0.150165825809498"
"3 on scale 1-7 ","2005","Employed","Other degree","53","0.0760533358805905","0.0554839968435661","0.096622674917615"
"3 on scale 1-7 ","2005","Employed","no degree/no degree yet","28","","",""
"4 on scale 1-7","2005","Not Employed","lower secondary degree","268","0.0768246261901836","0.0682964426627402","0.085352809717627"
"4 on scale 1-7","2005","Not Employed","secondary school degree","140","0.0982670952853048","0.0832974254348914","0.113236765135718"
"4 on scale 1-7","2005","Not Employed","college entrance qualification","145","0.1298363200238","0.11110528326486","0.148567356782739"
"4 on scale 1-7","2005","Not Employed","Other degree","53","0.106525871780923","0.0787818238912928","0.134269919670554"
"4 on scale 1-7","2005","Not Employed","no degree/no degree yet","107","0.145403429916241","0.119382582811405","0.171424277021077"
"4 on scale 1-7","2005","Employed","lower secondary degree","245","0.0743049041163384","0.0653823911995939","0.0832274170330829"
"4 on scale 1-7","2005","Employed","secondary school degree","350","0.0821489994711689","0.0741109448397498","0.090187054102588"
"4 on scale 1-7","2005","Employed","college entrance qualification","459","0.115417553716532","0.105458115321446","0.125376992111617"
"4 on scale 1-7","2005","Employed","Other degree","45","0.0585964484589075","0.0403717095633042","0.0768211873545108"
"4 on scale 1-7","2005","Employed","no degree/no degree yet","26","","",""
"5 on scale 1-7","2005","Not Employed","lower secondary degree","157","0.0420696562285676","0.0356410673699475","0.0484982450871876"
"5 on scale 1-7","2005","Not Employed","secondary school degree","85","0.0727230363138","0.0596640357376501","0.0857820368899499"
"5 on scale 1-7","2005","Not Employed","college entrance qualification","109","0.0947174059013653","0.0783992820909946","0.111035529711736"
"5 on scale 1-7","2005","Not Employed","Other degree","21","","",""
"5 on scale 1-7","2005","Not Employed","no degree/no degree yet","87","0.108670461575521","0.085696894224677","0.131644028926366"
"5 on scale 1-7","2005","Employed","lower secondary degree","178","0.0578468595806071","0.0499045811452452","0.0657891380159691"
