"plh0218","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","1-pers.-HH","427","0.418332217390606","0.388678467521945","0.447985967259267","1"
"1 Strongly disagree","2005","Full Time","(Married) couple without C. ","1072","0.480365342008447","0.460191187827257","0.500539496189636","1"
"1 Strongly disagree","2005","Full Time","Single parent ","169","0.498849441359341","0.446542010786017","0.551156871932664","1"
"1 Strongly disagree","2005","Full Time","Couple + C. LE 16 ","788","0.408394600764096","0.385910899155675","0.430878302372518","1"
"1 Strongly disagree","2005","Full Time","Couple + C. GT 16 ","704","0.464332443567904","0.439748908006759","0.488915979129049","1"
"1 Strongly disagree","2005","Full Time","Couple + C. LE and GT 16","304","0.483933449591195","0.445426277415939","0.522440621766451","1"
"1 Strongly disagree","2005","Part Time","1-pers.-HH","168","0.356082080830766","0.312791892307845","0.399372269353687","1"
"1 Strongly disagree","2005","Part Time","(Married) couple without C. ","511","0.432948642274626","0.404557390014595","0.461339894534656","1"
"1 Strongly disagree","2005","Part Time","Single parent ","134","0.406197589892411","0.355252347597929","0.457142832186894","1"
"1 Strongly disagree","2005","Part Time","Couple + C. LE 16 ","548","0.458860987496384","0.430725816586341","0.486996158406427","1"
"1 Strongly disagree","2005","Part Time","Couple + C. GT 16 ","387","0.38633288272303","0.355910179175771","0.416755586270289","1"
"1 Strongly disagree","2005","Part Time","Couple + C. LE and GT 16","215","0.441719325261094","0.3986207910104","0.484817859511788","1"
"1 Strongly disagree","2005","Not Working","1-pers.-HH","725","0.507668114808274","0.481655990629997","0.533680238986551","1"
"1 Strongly disagree","2005","Not Working","(Married) couple without C. ","1827","0.538259598318156","0.521681755649992","0.554837440986321","1"
"1 Strongly disagree","2005","Not Working","Single parent ","138","0.339707915396589","0.292643337387804","0.386772493405374","1"
"1 Strongly disagree","2005","Not Working","Couple + C. LE 16 ","303","0.443344422174118","0.405643751070765","0.481045093277471","1"
"1 Strongly disagree","2005","Not Working","Couple + C. GT 16 ","330","0.316642480136032","0.288874308260709","0.344410652011355","1"
"1 Strongly disagree","2005","Not Working","Couple + C. LE and GT 16","145","0.275430176564163","0.237786213370931","0.313074139757395","1"
"2 on scale 1-7 ","2005","Not Working","Single parent ","80","0.186443405366055","0.147740756607033","0.225146054125077","2"
"2 on scale 1-7 ","2005","Full Time","1-pers.-HH","259","0.235138376060975","0.209644571529212","0.260632180592738","2"
"2 on scale 1-7 ","2005","Full Time","Couple + C. LE and GT 16","159","0.233337515037077","0.20074706623517","0.265927963838985","2"
"2 on scale 1-7 ","2005","Full Time","(Married) couple without C. ","600","0.238583781416398","0.221373341621353","0.255794221211443","2"
"2 on scale 1-7 ","2005","Full Time","Single parent ","91","0.241236033014247","0.196478208303665","0.285993857724829","2"
"2 on scale 1-7 ","2005","Full Time","Couple + C. LE 16 ","476","0.266735102216659","0.246505735540833","0.286964468892485","2"
"2 on scale 1-7 ","2005","Full Time","Couple + C. GT 16 ","414","0.248092757403014","0.226802969584359","0.26938254522167","2"
"2 on scale 1-7 ","2005","Part Time","1-pers.-HH","101","0.249704341878893","0.210572667984498","0.288836015773288","2"
"2 on scale 1-7 ","2005","Part Time","(Married) couple without C. ","319","0.267539628342702","0.24217425339639","0.292905003289015","2"
"2 on scale 1-7 ","2005","Part Time","Single parent ","93","0.244877357734295","0.200270971080522","0.289483744388068","2"
"2 on scale 1-7 ","2005","Part Time","Couple + C. LE 16 ","323","0.263623168106956","0.238746259360853","0.288500076853058","2"
"2 on scale 1-7 ","2005","Not Working","Couple + C. LE 16 ","177","0.269121982491772","0.235464454884863","0.302779510098681","2"
"2 on scale 1-7 ","2005","Not Working","Couple + C. GT 16 ","258","0.231575788919716","0.206394044795582","0.25675753304385","2"
"2 on scale 1-7 ","2005","Not Working","Couple + C. LE and GT 16","99","0.18856399368325","0.155602568620391","0.221525418746109","2"
"2 on scale 1-7 ","2005","Part Time","Couple + C. GT 16 ","244","0.255305229716688","0.228061312666252","0.282549146767125","2"
"2 on scale 1-7 ","2005","Part Time","Couple + C. LE and GT 16","130","0.205358298331532","0.170298871828336","0.240417724834727","2"
"2 on scale 1-7 ","2005","Not Working","1-pers.-HH","312","0.208302017893946","0.187172801017606","0.229431234770286","2"
"2 on scale 1-7 ","2005","Not Working","(Married) couple without C. ","774","0.212544807861423","0.198940659499082","0.226148956223763","2"
"3 on scale 1-7 ","2005","Full Time","1-pers.-HH","134","0.12203083388619","0.102353970054039","0.141707697718341","3"
"3 on scale 1-7 ","2005","Full Time","(Married) couple without C. ","240","0.100086897494951","0.0879683840483589","0.112205410941543","3"
"3 on scale 1-7 ","2005","Full Time","Couple + C. LE and GT 16","65","0.0773078709253138","0.0567283047666921","0.0978874370839355","3"
"3 on scale 1-7 ","2005","Not Working","Couple + C. LE 16 ","73","0.111871579299953","0.0879503803746713","0.135792778225235","3"
"3 on scale 1-7 ","2005","Not Working","Couple + C. GT 16 ","128","0.10747467253584","0.0889861566661328","0.125963188405547","3"
"3 on scale 1-7 ","2005","Not Working","Couple + C. LE and GT 16","92","0.141519257847698","0.112148002543974","0.170890513151422","3"
"3 on scale 1-7 ","2005","Full Time","Single parent ","30","0.087132960893055","0.0576283744240588","0.116637547362051","3"
"3 on scale 1-7 ","2005","Full Time","Couple + C. LE 16 ","218","0.133271677885547","0.117725552022849","0.148817803748245","3"
"3 on scale 1-7 ","2005","Full Time","Couple + C. GT 16 ","181","0.11229959934268","0.0967361997774698","0.127862998907889","3"
"3 on scale 1-7 ","2005","Not Working","Single parent ","57","0.157866344918181","0.121632987402079","0.194099702434283","3"
"3 on scale 1-7 ","2005","Part Time","Single parent ","49","0.135168959995663","0.0997024786912092","0.170635441300116","3"
"3 on scale 1-7 ","2005","Part Time","Couple + C. LE 16 ","114","0.0886400384878628","0.0725922752612825","0.104687801714443","3"
"3 on scale 1-7 ","2005","Not Working","1-pers.-HH","129","0.0942697303508015","0.079066269266999","0.109473191434604","3"
"3 on scale 1-7 ","2005","Not Working","(Married) couple without C. ","311","0.0834704121828879","0.0742728505268863","0.0926679738388895","3"
"3 on scale 1-7 ","2005","Part Time","Couple + C. LE and GT 16","51","0.0831125577866127","0.0591543493343818","0.107070766238844","3"
"3 on scale 1-7 ","2005","Part Time","1-pers.-HH","54","0.0961669504467178","0.0695133309765953","0.12282056991684","3"
"3 on scale 1-7 ","2005","Part Time","(Married) couple without C. ","121","0.125571171612623","0.106583908575058","0.144558434650187","3"
"3 on scale 1-7 ","2005","Part Time","Couple + C. GT 16 ","122","0.108522219890526","0.0890880883583115","0.127956351422741","3"
"4 on scale 1-7","2005","Not Working","Couple + C. GT 16 ","134","0.127742089737066","0.107815720334573","0.147668459139559","4"
"4 on scale 1-7","2005","Not Working","Couple + C. LE and GT 16","82","0.157490321257643","0.126795589509292","0.188185053005994","4"
"4 on scale 1-7","2005","Part Time","Couple + C. GT 16 ","91","0.0791692622915598","0.0622991200347231","0.0960394045483965","4"
"4 on scale 1-7","2005","Part Time","Couple + C. LE and GT 16","52","0.118622697971044","0.0905601027034824","0.146685293238606","4"
"4 on scale 1-7","2005","Not Working","Single parent ","51","0.120153028060583","0.0878424876161589","0.152463568505007","4"
"4 on scale 1-7","2005","Not Working","Couple + C. LE 16 ","62","0.0931661562414973","0.07110754721827","0.115224765264725","4"
"4 on scale 1-7","2005","Full Time","1-pers.-HH","108","0.0938227859445268","0.0762943893936056","0.111351182495448","4"
"4 on scale 1-7","2005","Full Time","(Married) couple without C. ","192","0.0748493060076989","0.0642235319641843","0.0854750800512135","4"
"4 on scale 1-7","2005","Full Time","Couple + C. GT 16 ","127","0.068872274940116","0.0563895615362266","0.0813549883440054","4"
"4 on scale 1-7","2005","Full Time","Couple + C. LE and GT 16","50","0.0761627877024939","0.055723531270525","0.0966020441344628","4"
