"plh0218","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","(0) in school","84","0.163359664194429","0.134960901928262","0.191758426460597"
"1 Strongly disagree","2005","16-34 y.","(1a) inadequately completed","18","","",""
"1 Strongly disagree","2005","16-34 y.","(1b) general elementary school","140","0.358676660283528","0.312643568505617","0.404709752061439"
"1 Strongly disagree","2005","16-34 y.","(1c) basic vocational qualification","228","0.35425509288803","0.316237479713267","0.392272706062793"
"1 Strongly disagree","2005","16-34 y.","(2b) intermediate general qualification","97","0.21637878595737","0.177990617800665","0.254766954114075"
"1 Strongly disagree","2005","16-34 y.","(2a) intermediate vocational","437","0.345987635938422","0.318410558107157","0.373564713769687"
"1 Strongly disagree","2005","16-34 y.","(2c_gen) general maturity certificate","115","0.167597771631016","0.139058960239984","0.196136583022049"
"1 Strongly disagree","2005","16-34 y.","(2c_voc) vocational maturity certificate","131","0.276196009378537","0.237199872307722","0.315192146449352"
"1 Strongly disagree","2005","16-34 y.","(3a) lower tertiary education","57","0.325113946707967","0.259868753322248","0.390359140093685"
"1 Strongly disagree","2005","16-34 y.","(3b) higher tertiary education","93","0.304267297770599","0.254245965106125","0.354288630435072"
"1 Strongly disagree","2005","35-65 y.","(0) in school","","","",""
"1 Strongly disagree","2005","35-65 y.","(1a) inadequately completed","74","0.491109830493607","0.408593505221321","0.573626155765893"
"1 Strongly disagree","2005","35-65 y.","(1b) general elementary school","377","0.55302776289653","0.517035442594649","0.589020083198411"
"1 Strongly disagree","2005","35-65 y.","(1c) basic vocational qualification","1772","0.547806880981467","0.531010503101706","0.564603258861228"
"1 Strongly disagree","2005","35-65 y.","(2b) intermediate general qualification","45","0.477374468061393","0.379962501917443","0.574786434205343"
"1 Strongly disagree","2005","35-65 y.","(2a) intermediate vocational","1634","0.47604955386449","0.458850133719662","0.493248974009318"
"1 Strongly disagree","2005","35-65 y.","(2c_gen) general maturity certificate","43","0.393376220939368","0.306336162707514","0.480416279171222"
"1 Strongly disagree","2005","35-65 y.","(2c_voc) vocational maturity certificate","360","0.414032689332535","0.381113216222164","0.446952162442905"
