"pli0098_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Daily","1990","16-34 y.","lower secondary degree","8","","",""
"Daily","1990","16-34 y.","secondary school degree","1","","",""
"Daily","1990","16-34 y.","college entrance qualification","2","","",""
"Daily","1990","16-34 y.","Other degree","2","","",""
"Daily","1990","16-34 y.","no degree/no degree yet","1","","",""
"Daily","1990","35-65 y.","lower secondary degree","17","","",""
"Daily","1990","35-65 y.","secondary school degree","2","","",""
"Daily","1990","35-65 y.","college entrance qualification","3","","",""
"Daily","1990","35-65 y.","Other degree","13","","",""
"Daily","1990","35-65 y.","no degree/no degree yet","12","","",""
"Daily","1990","66 and older","lower secondary degree","16","","",""
"Daily","1990","66 and older","secondary school degree","","","",""
"Daily","1990","66 and older","college entrance qualification","","","",""
"Daily","1990","66 and older","Other degree","","","",""
"Daily","1990","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1990","16-34 y.","lower secondary degree","119","0.0626415769980781","0.050757107034938","0.0745260469612182"
"Min 1x per week","1990","16-34 y.","secondary school degree","144","0.0713030087680497","0.0603516324152471","0.0822543851208522"
"Min 1x per week","1990","16-34 y.","college entrance qualification","77","0.0984152641763689","0.0782953301776265","0.118535198175111"
"Min 1x per week","1990","16-34 y.","Other degree","38","0.155157428295669","0.110096884153857","0.200217972437481"
"Min 1x per week","1990","16-34 y.","no degree/no degree yet","44","0.132636659689566","0.0965305613062671","0.168742758072866"
"Min 1x per week","1990","35-65 y.","lower secondary degree","394","0.128114864033578","0.117100486511262","0.139129241555893"
"Min 1x per week","1990","35-65 y.","secondary school degree","121","0.107065027540159","0.0905653350925511","0.123564719987767"
"Min 1x per week","1990","35-65 y.","college entrance qualification","92","0.134492237754749","0.110548889459715","0.158435586049782"
"Min 1x per week","1990","35-65 y.","Other degree","127","0.149962833121075","0.125065930466694","0.174859735775457"
"Min 1x per week","1990","35-65 y.","no degree/no degree yet","98","0.153684471735917","0.122476139731469","0.184892803740365"
"Min 1x per week","1990","66 and older","lower secondary degree","198","0.200819536290641","0.177166728470644","0.224472344110638"
"Min 1x per week","1990","66 and older","secondary school degree","40","0.181618590674037","0.130441231432281","0.232795949915793"
"Min 1x per week","1990","66 and older","college entrance qualification","20","","",""
"Min 1x per week","1990","66 and older","Other degree","5","","",""
"Min 1x per week","1990","66 and older","no degree/no degree yet","9","","",""
"Min 1x per month","1990","16-34 y.","lower secondary degree","149","0.0855262394788762","0.0718101299127974","0.0992423490449549"
"Min 1x per month","1990","16-34 y.","secondary school degree","124","0.0677470524337712","0.0570518294985804","0.078442275368962"
"Min 1x per month","1990","16-34 y.","college entrance qualification","59","0.0625933759393972","0.0462319842347124","0.078954767644082"
"Min 1x per month","1990","16-34 y.","Other degree","27","","",""
"Min 1x per month","1990","16-34 y.","no degree/no degree yet","43","0.119852969304224","0.0852789193639029","0.154427019244546"
"Min 1x per month","1990","35-65 y.","lower secondary degree","345","0.109917215477494","0.0996091155332245","0.120225315421763"
"Min 1x per month","1990","35-65 y.","secondary school degree","105","0.0861543481292744","0.0711810613888974","0.101127634869651"
"Min 1x per month","1990","35-65 y.","college entrance qualification","68","0.0983102806122926","0.0774159329544035","0.119204628270182"
"Min 1x per month","1990","35-65 y.","Other degree","104","0.11560934705782","0.09331200524591","0.13790668886973"
"Min 1x per month","1990","35-65 y.","no degree/no degree yet","73","0.0978529112850124","0.0721421485842674","0.123563673985757"
"Min 1x per month","1990","66 and older","lower secondary degree","153","0.151912621178295","0.130720495419786","0.173104746936804"
"Min 1x per month","1990","66 and older","secondary school degree","39","0.190001344408447","0.137925019226935","0.242077669589958"
"Min 1x per month","1990","66 and older","college entrance qualification","10","","",""
"Min 1x per month","1990","66 and older","Other degree","","","",""
"Min 1x per month","1990","66 and older","no degree/no degree yet","5","","",""
"Rarely","1990","16-34 y.","lower secondary degree","499","0.322074829916927","0.299157453114342","0.344992206719513"
"Rarely","1990","16-34 y.","secondary school degree","493","0.257051919446511","0.238453869279852","0.275649969613169"
"Rarely","1990","16-34 y.","college entrance qualification","228","0.298870827330514","0.267951301367158","0.329790353293871"
"Rarely","1990","16-34 y.","Other degree","55","0.249533693189336","0.19567541723634","0.303391969142332"
"Rarely","1990","16-34 y.","no degree/no degree yet","91","0.34237378417699","0.291862541599835","0.392885026754145"
"Rarely","1990","35-65 y.","lower secondary degree","1066","0.329197742307533","0.313711136538963","0.344684348076103"
"Rarely","1990","35-65 y.","secondary school degree","333","0.28222535047029","0.258207497350212","0.306243203590368"
"Rarely","1990","35-65 y.","college entrance qualification","201","0.260723577686045","0.229913388085475","0.291533767286615"
"Rarely","1990","35-65 y.","Other degree","213","0.268732754382656","0.237820341336555","0.299645167428758"
"Rarely","1990","35-65 y.","no degree/no degree yet","113","0.240087552617441","0.203125506045251","0.27704959918963"
"Rarely","1990","66 and older","lower secondary degree","237","0.202946472593978","0.17920039998343","0.226692545204526"
"Rarely","1990","66 and older","secondary school degree","53","0.233418747736806","0.177266543564848","0.289570951908764"
"Rarely","1990","66 and older","college entrance qualification","29","","",""
"Rarely","1990","66 and older","Other degree","2","","",""
"Rarely","1990","66 and older","no degree/no degree yet","5","","",""
"Never","1990","16-34 y.","lower secondary degree","822","0.527103798633679","0.502617303966894","0.551590293300465"
"Never","1990","16-34 y.","secondary school degree","1359","0.603044102451779","0.582222055407829","0.623866149495728"
"Never","1990","16-34 y.","college entrance qualification","476","0.536225387622252","0.502541732138639","0.569909043105865"
"Never","1990","16-34 y.","Other degree","126","0.515811488118141","0.453613692014969","0.578009284221313"
"Never","1990","16-34 y.","no degree/no degree yet","160","0.404594697278376","0.352347297177266","0.456842097379486"
"Never","1990","35-65 y.","lower secondary degree","1715","0.426770384884545","0.410470219601461","0.443070550167628"
"Never","1990","35-65 y.","secondary school degree","788","0.521718787594338","0.495062355775439","0.548375219413236"
"Never","1990","35-65 y.","college entrance qualification","416","0.495194808047298","0.460107444437085","0.53028217165751"
"Never","1990","35-65 y.","Other degree","333","0.44923733034822","0.414551291000052","0.483923369696389"
"Never","1990","35-65 y.","no degree/no degree yet","217","0.486612383899297","0.44336063417583","0.529864133622765"
"Never","1990","66 and older","lower secondary degree","498","0.431285732906267","0.40204509106322","0.460526374749315"
"Never","1990","66 and older","secondary school degree","86","0.394961317180711","0.330069685206823","0.459852949154598"
"Never","1990","66 and older","college entrance qualification","45","0.40029591875281","0.306130703239437","0.494461134266183"
"Never","1990","66 and older","Other degree","16","","",""
"Never","1990","66 and older","no degree/no degree yet","4","","",""
"Daily","1991","16-34 y.","lower secondary degree","","","",""
"Daily","1991","16-34 y.","secondary school degree","","","",""
"Daily","1991","16-34 y.","college entrance qualification","","","",""
"Daily","1991","16-34 y.","Other degree","","","",""
"Daily","1991","16-34 y.","no degree/no degree yet","","","",""
"Daily","1991","35-65 y.","lower secondary degree","","","",""
"Daily","1991","35-65 y.","secondary school degree","","","",""
"Daily","1991","35-65 y.","college entrance qualification","","","",""
"Daily","1991","35-65 y.","Other degree","","","",""
"Daily","1991","35-65 y.","no degree/no degree yet","","","",""
"Daily","1991","66 and older","lower secondary degree","","","",""
"Daily","1991","66 and older","secondary school degree","","","",""
"Daily","1991","66 and older","college entrance qualification","","","",""
"Daily","1991","66 and older","Other degree","","","",""
"Daily","1991","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1991","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1991","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1991","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1991","16-34 y.","Other degree","","","",""
"Min 1x per week","1991","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1991","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1991","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1991","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1991","35-65 y.","Other degree","","","",""
"Min 1x per week","1991","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1991","66 and older","lower secondary degree","","","",""
"Min 1x per week","1991","66 and older","secondary school degree","","","",""
"Min 1x per week","1991","66 and older","college entrance qualification","","","",""
"Min 1x per week","1991","66 and older","Other degree","","","",""
"Min 1x per week","1991","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1991","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1991","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1991","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1991","16-34 y.","Other degree","","","",""
"Min 1x per month","1991","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1991","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1991","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1991","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1991","35-65 y.","Other degree","","","",""
"Min 1x per month","1991","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1991","66 and older","lower secondary degree","","","",""
"Min 1x per month","1991","66 and older","secondary school degree","","","",""
"Min 1x per month","1991","66 and older","college entrance qualification","","","",""
"Min 1x per month","1991","66 and older","Other degree","","","",""
"Min 1x per month","1991","66 and older","no degree/no degree yet","","","",""
"Rarely","1991","16-34 y.","lower secondary degree","","","",""
"Rarely","1991","16-34 y.","secondary school degree","","","",""
"Rarely","1991","16-34 y.","college entrance qualification","","","",""
"Rarely","1991","16-34 y.","Other degree","","","",""
"Rarely","1991","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1991","35-65 y.","lower secondary degree","","","",""
"Rarely","1991","35-65 y.","secondary school degree","","","",""
"Rarely","1991","35-65 y.","college entrance qualification","","","",""
"Rarely","1991","35-65 y.","Other degree","","","",""
"Rarely","1991","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1991","66 and older","lower secondary degree","","","",""
