"pli0098_h","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","1990","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Daily","1990","Brandenburg","(3a) lower tertiary education","","","",""
"Daily","1990","Brandenburg","(3b) higher tertiary education","","","",""
"Daily","1990","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Daily","1990","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Daily","1990","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Daily","1990","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Daily","1990","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Daily","1990","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Daily","1990","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Daily","1990","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Daily","1990","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Daily","1990","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Daily","1990","Saxony","(0) in school","","","",""
"Daily","1990","Saxony","(1a) inadequately completed","","","",""
"Daily","1990","Saxony","(1b) general elementary school","","","",""
"Daily","1990","Saxony","(1c) basic vocational qualification","","","",""
"Daily","1990","Saxony","(2b) intermediate general qualification","","","",""
"Daily","1990","Saxony","(2a) intermediate vocational","","","",""
"Daily","1990","Saxony","(2c_gen) general maturity certificate","","","",""
"Daily","1990","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Daily","1990","Saxony","(3a) lower tertiary education","","","",""
"Daily","1990","Saxony","(3b) higher tertiary education","","","",""
"Daily","1990","Saxony-Anhalt","(0) in school","","","",""
"Daily","1990","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Daily","1990","Saxony-Anhalt","(1b) general elementary school","","","",""
"Daily","1990","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Daily","1990","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Daily","1990","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Daily","1990","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Daily","1990","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Daily","1990","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Daily","1990","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Daily","1990","Thuringia","(0) in school","","","",""
"Daily","1990","Thuringia","(1a) inadequately completed","","","",""
"Daily","1990","Thuringia","(1b) general elementary school","","","",""
"Daily","1990","Thuringia","(1c) basic vocational qualification","","","",""
"Daily","1990","Thuringia","(2b) intermediate general qualification","","","",""
"Daily","1990","Thuringia","(2a) intermediate vocational","","","",""
"Daily","1990","Thuringia","(2c_gen) general maturity certificate","","","",""
"Daily","1990","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Daily","1990","Thuringia","(3a) lower tertiary education","","","",""
"Daily","1990","Thuringia","(3b) higher tertiary education","","","",""
"Min 1x per week","1990","Schleswig-Holstein","(0) in school","","","",""
"Min 1x per week","1990","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Min 1x per week","1990","Schleswig-Holstein","(1b) general elementary school","","","",""
"Min 1x per week","1990","Schleswig-Holstein","(1c) basic vocational qualification","","","",""
"Min 1x per week","1990","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"Min 1x per week","1990","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1990","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1990","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Min 1x per week","1990","Hamburg","(0) in school","","","",""
"Min 1x per week","1990","Hamburg","(1a) inadequately completed","","","",""
"Min 1x per week","1990","Hamburg","(1b) general elementary school","","","",""
"Min 1x per week","1990","Hamburg","(1c) basic vocational qualification","","","",""
"Min 1x per week","1990","Hamburg","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","Hamburg","(2a) intermediate vocational","","","",""
"Min 1x per week","1990","Hamburg","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1990","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1990","Hamburg","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","Hamburg","(3b) higher tertiary education","","","",""
"Min 1x per week","1990","Lower Saxony","(0) in school","","","",""
"Min 1x per week","1990","Lower Saxony","(1a) inadequately completed","","","",""
"Min 1x per week","1990","Lower Saxony","(1b) general elementary school","","","",""
"Min 1x per week","1990","Lower Saxony","(1c) basic vocational qualification","","","",""
"Min 1x per week","1990","Lower Saxony","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","Lower Saxony","(2a) intermediate vocational","","","",""
"Min 1x per week","1990","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1990","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1990","Lower Saxony","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","Lower Saxony","(3b) higher tertiary education","","","",""
"Min 1x per week","1990","Bremen","(0) in school","","","",""
"Min 1x per week","1990","Bremen","(1a) inadequately completed","","","",""
"Min 1x per week","1990","Bremen","(1b) general elementary school","","","",""
"Min 1x per week","1990","Bremen","(1c) basic vocational qualification","","","",""
"Min 1x per week","1990","Bremen","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","Bremen","(2a) intermediate vocational","","","",""
"Min 1x per week","1990","Bremen","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1990","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1990","Bremen","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","Bremen","(3b) higher tertiary education","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","(0) in school","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","(1a) inadequately completed","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","(1b) general elementary school","88","0.193976046963289","0.160312631069808","0.227639462856769"
"Min 1x per week","1990","North Rhine-Westphalia","(1c) basic vocational qualification","111","0.138931506127952","0.115358522335703","0.162504489920201"
"Min 1x per week","1990","North Rhine-Westphalia","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","(2a) intermediate vocational","57","0.154823767434993","0.116316677847732","0.193330857022254"
"Min 1x per week","1990","North Rhine-Westphalia","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","(3b) higher tertiary education","","","",""
"Min 1x per week","1990","Hesse","(0) in school","","","",""
"Min 1x per week","1990","Hesse","(1a) inadequately completed","","","",""
"Min 1x per week","1990","Hesse","(1b) general elementary school","33","0.117134084523326","0.0758427281148334","0.158425440931818"
"Min 1x per week","1990","Hesse","(1c) basic vocational qualification","30","0.109713627114401","0.0736811334366017","0.1457461207922"
"Min 1x per week","1990","Hesse","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","Hesse","(2a) intermediate vocational","","","",""
"Min 1x per week","1990","Hesse","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1990","Hesse","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1990","Hesse","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","Hesse","(3b) higher tertiary education","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","(1b) general elementary school","35","0.189171709509015","0.133774228469994","0.244569190548035"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","45","0.174261068242612","0.12770250527301","0.220819631212214"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Min 1x per week","1990","Baden-Württemberg","(0) in school","","","",""
"Min 1x per week","1990","Baden-Württemberg","(1a) inadequately completed","43","0.139338315792671","0.0900977761923937","0.188578855392949"
"Min 1x per week","1990","Baden-Württemberg","(1b) general elementary school","96","0.249831941625463","0.210009908405378","0.289653974845548"
"Min 1x per week","1990","Baden-Württemberg","(1c) basic vocational qualification","119","0.220250051471646","0.187145665868168","0.253354437075125"
"Min 1x per week","1990","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","Baden-Württemberg","(2a) intermediate vocational","31","0.132597712287505","0.08462704342932","0.18056838114569"
"Min 1x per week","1990","Baden-Württemberg","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1990","Baden-Württemberg","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1990","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","Baden-Württemberg","(3b) higher tertiary education","","","",""
"Min 1x per week","1990","Bavaria","(0) in school","","","",""
"Min 1x per week","1990","Bavaria","(1a) inadequately completed","","","",""
"Min 1x per week","1990","Bavaria","(1b) general elementary school","82","0.249155722516051","0.203777680981445","0.294533764050656"
"Min 1x per week","1990","Bavaria","(1c) basic vocational qualification","101","0.169501136929027","0.139429759057684","0.19957251480037"
"Min 1x per week","1990","Bavaria","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","Bavaria","(2a) intermediate vocational","48","0.198173582494487","0.145971582482037","0.250375582506937"
"Min 1x per week","1990","Bavaria","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1990","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1990","Bavaria","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","Bavaria","(3b) higher tertiary education","","","",""
"Min 1x per week","1990","Berlin","(0) in school","","","",""
"Min 1x per week","1990","Berlin","(1a) inadequately completed","","","",""
"Min 1x per week","1990","Berlin","(1b) general elementary school","","","",""
"Min 1x per week","1990","Berlin","(1c) basic vocational qualification","","","",""
"Min 1x per week","1990","Berlin","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","Berlin","(2a) intermediate vocational","","","",""
"Min 1x per week","1990","Berlin","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1990","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1990","Berlin","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","Berlin","(3b) higher tertiary education","","","",""
"Min 1x per week","1990","Brandenburg","(0) in school","","","",""
"Min 1x per week","1990","Brandenburg","(1a) inadequately completed","","","",""
"Min 1x per week","1990","Brandenburg","(1b) general elementary school","","","",""
"Min 1x per week","1990","Brandenburg","(1c) basic vocational qualification","","","",""
"Min 1x per week","1990","Brandenburg","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","Brandenburg","(2a) intermediate vocational","","","",""
"Min 1x per week","1990","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1990","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1990","Brandenburg","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","Brandenburg","(3b) higher tertiary education","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Min 1x per week","1990","Saxony","(0) in school","","","",""
"Min 1x per week","1990","Saxony","(1a) inadequately completed","","","",""
"Min 1x per week","1990","Saxony","(1b) general elementary school","","","",""
"Min 1x per week","1990","Saxony","(1c) basic vocational qualification","","","",""
"Min 1x per week","1990","Saxony","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","Saxony","(2a) intermediate vocational","","","",""
"Min 1x per week","1990","Saxony","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1990","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1990","Saxony","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","Saxony","(3b) higher tertiary education","","","",""
"Min 1x per week","1990","Saxony-Anhalt","(0) in school","","","",""
"Min 1x per week","1990","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Min 1x per week","1990","Saxony-Anhalt","(1b) general elementary school","","","",""
"Min 1x per week","1990","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Min 1x per week","1990","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Min 1x per week","1990","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1990","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1990","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Min 1x per week","1990","Thuringia","(0) in school","","","",""
"Min 1x per week","1990","Thuringia","(1a) inadequately completed","","","",""
"Min 1x per week","1990","Thuringia","(1b) general elementary school","","","",""
"Min 1x per week","1990","Thuringia","(1c) basic vocational qualification","","","",""
"Min 1x per week","1990","Thuringia","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","Thuringia","(2a) intermediate vocational","","","",""
"Min 1x per week","1990","Thuringia","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1990","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1990","Thuringia","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","Thuringia","(3b) higher tertiary education","","","",""
"Min 1x per month","1990","Schleswig-Holstein","(0) in school","","","",""
"Min 1x per month","1990","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Min 1x per month","1990","Schleswig-Holstein","(1b) general elementary school","","","",""
"Min 1x per month","1990","Schleswig-Holstein","(1c) basic vocational qualification","","","",""
"Min 1x per month","1990","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Min 1x per month","1990","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"Min 1x per month","1990","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1990","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1990","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Min 1x per month","1990","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Min 1x per month","1990","Hamburg","(0) in school","","","",""
"Min 1x per month","1990","Hamburg","(1a) inadequately completed","","","",""
"Min 1x per month","1990","Hamburg","(1b) general elementary school","","","",""
"Min 1x per month","1990","Hamburg","(1c) basic vocational qualification","","","",""
"Min 1x per month","1990","Hamburg","(2b) intermediate general qualification","","","",""
"Min 1x per month","1990","Hamburg","(2a) intermediate vocational","","","",""
"Min 1x per month","1990","Hamburg","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1990","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1990","Hamburg","(3a) lower tertiary education","","","",""
"Min 1x per month","1990","Hamburg","(3b) higher tertiary education","","","",""
"Min 1x per month","1990","Lower Saxony","(0) in school","","","",""
"Min 1x per month","1990","Lower Saxony","(1a) inadequately completed","","","",""
"Min 1x per month","1990","Lower Saxony","(1b) general elementary school","","","",""
"Min 1x per month","1990","Lower Saxony","(1c) basic vocational qualification","","","",""
"Min 1x per month","1990","Lower Saxony","(2b) intermediate general qualification","","","",""
"Min 1x per month","1990","Lower Saxony","(2a) intermediate vocational","","","",""
"Min 1x per month","1990","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1990","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1990","Lower Saxony","(3a) lower tertiary education","","","",""
"Min 1x per month","1990","Lower Saxony","(3b) higher tertiary education","","","",""
"Min 1x per month","1990","Bremen","(0) in school","","","",""
"Min 1x per month","1990","Bremen","(1a) inadequately completed","","","",""
"Min 1x per month","1990","Bremen","(1b) general elementary school","","","",""
"Min 1x per month","1990","Bremen","(1c) basic vocational qualification","","","",""
"Min 1x per month","1990","Bremen","(2b) intermediate general qualification","","","",""
"Min 1x per month","1990","Bremen","(2a) intermediate vocational","","","",""
"Min 1x per month","1990","Bremen","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1990","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1990","Bremen","(3a) lower tertiary education","","","",""
"Min 1x per month","1990","Bremen","(3b) higher tertiary education","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","(0) in school","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","(1a) inadequately completed","31","0.14232752857006","0.0947317859029947","0.189923271237125"
"Min 1x per month","1990","North Rhine-Westphalia","(1b) general elementary school","50","0.103553609515567","0.0776145074277221","0.129492711603411"
"Min 1x per month","1990","North Rhine-Westphalia","(1c) basic vocational qualification","99","0.120983095530927","0.098757352133213","0.143208838928642"
"Min 1x per month","1990","North Rhine-Westphalia","(2b) intermediate general qualification","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","(2a) intermediate vocational","37","0.133091578076654","0.0969331001942549","0.169250055959053"
"Min 1x per month","1990","North Rhine-Westphalia","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","(3a) lower tertiary education","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","(3b) higher tertiary education","","","",""
"Min 1x per month","1990","Hesse","(0) in school","","","",""
"Min 1x per month","1990","Hesse","(1a) inadequately completed","","","",""
"Min 1x per month","1990","Hesse","(1b) general elementary school","35","0.121536541515818","0.0795813780240131","0.163491705007622"
"Min 1x per month","1990","Hesse","(1c) basic vocational qualification","37","0.136254489227682","0.0967025773681335","0.175806401087231"
"Min 1x per month","1990","Hesse","(2b) intermediate general qualification","","","",""
"Min 1x per month","1990","Hesse","(2a) intermediate vocational","","","",""
"Min 1x per month","1990","Hesse","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1990","Hesse","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1990","Hesse","(3a) lower tertiary education","","","",""
"Min 1x per month","1990","Hesse","(3b) higher tertiary education","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","(1b) general elementary school","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Min 1x per month","1990","Baden-Württemberg","(0) in school","","","",""
