"plh0225","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","lower secondary degree","73","0.0428929348306657","0.0340285715277205","0.0517572981336109"
"1 Strongly disagree","2005","Full Time","secondary school degree","51","0.0186310352539887","0.0136926325617776","0.0235694379461998"
"1 Strongly disagree","2005","Full Time","college entrance qualification","27","","",""
"1 Strongly disagree","2005","Full Time","Other degree","14","","",""
"1 Strongly disagree","2005","Full Time","no degree/no degree yet","3","","",""
"1 Strongly disagree","2005","Part Time","lower secondary degree","30","0.0180337164182076","0.0108275655652506","0.0252398672711646"
"1 Strongly disagree","2005","Part Time","secondary school degree","29","","",""
"1 Strongly disagree","2005","Part Time","college entrance qualification","8","","",""
"1 Strongly disagree","2005","Part Time","Other degree","15","","",""
"1 Strongly disagree","2005","Part Time","no degree/no degree yet","3","","",""
"1 Strongly disagree","2005","Not Working","lower secondary degree","191","0.054194332178364","0.0469394205361315","0.0614492438205966"
"1 Strongly disagree","2005","Not Working","secondary school degree","46","0.0333669635622343","0.0243562333938529","0.0423776937306156"
"1 Strongly disagree","2005","Not Working","college entrance qualification","23","","",""
"1 Strongly disagree","2005","Not Working","Other degree","23","","",""
"1 Strongly disagree","2005","Not Working","no degree/no degree yet","18","","",""
"2 on scale 1-7 ","2005","Full Time","lower secondary degree","125","0.0589705897049749","0.0486645042652432","0.0692766751447067"
"2 on scale 1-7 ","2005","Full Time","secondary school degree","161","0.058985836367076","0.0503813728381708","0.0675902998959812"
"2 on scale 1-7 ","2005","Full Time","college entrance qualification","100","0.0448522768054886","0.0368500833087062","0.0528544703022711"
"2 on scale 1-7 ","2005","Full Time","Other degree","24","","",""
"2 on scale 1-7 ","2005","Full Time","no degree/no degree yet","6","","",""
"2 on scale 1-7 ","2005","Part Time","lower secondary degree","80","0.0621548560594377","0.0490806434604834","0.075229068658392"
"2 on scale 1-7 ","2005","Part Time","secondary school degree","79","0.0483070776845871","0.0378401463538155","0.0587740090153587"
"2 on scale 1-7 ","2005","Part Time","college entrance qualification","57","0.0339246998607606","0.0243835548333848","0.0434658448881364"
"2 on scale 1-7 ","2005","Part Time","Other degree","14","","",""
"2 on scale 1-7 ","2005","Part Time","no degree/no degree yet","9","","",""
"2 on scale 1-7 ","2005","Not Working","lower secondary degree","283","0.0786069037139846","0.0699829372529816","0.0872308701749877"
"2 on scale 1-7 ","2005","Not Working","secondary school degree","79","0.0512967144857634","0.0402284175574124","0.0623650114141144"
"2 on scale 1-7 ","2005","Not Working","college entrance qualification","35","0.0174983507555528","0.0101944818167729","0.0248022196943327"
"2 on scale 1-7 ","2005","Not Working","Other degree","38","0.0924624796996858","0.0663293060399331","0.118595653359439"
"2 on scale 1-7 ","2005","Not Working","no degree/no degree yet","28","","",""
"3 on scale 1-7 ","2005","Full Time","lower secondary degree","228","0.126566493341366","0.112020321869657","0.141112664813075"
"3 on scale 1-7 ","2005","Full Time","secondary school degree","294","0.105248168730737","0.0940406255932228","0.116455711868251"
"3 on scale 1-7 ","2005","Full Time","college entrance qualification","263","0.107673774305232","0.0956898701683057","0.119657678442159"
"3 on scale 1-7 ","2005","Full Time","Other degree","41","0.0941879281582683","0.0648585890281603","0.123517267288376"
"3 on scale 1-7 ","2005","Full Time","no degree/no degree yet","6","","",""
"3 on scale 1-7 ","2005","Part Time","lower secondary degree","142","0.110696163401983","0.0937057552956898","0.127686571508277"
"3 on scale 1-7 ","2005","Part Time","secondary school degree","158","0.0951774553314146","0.0808518057592281","0.109503104903601"
"3 on scale 1-7 ","2005","Part Time","college entrance qualification","121","0.0867840992746579","0.0719471772764166","0.101621021272899"
"3 on scale 1-7 ","2005","Part Time","Other degree","26","","",""
"3 on scale 1-7 ","2005","Part Time","no degree/no degree yet","16","","",""
"3 on scale 1-7 ","2005","Not Working","lower secondary degree","488","0.12856243065111","0.117836637581871","0.13928822372035"
"3 on scale 1-7 ","2005","Not Working","secondary school degree","159","0.112234919741002","0.0963975209139592","0.128072318568044"
"3 on scale 1-7 ","2005","Not Working","college entrance qualification","101","0.0877049260584463","0.0719481476678193","0.103461704449073"
"3 on scale 1-7 ","2005","Not Working","Other degree","62","0.110068880867229","0.0818338957066868","0.138303866027771"
"3 on scale 1-7 ","2005","Not Working","no degree/no degree yet","58","0.0850512222156238","0.0644741107265457","0.105628333704702"
"4 on scale 1-7","2005","Full Time","lower secondary degree","431","0.197582698469193","0.180162664275433","0.215002732662952"
"4 on scale 1-7","2005","Full Time","secondary school degree","616","0.201733631010259","0.187077649234952","0.216389612785566"
"4 on scale 1-7","2005","Full Time","college entrance qualification","543","0.201568514475279","0.186058517816047","0.21707851113451"
"4 on scale 1-7","2005","Full Time","Other degree","106","0.29516898727593","0.249369199222237","0.340968775329623"
"4 on scale 1-7","2005","Full Time","no degree/no degree yet","14","","",""
"4 on scale 1-7","2005","Part Time","lower secondary degree","283","0.198296987992035","0.176705764163174","0.219888211820896"
"4 on scale 1-7","2005","Part Time","secondary school degree","347","0.204300153366175","0.184617911888088","0.223982394844262"
"4 on scale 1-7","2005","Part Time","college entrance qualification","238","0.173834480759043","0.153861701784454","0.193807259733632"
"4 on scale 1-7","2005","Part Time","Other degree","70","0.260504686120032","0.206527938081985","0.314481434158078"
"4 on scale 1-7","2005","Part Time","no degree/no degree yet","17","","",""
"4 on scale 1-7","2005","Not Working","lower secondary degree","1005","0.259645804974434","0.245596182232386","0.273695427716481"
"4 on scale 1-7","2005","Not Working","secondary school degree","308","0.196238872471375","0.176312564265271","0.216165180677479"
"4 on scale 1-7","2005","Not Working","college entrance qualification","246","0.204165631492839","0.181711801398394","0.226619461587284"
"4 on scale 1-7","2005","Not Working","Other degree","141","0.277481594677846","0.237087429232207","0.317875760123486"
"4 on scale 1-7","2005","Not Working","no degree/no degree yet","139","0.179995652896454","0.151656633000369","0.208334672792539"
"5 on scale 1-7","2005","Full Time","lower secondary degree","473","0.218867442474001","0.200777909438699","0.236956975509302"
"5 on scale 1-7","2005","Full Time","secondary school degree","698","0.231633896073848","0.216226224870013","0.247041567277684"
"5 on scale 1-7","2005","Full Time","college entrance qualification","686","0.261851338873897","0.244854003366815","0.278848674380979"
"5 on scale 1-7","2005","Full Time","Other degree","79","0.205958454992305","0.165351817475283","0.246565092509327"
"5 on scale 1-7","2005","Full Time","no degree/no degree yet","10","","",""
"5 on scale 1-7","2005","Part Time","lower secondary degree","304","0.236182470712713","0.213182298677648","0.259182642747777"
"5 on scale 1-7","2005","Part Time","secondary school degree","378","0.228147883323289","0.207662653343621","0.248633113302956"
"5 on scale 1-7","2005","Part Time","college entrance qualification","329","0.235631798736415","0.213264926551213","0.257998670921616"
"5 on scale 1-7","2005","Part Time","Other degree","49","0.217496098468953","0.166761967707424","0.268230229230483"
"5 on scale 1-7","2005","Part Time","no degree/no degree yet","36","0.296229683938915","0.220050150599931","0.372409217277899"
"5 on scale 1-7","2005","Not Working","lower secondary degree","775","0.206852607777134","0.193872996459532","0.219832219094737"
"5 on scale 1-7","2005","Not Working","secondary school degree","344","0.206988018049221","0.186660549307077","0.227315486791366"
"5 on scale 1-7","2005","Not Working","college entrance qualification","297","0.253068931735233","0.228850420274486","0.27728744319598"
"5 on scale 1-7","2005","Not Working","Other degree","94","0.212827307134068","0.175901858830711","0.249752755437424"
"5 on scale 1-7","2005","Not Working","no degree/no degree yet","158","0.185388250329702","0.156722574962231","0.214053925697174"
"6 on scale 1-7","2005","Full Time","lower secondary degree","368","0.195443468266419","0.178094914847439","0.212792021685398"
"6 on scale 1-7","2005","Full Time","secondary school degree","651","0.224848099156617","0.209600907284444","0.24009529102879"
"6 on scale 1-7","2005","Full Time","college entrance qualification","611","0.248725792345451","0.232013301574684","0.265438283116219"
"6 on scale 1-7","2005","Full Time","Other degree","65","0.16429785520219","0.127090627800012","0.201505082604369"
"6 on scale 1-7","2005","Full Time","no degree/no degree yet","10","","",""
"6 on scale 1-7","2005","Part Time","lower secondary degree","260","0.188432714765462","0.167256279169442","0.209609150361483"
"6 on scale 1-7","2005","Part Time","secondary school degree","351","0.215501551725149","0.195429728771722","0.235573374678575"
"6 on scale 1-7","2005","Part Time","college entrance qualification","367","0.248958439527519","0.226169064638242","0.271747814416796"
"6 on scale 1-7","2005","Part Time","Other degree","49","0.164056187770331","0.118513769863094","0.209598605677568"
"6 on scale 1-7","2005","Part Time","no degree/no degree yet","26","","",""
"6 on scale 1-7","2005","Not Working","lower secondary degree","590","0.154599131566623","0.143014316462998","0.166183946670247"
"6 on scale 1-7","2005","Not Working","secondary school degree","310","0.203647604996671","0.183442406425225","0.223852803568117"
"6 on scale 1-7","2005","Not Working","college entrance qualification","319","0.241859637933305","0.218006568242665","0.265712707623944"
"6 on scale 1-7","2005","Not Working","Other degree","57","0.114530693784396","0.0858014104003507","0.143259977168442"
"6 on scale 1-7","2005","Not Working","no degree/no degree yet","150","0.225499998068072","0.194673107315394","0.25632688882075"
"7 Strongly agree","2005","Full Time","lower secondary degree","309","0.159676372913381","0.143650635531414","0.175702110295349"
"7 Strongly agree","2005","Full Time","secondary school degree","409","0.158919333407475","0.145566942461242","0.172271724353707"
"7 Strongly agree","2005","Full Time","college entrance qualification","340","0.125827810589981","0.113005439479573","0.138650181700388"
"7 Strongly agree","2005","Full Time","Other degree","52","0.140139327013984","0.105283157411629","0.174995496616338"
"7 Strongly agree","2005","Full Time","no degree/no degree yet","7","","",""
"7 Strongly agree","2005","Part Time","lower secondary degree","211","0.186203090650161","0.165123415984228","0.207282765316095"
"7 Strongly agree","2005","Part Time","secondary school degree","270","0.175612781850008","0.157038618597734","0.194186945102282"
"7 Strongly agree","2005","Part Time","college entrance qualification","263","0.217164899748336","0.195434537712809","0.238895261783863"
"7 Strongly agree","2005","Part Time","Other degree","31","0.143952898055502","0.100782080860823","0.187123715250181"
"7 Strongly agree","2005","Part Time","no degree/no degree yet","31","0.180348318626655","0.116200888293661","0.244495748959649"
"7 Strongly agree","2005","Not Working","lower secondary degree","409","0.11753878913835","0.107218481211791","0.127859097064909"
"7 Strongly agree","2005","Not Working","secondary school degree","280","0.196226906693733","0.176301057687215","0.216152755700252"
"7 Strongly agree","2005","Not Working","college entrance qualification","217","0.178375673332343","0.157050516877158","0.199700829787528"
"7 Strongly agree","2005","Not Working","Other degree","57","0.136282056987159","0.105330506987826","0.167233606986493"
"7 Strongly agree","2005","Not Working","no degree/no degree yet","155","0.251345780877164","0.219347829180498","0.28334373257383"
"1 Strongly disagree","2006","Full Time","lower secondary degree","","","",""
"1 Strongly disagree","2006","Full Time","secondary school degree","","","",""
"1 Strongly disagree","2006","Full Time","college entrance qualification","","","",""
"1 Strongly disagree","2006","Full Time","Other degree","","","",""
"1 Strongly disagree","2006","Full Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2006","Part Time","lower secondary degree","","","",""
"1 Strongly disagree","2006","Part Time","secondary school degree","","","",""
"1 Strongly disagree","2006","Part Time","college entrance qualification","","","",""
"1 Strongly disagree","2006","Part Time","Other degree","","","",""
"1 Strongly disagree","2006","Part Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2006","Not Working","lower secondary degree","","","",""
"1 Strongly disagree","2006","Not Working","secondary school degree","","","",""
"1 Strongly disagree","2006","Not Working","college entrance qualification","","","",""
"1 Strongly disagree","2006","Not Working","Other degree","","","",""
"1 Strongly disagree","2006","Not Working","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2006","Full Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2006","Full Time","secondary school degree","","","",""
"2 on scale 1-7 ","2006","Full Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2006","Full Time","Other degree","","","",""
"2 on scale 1-7 ","2006","Full Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2006","Part Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2006","Part Time","secondary school degree","","","",""
"2 on scale 1-7 ","2006","Part Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2006","Part Time","Other degree","","","",""
"2 on scale 1-7 ","2006","Part Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2006","Not Working","lower secondary degree","","","",""
"2 on scale 1-7 ","2006","Not Working","secondary school degree","","","",""
"2 on scale 1-7 ","2006","Not Working","college entrance qualification","","","",""
"2 on scale 1-7 ","2006","Not Working","Other degree","","","",""
"2 on scale 1-7 ","2006","Not Working","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2006","Full Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2006","Full Time","secondary school degree","","","",""
"3 on scale 1-7 ","2006","Full Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2006","Full Time","Other degree","","","",""
"3 on scale 1-7 ","2006","Full Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2006","Part Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2006","Part Time","secondary school degree","","","",""
"3 on scale 1-7 ","2006","Part Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2006","Part Time","Other degree","","","",""
"3 on scale 1-7 ","2006","Part Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2006","Not Working","lower secondary degree","","","",""
"3 on scale 1-7 ","2006","Not Working","secondary school degree","","","",""
"3 on scale 1-7 ","2006","Not Working","college entrance qualification","","","",""
"3 on scale 1-7 ","2006","Not Working","Other degree","","","",""
"3 on scale 1-7 ","2006","Not Working","no degree/no degree yet","","","",""
"4 on scale 1-7","2006","Full Time","lower secondary degree","","","",""
"4 on scale 1-7","2006","Full Time","secondary school degree","","","",""
"4 on scale 1-7","2006","Full Time","college entrance qualification","","","",""
"4 on scale 1-7","2006","Full Time","Other degree","","","",""
"4 on scale 1-7","2006","Full Time","no degree/no degree yet","","","",""
"4 on scale 1-7","2006","Part Time","lower secondary degree","","","",""
"4 on scale 1-7","2006","Part Time","secondary school degree","","","",""
"4 on scale 1-7","2006","Part Time","college entrance qualification","","","",""
"4 on scale 1-7","2006","Part Time","Other degree","","","",""
"4 on scale 1-7","2006","Part Time","no degree/no degree yet","","","",""
"4 on scale 1-7","2006","Not Working","lower secondary degree","","","",""
"4 on scale 1-7","2006","Not Working","secondary school degree","","","",""
"4 on scale 1-7","2006","Not Working","college entrance qualification","","","",""
"4 on scale 1-7","2006","Not Working","Other degree","","","",""
"4 on scale 1-7","2006","Not Working","no degree/no degree yet","","","",""
"5 on scale 1-7","2006","Full Time","lower secondary degree","","","",""
"5 on scale 1-7","2006","Full Time","secondary school degree","","","",""
"5 on scale 1-7","2006","Full Time","college entrance qualification","","","",""
"5 on scale 1-7","2006","Full Time","Other degree","","","",""
"5 on scale 1-7","2006","Full Time","no degree/no degree yet","","","",""
"5 on scale 1-7","2006","Part Time","lower secondary degree","","","",""
"5 on scale 1-7","2006","Part Time","secondary school degree","","","",""
"5 on scale 1-7","2006","Part Time","college entrance qualification","","","",""
"5 on scale 1-7","2006","Part Time","Other degree","","","",""
"5 on scale 1-7","2006","Part Time","no degree/no degree yet","","","",""
"5 on scale 1-7","2006","Not Working","lower secondary degree","","","",""
"5 on scale 1-7","2006","Not Working","secondary school degree","","","",""
"5 on scale 1-7","2006","Not Working","college entrance qualification","","","",""
"5 on scale 1-7","2006","Not Working","Other degree","","","",""
"5 on scale 1-7","2006","Not Working","no degree/no degree yet","","","",""
"6 on scale 1-7","2006","Full Time","lower secondary degree","","","",""
"6 on scale 1-7","2006","Full Time","secondary school degree","","","",""
"6 on scale 1-7","2006","Full Time","college entrance qualification","","","",""
"6 on scale 1-7","2006","Full Time","Other degree","","","",""
"6 on scale 1-7","2006","Full Time","no degree/no degree yet","","","",""
"6 on scale 1-7","2006","Part Time","lower secondary degree","","","",""
"6 on scale 1-7","2006","Part Time","secondary school degree","","","",""
"6 on scale 1-7","2006","Part Time","college entrance qualification","","","",""
"6 on scale 1-7","2006","Part Time","Other degree","","","",""
"6 on scale 1-7","2006","Part Time","no degree/no degree yet","","","",""
"6 on scale 1-7","2006","Not Working","lower secondary degree","","","",""
"6 on scale 1-7","2006","Not Working","secondary school degree","","","",""
"6 on scale 1-7","2006","Not Working","college entrance qualification","","","",""
"6 on scale 1-7","2006","Not Working","Other degree","","","",""
"6 on scale 1-7","2006","Not Working","no degree/no degree yet","","","",""
"7 Strongly agree","2006","Full Time","lower secondary degree","","","",""
"7 Strongly agree","2006","Full Time","secondary school degree","","","",""
"7 Strongly agree","2006","Full Time","college entrance qualification","","","",""
"7 Strongly agree","2006","Full Time","Other degree","","","",""
"7 Strongly agree","2006","Full Time","no degree/no degree yet","","","",""
"7 Strongly agree","2006","Part Time","lower secondary degree","","","",""
"7 Strongly agree","2006","Part Time","secondary school degree","","","",""
"7 Strongly agree","2006","Part Time","college entrance qualification","","","",""
"7 Strongly agree","2006","Part Time","Other degree","","","",""
"7 Strongly agree","2006","Part Time","no degree/no degree yet","","","",""
"7 Strongly agree","2006","Not Working","lower secondary degree","","","",""
"7 Strongly agree","2006","Not Working","secondary school degree","","","",""
"7 Strongly agree","2006","Not Working","college entrance qualification","","","",""
"7 Strongly agree","2006","Not Working","Other degree","","","",""
"7 Strongly agree","2006","Not Working","no degree/no degree yet","","","",""
"1 Strongly disagree","2007","Full Time","lower secondary degree","","","",""
"1 Strongly disagree","2007","Full Time","secondary school degree","","","",""
"1 Strongly disagree","2007","Full Time","college entrance qualification","","","",""
"1 Strongly disagree","2007","Full Time","Other degree","","","",""
"1 Strongly disagree","2007","Full Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2007","Part Time","lower secondary degree","","","",""
"1 Strongly disagree","2007","Part Time","secondary school degree","","","",""
"1 Strongly disagree","2007","Part Time","college entrance qualification","","","",""
"1 Strongly disagree","2007","Part Time","Other degree","","","",""
"1 Strongly disagree","2007","Part Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2007","Not Working","lower secondary degree","","","",""
"1 Strongly disagree","2007","Not Working","secondary school degree","","","",""
"1 Strongly disagree","2007","Not Working","college entrance qualification","","","",""
"1 Strongly disagree","2007","Not Working","Other degree","","","",""
"1 Strongly disagree","2007","Not Working","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2007","Full Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2007","Full Time","secondary school degree","","","",""
"2 on scale 1-7 ","2007","Full Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2007","Full Time","Other degree","","","",""
"2 on scale 1-7 ","2007","Full Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2007","Part Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2007","Part Time","secondary school degree","","","",""
"2 on scale 1-7 ","2007","Part Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2007","Part Time","Other degree","","","",""
"2 on scale 1-7 ","2007","Part Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2007","Not Working","lower secondary degree","","","",""
"2 on scale 1-7 ","2007","Not Working","secondary school degree","","","",""
"2 on scale 1-7 ","2007","Not Working","college entrance qualification","","","",""
"2 on scale 1-7 ","2007","Not Working","Other degree","","","",""
"2 on scale 1-7 ","2007","Not Working","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2007","Full Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2007","Full Time","secondary school degree","","","",""
"3 on scale 1-7 ","2007","Full Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2007","Full Time","Other degree","","","",""
"3 on scale 1-7 ","2007","Full Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2007","Part Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2007","Part Time","secondary school degree","","","",""
"3 on scale 1-7 ","2007","Part Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2007","Part Time","Other degree","","","",""
"3 on scale 1-7 ","2007","Part Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2007","Not Working","lower secondary degree","","","",""
"3 on scale 1-7 ","2007","Not Working","secondary school degree","","","",""
"3 on scale 1-7 ","2007","Not Working","college entrance qualification","","","",""
"3 on scale 1-7 ","2007","Not Working","Other degree","","","",""
"3 on scale 1-7 ","2007","Not Working","no degree/no degree yet","","","",""
"4 on scale 1-7","2007","Full Time","lower secondary degree","","","",""
"4 on scale 1-7","2007","Full Time","secondary school degree","","","",""
"4 on scale 1-7","2007","Full Time","college entrance qualification","","","",""
"4 on scale 1-7","2007","Full Time","Other degree","","","",""
"4 on scale 1-7","2007","Full Time","no degree/no degree yet","","","",""
"4 on scale 1-7","2007","Part Time","lower secondary degree","","","",""
"4 on scale 1-7","2007","Part Time","secondary school degree","","","",""
"4 on scale 1-7","2007","Part Time","college entrance qualification","","","",""
"4 on scale 1-7","2007","Part Time","Other degree","","","",""
"4 on scale 1-7","2007","Part Time","no degree/no degree yet","","","",""
"4 on scale 1-7","2007","Not Working","lower secondary degree","","","",""
"4 on scale 1-7","2007","Not Working","secondary school degree","","","",""
"4 on scale 1-7","2007","Not Working","college entrance qualification","","","",""
"4 on scale 1-7","2007","Not Working","Other degree","","","",""
"4 on scale 1-7","2007","Not Working","no degree/no degree yet","","","",""
"5 on scale 1-7","2007","Full Time","lower secondary degree","","","",""
"5 on scale 1-7","2007","Full Time","secondary school degree","","","",""
"5 on scale 1-7","2007","Full Time","college entrance qualification","","","",""
"5 on scale 1-7","2007","Full Time","Other degree","","","",""
"5 on scale 1-7","2007","Full Time","no degree/no degree yet","","","",""
"5 on scale 1-7","2007","Part Time","lower secondary degree","","","",""
"5 on scale 1-7","2007","Part Time","secondary school degree","","","",""
"5 on scale 1-7","2007","Part Time","college entrance qualification","","","",""
"5 on scale 1-7","2007","Part Time","Other degree","","","",""
"5 on scale 1-7","2007","Part Time","no degree/no degree yet","","","",""
"5 on scale 1-7","2007","Not Working","lower secondary degree","","","",""
"5 on scale 1-7","2007","Not Working","secondary school degree","","","",""
"5 on scale 1-7","2007","Not Working","college entrance qualification","","","",""
"5 on scale 1-7","2007","Not Working","Other degree","","","",""
"5 on scale 1-7","2007","Not Working","no degree/no degree yet","","","",""
"6 on scale 1-7","2007","Full Time","lower secondary degree","","","",""
"6 on scale 1-7","2007","Full Time","secondary school degree","","","",""
"6 on scale 1-7","2007","Full Time","college entrance qualification","","","",""
"6 on scale 1-7","2007","Full Time","Other degree","","","",""
"6 on scale 1-7","2007","Full Time","no degree/no degree yet","","","",""
"6 on scale 1-7","2007","Part Time","lower secondary degree","","","",""
"6 on scale 1-7","2007","Part Time","secondary school degree","","","",""
"6 on scale 1-7","2007","Part Time","college entrance qualification","","","",""
"6 on scale 1-7","2007","Part Time","Other degree","","","",""
"6 on scale 1-7","2007","Part Time","no degree/no degree yet","","","",""
"6 on scale 1-7","2007","Not Working","lower secondary degree","","","",""
"6 on scale 1-7","2007","Not Working","secondary school degree","","","",""
"6 on scale 1-7","2007","Not Working","college entrance qualification","","","",""
"6 on scale 1-7","2007","Not Working","Other degree","","","",""
"6 on scale 1-7","2007","Not Working","no degree/no degree yet","","","",""
"7 Strongly agree","2007","Full Time","lower secondary degree","","","",""
"7 Strongly agree","2007","Full Time","secondary school degree","","","",""
"7 Strongly agree","2007","Full Time","college entrance qualification","","","",""
"7 Strongly agree","2007","Full Time","Other degree","","","",""
"7 Strongly agree","2007","Full Time","no degree/no degree yet","","","",""
"7 Strongly agree","2007","Part Time","lower secondary degree","","","",""
"7 Strongly agree","2007","Part Time","secondary school degree","","","",""
"7 Strongly agree","2007","Part Time","college entrance qualification","","","",""
"7 Strongly agree","2007","Part Time","Other degree","","","",""
"7 Strongly agree","2007","Part Time","no degree/no degree yet","","","",""
"7 Strongly agree","2007","Not Working","lower secondary degree","","","",""
"7 Strongly agree","2007","Not Working","secondary school degree","","","",""
"7 Strongly agree","2007","Not Working","college entrance qualification","","","",""
"7 Strongly agree","2007","Not Working","Other degree","","","",""
"7 Strongly agree","2007","Not Working","no degree/no degree yet","","","",""
"1 Strongly disagree","2008","Full Time","lower secondary degree","","","",""
"1 Strongly disagree","2008","Full Time","secondary school degree","","","",""
"1 Strongly disagree","2008","Full Time","college entrance qualification","","","",""
"1 Strongly disagree","2008","Full Time","Other degree","","","",""
"1 Strongly disagree","2008","Full Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2008","Part Time","lower secondary degree","","","",""
"1 Strongly disagree","2008","Part Time","secondary school degree","","","",""
"1 Strongly disagree","2008","Part Time","college entrance qualification","","","",""
"1 Strongly disagree","2008","Part Time","Other degree","","","",""
"1 Strongly disagree","2008","Part Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2008","Not Working","lower secondary degree","","","",""
"1 Strongly disagree","2008","Not Working","secondary school degree","","","",""
"1 Strongly disagree","2008","Not Working","college entrance qualification","","","",""
"1 Strongly disagree","2008","Not Working","Other degree","","","",""
"1 Strongly disagree","2008","Not Working","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2008","Full Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2008","Full Time","secondary school degree","","","",""
"2 on scale 1-7 ","2008","Full Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2008","Full Time","Other degree","","","",""
"2 on scale 1-7 ","2008","Full Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2008","Part Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2008","Part Time","secondary school degree","","","",""
"2 on scale 1-7 ","2008","Part Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2008","Part Time","Other degree","","","",""
"2 on scale 1-7 ","2008","Part Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2008","Not Working","lower secondary degree","","","",""
"2 on scale 1-7 ","2008","Not Working","secondary school degree","","","",""
"2 on scale 1-7 ","2008","Not Working","college entrance qualification","","","",""
"2 on scale 1-7 ","2008","Not Working","Other degree","","","",""
"2 on scale 1-7 ","2008","Not Working","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2008","Full Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2008","Full Time","secondary school degree","","","",""
"3 on scale 1-7 ","2008","Full Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2008","Full Time","Other degree","","","",""
"3 on scale 1-7 ","2008","Full Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2008","Part Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2008","Part Time","secondary school degree","","","",""
"3 on scale 1-7 ","2008","Part Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2008","Part Time","Other degree","","","",""
"3 on scale 1-7 ","2008","Part Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2008","Not Working","lower secondary degree","","","",""
"3 on scale 1-7 ","2008","Not Working","secondary school degree","","","",""
"3 on scale 1-7 ","2008","Not Working","college entrance qualification","","","",""
"3 on scale 1-7 ","2008","Not Working","Other degree","","","",""
"3 on scale 1-7 ","2008","Not Working","no degree/no degree yet","","","",""
"4 on scale 1-7","2008","Full Time","lower secondary degree","","","",""
