"plh0225","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Not Employed","1-pers.-HH","69","0.0513702168557609","0.0398641348858337","0.062876298825688"
"1 Strongly disagree","2005","Not Employed","(Married) couple without C. ","147","0.0441942011103058","0.0373627459824101","0.0510256562382014"
"1 Strongly disagree","2005","Not Employed","Single parent ","16","","",""
"1 Strongly disagree","2005","Not Employed","Couple + C. LE 16 ","13","","",""
"1 Strongly disagree","2005","Not Employed","Couple + C. GT 16 ","26","","",""
"1 Strongly disagree","2005","Not Employed","Couple + C. LE and GT 16","7","","",""
"1 Strongly disagree","2005","Employed","1-pers.-HH","24","","",""
"1 Strongly disagree","2005","Employed","(Married) couple without C. ","81","0.0298102845732417","0.0241977793859663","0.0354227897605172"
"1 Strongly disagree","2005","Employed","Single parent ","18","","",""
"1 Strongly disagree","2005","Employed","Couple + C. LE 16 ","46","0.0197415586965869","0.0147948626983061","0.0246882546948678"
"1 Strongly disagree","2005","Employed","Couple + C. GT 16 ","52","0.0261682136027997","0.019990419676269","0.0323460075293303"
"1 Strongly disagree","2005","Employed","Couple + C. LE and GT 16","27","","",""
"2 on scale 1-7 ","2005","Not Employed","1-pers.-HH","99","0.0708851376875073","0.0575088474486191","0.0842614279263955"
"2 on scale 1-7 ","2005","Not Employed","(Married) couple without C. ","227","0.0718590952962345","0.0632750188852704","0.0804431717071985"
"2 on scale 1-7 ","2005","Not Employed","Single parent ","18","","",""
"2 on scale 1-7 ","2005","Not Employed","Couple + C. LE 16 ","36","0.0457141375348841","0.0298276252997007","0.0616006497700676"
"2 on scale 1-7 ","2005","Not Employed","Couple + C. GT 16 ","47","0.0420373631587467","0.0300747168425782","0.0540000094749152"
"2 on scale 1-7 ","2005","Not Employed","Couple + C. LE and GT 16","23","","",""
"2 on scale 1-7 ","2005","Employed","1-pers.-HH","57","0.0359065504758984","0.0265958614927884","0.0452172394590085"
"2 on scale 1-7 ","2005","Employed","(Married) couple without C. ","186","0.0539559122155692","0.046499660363639","0.0614121640674994"
"2 on scale 1-7 ","2005","Employed","Single parent ","37","0.0591049396765115","0.041758857475751","0.076451021877272"
