"plh0225","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","no migration background","Urban Area","265","0.0261923080614922","0.0232271283175235","0.0291574878054608","1"
"1 Strongly disagree","2005","no migration background","Rural Area","171","0.0382619972500133","0.033538991827123","0.0429850026729036","1"
"1 Strongly disagree","2005","direct migration background","Urban Area","96","0.0419892475833356","0.0330850167640206","0.0508934784026506","1"
"1 Strongly disagree","2005","direct migration background","Rural Area","14","","","","1"
"1 Strongly disagree","2005","indirect migration background","Urban Area","9","","","","1"
"1 Strongly disagree","2005","indirect migration background","Rural Area","2","","","","1"
"2 on scale 1-7 ","2005","direct migration background","Urban Area","132","0.0693115112315207","0.0580357199931055","0.0805873024699359","2"
"2 on scale 1-7 ","2005","no migration background","Urban Area","589","0.0565656366360205","0.0522766003110031","0.0608546729610379","2"
"2 on scale 1-7 ","2005","indirect migration background","Rural Area","3","","","","2"
"2 on scale 1-7 ","2005","no migration background","Rural Area","365","0.0594110164118107","0.053590792771541","0.0652312400520805","2"
"2 on scale 1-7 ","2005","direct migration background","Rural Area","21","","","","2"
"2 on scale 1-7 ","2005","indirect migration background","Urban Area","29","","","","2"
"3 on scale 1-7 ","2005","indirect migration background","Urban Area","67","0.110536869242915","0.0876810655280248","0.133392672957805","3"
"3 on scale 1-7 ","2005","no migration background","Urban Area","1155","0.108308738868281","0.102538862015807","0.114078615720755","3"
"3 on scale 1-7 ","2005","direct migration background","Rural Area","43","0.099098841687241","0.0698904310099092","0.128307252364573","3"
"3 on scale 1-7 ","2005","direct migration background","Urban Area","221","0.10722253695781","0.0934866464563953","0.120958427459225","3"
"3 on scale 1-7 ","2005","no migration background","Rural Area","707","0.115492720879377","0.107623454447266","0.123361987311489","3"
"3 on scale 1-7 ","2005","indirect migration background","Rural Area","7","","","","3"
"4 on scale 1-7","2005","indirect migration background","Rural Area","29","","","","4"
"4 on scale 1-7","2005","no migration background","Rural Area","1493","0.226750857461422","0.21644129035134","0.237060424571505","4"
"4 on scale 1-7","2005","direct migration background","Urban Area","502","0.245773544005341","0.22665914627659","0.264887941734092","4"
"4 on scale 1-7","2005","indirect migration background","Urban Area","148","0.171026185928038","0.143580085146778","0.198472286709298","4"
"4 on scale 1-7","2005","no migration background","Urban Area","2308","0.204455455546849","0.196967570958171","0.211943340135526","4"
"4 on scale 1-7","2005","direct migration background","Rural Area","83","0.185708551711647","0.147694780817142","0.223722322606151","4"
"5 on scale 1-7","2005","indirect migration background","Rural Area","28","","","","5"
"5 on scale 1-7","2005","direct migration background","Rural Area","105","0.255026169877246","0.212417502924987","0.297634836829506","5"
"5 on scale 1-7","2005","indirect migration background","Urban Area","176","0.22814643196487","0.197558279869627","0.258734584060112","5"
"5 on scale 1-7","2005","no migration background","Urban Area","2640","0.225932543654383","0.218168171565041","0.233696915743726","5"
"5 on scale 1-7","2005","no migration background","Rural Area","1430","0.216926499959809","0.206778889074611","0.227074110845007","5"
"5 on scale 1-7","2005","direct migration background","Urban Area","428","0.234199113787325","0.2153976038993","0.25300062367535","5"
"6 on scale 1-7","2005","indirect migration background","Rural Area","21","","","","6"
"6 on scale 1-7","2005","direct migration background","Urban Area","311","0.154753174216658","0.138696569033258","0.170809779400057","6"
"6 on scale 1-7","2005","indirect migration background","Urban Area","144","0.195391189855135","0.166489460957621","0.224292918752648","6"
"6 on scale 1-7","2005","no migration background","Urban Area","2422","0.213850365789733","0.206237728352654","0.221463003226813","6"
"6 on scale 1-7","2005","direct migration background","Rural Area","71","0.169224773131558","0.132571834172878","0.205877712090238","6"
"6 on scale 1-7","2005","no migration background","Rural Area","1298","0.199986382504648","0.190138221514454","0.209834543494842","6"
"7 Strongly agree","2005","indirect migration background","Rural Area","17","","","","7"
"7 Strongly agree","2005","indirect migration background","Urban Area","150","0.23332626779859","0.202496798318235","0.264155737278945","7"
"7 Strongly agree","2005","direct migration background","Urban Area","259","0.14675087221801","0.131041079907191","0.162460664528829","7"
"7 Strongly agree","2005","direct migration background","Rural Area","65","0.217131474609925","0.176828150054916","0.257434799164935","7"
"7 Strongly agree","2005","no migration background","Urban Area","1765","0.164694951443241","0.157808583308527","0.171581319577955","7"
"7 Strongly agree","2005","no migration background","Rural Area","873","0.143170525532919","0.134547091493417","0.151793959572422","7"
"1 Strongly disagree","2006","no migration background","Rural Area","","","","","1"
"1 Strongly disagree","2006","direct migration background","Urban Area","","","","","1"
"1 Strongly disagree","2006","direct migration background","Rural Area","","","","","1"
"1 Strongly disagree","2006","indirect migration background","Urban Area","","","","","1"
"1 Strongly disagree","2006","indirect migration background","Rural Area","","","","","1"
"1 Strongly disagree","2006","no migration background","Urban Area","","","","","1"
"2 on scale 1-7 ","2006","no migration background","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","no migration background","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","Urban Area","","","","","2"
"3 on scale 1-7 ","2006","indirect migration background","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","Rural Area","","","","","3"
