"plh0225","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Not Employed","no migration background","249","0.0431337476291921","0.0382149129936823","0.0480525822647019","1"
"1 Strongly disagree","2005","Not Employed","direct migration background","46","0.0424463837053292","0.0299133329904484","0.0549794344202101","1"
"1 Strongly disagree","2005","Not Employed","indirect migration background","8","","","","1"
"1 Strongly disagree","2005","Employed","no migration background","187","0.021659863281473","0.0189305679091404","0.0243891586538055","1"
"1 Strongly disagree","2005","Employed","direct migration background","64","0.0364398987834373","0.0264701055262725","0.0464096920406022","1"
"1 Strongly disagree","2005","Employed","indirect migration background","3","","","","1"
"2 on scale 1-7 ","2005","Not Employed","indirect migration background","8","","","","2"
"2 on scale 1-7 ","2005","Not Employed","no migration background","392","0.0644269735332531","0.0584826735468405","0.0703712735196658","2"
"2 on scale 1-7 ","2005","Employed","indirect migration background","24","","","","2"
"2 on scale 1-7 ","2005","Not Employed","direct migration background","69","0.0642120342249467","0.0489731966181362","0.0794508718317572","2"
"2 on scale 1-7 ","2005","Employed","no migration background","562","0.0528811711560339","0.048685219115863","0.0570771231962047","2"
"2 on scale 1-7 ","2005","Employed","direct migration background","84","0.0671583696115213","0.0538411917842728","0.0804755474387699","2"
"3 on scale 1-7 ","2005","Employed","direct migration background","139","0.10893919432438","0.092362271434251","0.125516117214509","3"
"3 on scale 1-7 ","2005","Not Employed","no migration background","729","0.116323922570081","0.108561289190524","0.124086555949638","3"
"3 on scale 1-7 ","2005","Employed","no migration background","1133","0.107010131101125","0.101214330149989","0.112805932052261","3"
"3 on scale 1-7 ","2005","Not Employed","indirect migration background","24","","","","3"
"3 on scale 1-7 ","2005","Not Employed","direct migration background","125","0.101442542704849","0.0826736829806156","0.120211402429083","3"
"3 on scale 1-7 ","2005","Employed","indirect migration background","50","0.0986939031203278","0.0736999043211784","0.123687901919477","3"
"4 on scale 1-7","2005","Employed","indirect migration background","107","0.174111101118913","0.14233296117717","0.205889241060657","4"
"4 on scale 1-7","2005","Not Employed","direct migration background","271","0.257942056109018","0.230744186533498","0.285139925684537","4"
"4 on scale 1-7","2005","Not Employed","indirect migration background","70","0.182777017633639","0.137748676006806","0.227805359260473","4"
"4 on scale 1-7","2005","Employed","direct migration background","314","0.2195287490255","0.197505452633444","0.241552045417556","4"
"4 on scale 1-7","2005","Not Employed","no migration background","1522","0.231236213837739","0.221027938144564","0.241444489530915","4"
"4 on scale 1-7","2005","Employed","no migration background","2279","0.199136200463052","0.191648780591552","0.206623620334553","4"
"5 on scale 1-7","2005","Employed","indirect migration background","137","0.249359370434447","0.213103084935785","0.285615655933109","5"
"5 on scale 1-7","2005","Employed","no migration background","2662","0.235492908478986","0.227537592690934","0.243448224267037","5"
"5 on scale 1-7","2005","Employed","direct migration background","310","0.230277313407945","0.207877165411502","0.252677461404388","5"
"5 on scale 1-7","2005","Not Employed","no migration background","1408","0.204157151716969","0.194397732692025","0.213916570741913","5"
"5 on scale 1-7","2005","Not Employed","direct migration background","223","0.24834172587064","0.221482717934584","0.275200733806695","5"
"5 on scale 1-7","2005","Not Employed","indirect migration background","67","0.230806816678284","0.181716379217357","0.279897254139211","5"
"6 on scale 1-7","2005","Employed","indirect migration background","115","0.195743792563798","0.162493487214997","0.228994097912598","6"
"6 on scale 1-7","2005","Not Employed","indirect migration background","50","0.166245153110885","0.122869247497263","0.209621058724506","6"
