"plh0225","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","1-pers.-HH","Urban Area","64","0.0295559665833046","0.0222566759803285","0.0368552571862806","1"
"1 Strongly disagree","2005","1-pers.-HH","Rural Area","29","","","","1"
"1 Strongly disagree","2005","(Married) couple without C. ","Urban Area","151","0.0339745551342289","0.0288204248019286","0.0391286854665292","1"
"1 Strongly disagree","2005","(Married) couple without C. ","Rural Area","77","0.044299325645186","0.0358124932390468","0.0527861580513253","1"
"1 Strongly disagree","2005","Single parent ","Urban Area","21","","","","1"
"1 Strongly disagree","2005","Single parent ","Rural Area","13","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","Urban Area","37","0.0170468539619726","0.0120137687025559","0.0220799392213894","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","Rural Area","22","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","Urban Area","50","0.020229555591086","0.0144596282131051","0.0259994829690668","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","Rural Area","28","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Urban Area","24","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Rural Area","10","","","","1"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Urban Area","267","0.0611988064139461","0.0543794637053587","0.0680181491225335","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Urban Area","140","0.0574743750538132","0.0484247732387559","0.0665239768688705","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Urban Area","70","0.0805869108379402","0.0646026303877517","0.0965711912881287","2"
"2 on scale 1-7 ","2005","1-pers.-HH","Rural Area","52","0.0582576820389562","0.0427820142422796","0.0737333498356328","2"
"2 on scale 1-7 ","2005","Single parent ","Rural Area","13","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Rural Area","30","0.0532859831994582","0.0351779932012092","0.0713939731977071","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Rural Area","146","0.0675728233029764","0.0572195038083755","0.0779261427975772","2"
"2 on scale 1-7 ","2005","1-pers.-HH","Urban Area","104","0.0511190375889702","0.0416267688558811","0.0606113063220593","2"
"2 on scale 1-7 ","2005","Single parent ","Urban Area","42","0.0628449628463223","0.0449940727773153","0.0806958529153293","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Rural Area","57","0.0539505462347283","0.0409552308508818","0.0669458616185748","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Urban Area","103","0.0526512666896778","0.043498037011419","0.0618044963679366","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Rural Area","76","0.0538382116056371","0.0418386224305877","0.0658378007806865","2"
"3 on scale 1-7 ","2005","1-pers.-HH","Rural Area","100","0.110692837871354","0.0899631668079024","0.131422508934806","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Urban Area","516","0.108886126212635","0.100024016946173","0.117748235479097","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Rural Area","277","0.138536757180624","0.124287671208085","0.152785843153163","3"
"3 on scale 1-7 ","2005","Single parent ","Urban Area","61","0.102000695314909","0.0797389872614999","0.124262403368319","3"
"3 on scale 1-7 ","2005","Single parent ","Rural Area","37","0.0818812498152789","0.0546694387202367","0.109093060910321","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Urban Area","260","0.124088962373869","0.111270311051543","0.136907613696194","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Rural Area","122","0.111079511673063","0.0930044236818728","0.129154599664253","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Urban Area","244","0.112318981608915","0.0993779155560948","0.125260047661734","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Rural Area","141","0.0985011698335087","0.0826580159471593","0.114344323719858","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Urban Area","110","0.104445157234197","0.0864855951459681","0.122404719322426","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Rural Area","57","0.0803530659321862","0.0584368212533919","0.102269310610981","3"
"3 on scale 1-7 ","2005","1-pers.-HH","Urban Area","215","0.0965914312281215","0.0838597948294196","0.109323067626823","3"
"4 on scale 1-7","2005","Single parent ","Rural Area","84","0.188503212643463","0.14968651649115","0.227319908795776","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Urban Area","231","0.202058370878586","0.178479148372802","0.22563759338437","4"
"4 on scale 1-7","2005","1-pers.-HH","Rural Area","211","0.231665791960713","0.203790925550866","0.259540658370561","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Urban Area","562","0.208252035864161","0.192463790612394","0.224040281115929","4"
"4 on scale 1-7","2005","Single parent ","Urban Area","134","0.170764757685092","0.143085342159925","0.198444173210258","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Rural Area","298","0.249735113587844","0.224836274603003","0.274633952572684","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Urban Area","529","0.219496002384949","0.202532486019853","0.236459518750045","4"
"4 on scale 1-7","2005","1-pers.-HH","Urban Area","408","0.202357125198856","0.185041574060027","0.219672676337685","4"
"4 on scale 1-7","2005","(Married) couple without C. ","Urban Area","1024","0.22350929913233","0.211657066913113","0.235361531351546","4"
"4 on scale 1-7","2005","(Married) couple without C. ","Rural Area","521","0.217723578094416","0.200701249332941","0.234745906855891","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Rural Area","305","0.228982839205113","0.206643421286582","0.251322257123643","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Rural Area","139","0.207604069223532","0.174904396968582","0.240303741478481","4"
"5 on scale 1-7","2005","Couple + C. LE 16 ","Urban Area","633","0.233442455756416","0.216994646487009","0.249890265025823","5"
"5 on scale 1-7","2005","(Married) couple without C. ","Urban Area","1080","0.222084439285814","0.210259211409211","0.233909667162418","5"
"5 on scale 1-7","2005","(Married) couple without C. ","Rural Area","498","0.209370381625784","0.192588900669724","0.226151862581844","5"
"5 on scale 1-7","2005","Couple + C. LE 16 ","Rural Area","273","0.221257293762792","0.197380402849741","0.245134184675842","5"
"5 on scale 1-7","2005","Single parent ","Rural Area","92","0.226660852024386","0.185109128386842","0.26821257566193","5"
"5 on scale 1-7","2005","1-pers.-HH","Rural Area","203","0.231391285215817","0.203527962419988","0.259254608011646","5"
"5 on scale 1-7","2005","1-pers.-HH","Urban Area","474","0.224285392662617","0.206308099386084","0.242262685939151","5"
"5 on scale 1-7","2005","Single parent ","Urban Area","150","0.207437985185005","0.177613037782541","0.237262932587469","5"
"5 on scale 1-7","2005","Couple + C. GT 16 ","Urban Area","558","0.246500453325615","0.22883741677837","0.264163489872859","5"
"5 on scale 1-7","2005","Couple + C. GT 16 ","Rural Area","311","0.237628355949309","0.214999069411443","0.260257642487175","5"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","Urban Area","274","0.242109025236085","0.216954602636763","0.267263447835406","5"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","Rural Area","131","0.18997417898999","0.158347683534923","0.221600674445057","5"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","Urban Area","228","0.193425717068282","0.170231229149536","0.216620204987028","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","Rural Area","130","0.222038080643237","0.188530177423955","0.255545983862519","6"
"6 on scale 1-7","2005","Single parent ","Rural Area","75","0.202684205948066","0.162787143087296","0.242581268808836","6"
"6 on scale 1-7","2005","1-pers.-HH","Rural Area","149","0.165446644706159","0.140896006250803","0.189997283161515","6"
"6 on scale 1-7","2005","1-pers.-HH","Urban Area","425","0.207761296723234","0.190275590601443","0.225247002845024","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","Rural Area","239","0.209047484327647","0.185657514595489","0.232437454059805","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","Rural Area","318","0.209139736420616","0.187517205919544","0.230762266921687","6"
"6 on scale 1-7","2005","(Married) couple without C. ","Urban Area","984","0.196512044785424","0.18520709866528","0.207816990905569","6"
"6 on scale 1-7","2005","(Married) couple without C. ","Rural Area","438","0.198143357770679","0.181702508531337","0.214584207010021","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","Urban Area","490","0.206732045141734","0.190135073016864","0.223329017266603","6"
"6 on scale 1-7","2005","Single parent ","Urban Area","152","0.215829330686473","0.185568597543094","0.246090063829852","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","Urban Area","535","0.213784422094591","0.197843824122235","0.229725020066947","6"
"7 Strongly agree","2005","Couple + C. LE and GT 16","Urban Area","177","0.155537392603731","0.134255359486424","0.176819425721039","7"
"7 Strongly agree","2005","Couple + C. LE and GT 16","Rural Area","94","0.216589977712659","0.183380037747762","0.249799917677557","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","Rural Area","150","0.130382849286582","0.111013891032829","0.149751807540335","7"
"7 Strongly agree","2005","1-pers.-HH","Urban Area","378","0.188329750014897","0.171478888756652","0.205180611273141","7"
"7 Strongly agree","2005","(Married) couple without C. ","Urban Area","724","0.153834729035622","0.143570200228999","0.164099257842244","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","Urban Area","313","0.142071695258024","0.12776318931592","0.156380201200129","7"
"7 Strongly agree","2005","Single parent ","Urban Area","150","0.216310789033014","0.18602562422742","0.246595953838609","7"
"7 Strongly agree","2005","Single parent ","Rural Area","76","0.22001605844457","0.178902429852628","0.261129687036511","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","Urban Area","374","0.145910894895177","0.132184982901082","0.159636806889272","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","Rural Area","180","0.136376663337994","0.118130541204645","0.154622785471343","7"
"7 Strongly agree","2005","1-pers.-HH","Rural Area","136","0.167542016369672","0.142867435448277","0.192216597291067","7"
