"plh0225","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","Male","112","0.0235364451637079","0.0194722674474174","0.0276006228799984","1"
"1 Strongly disagree","2005","Full Time","Female","56","0.0238729780609785","0.0180892015436937","0.0296567545782634","1"
"1 Strongly disagree","2005","Part Time","Male","25","","","","1"
"1 Strongly disagree","2005","Part Time","Female","61","0.0226812632016","0.0176987006147781","0.0276638257884218","1"
"1 Strongly disagree","2005","Not Working","Male","115","0.0361202704182343","0.0296022209937633","0.0426383198427052","1"
"1 Strongly disagree","2005","Not Working","Female","188","0.0460967467024385","0.0400902714882012","0.0521032219166757","1"
"2 on scale 1-7 ","2005","Part Time","Male","79","0.0573573133284092","0.0450936786974752","0.0696209479593432","2"
"2 on scale 1-7 ","2005","Full Time","Male","294","0.0568165671849968","0.0506105951635805","0.063022539206413","2"
"2 on scale 1-7 ","2005","Not Working","Female","288","0.0624248314633078","0.0554951364044517","0.0693545265221638","2"
"2 on scale 1-7 ","2005","Full Time","Female","127","0.0537853620519605","0.0452380036314912","0.0623327204724298","2"
"2 on scale 1-7 ","2005","Part Time","Female","170","0.0518529535104592","0.0444325823551406","0.0592733246657779","2"
"2 on scale 1-7 ","2005","Not Working","Male","181","0.0652119431346196","0.0565871065086026","0.0738367797606365","2"
"3 on scale 1-7 ","2005","Not Working","Male","378","0.121383128949742","0.109975125010792","0.132791132888692","3"
"3 on scale 1-7 ","2005","Full Time","Male","606","0.119696316746772","0.110994080103301","0.128398553390242","3"
"3 on scale 1-7 ","2005","Part Time","Female","344","0.102565053406571","0.0924118701516211","0.11271823666152","3"
"3 on scale 1-7 ","2005","Part Time","Male","130","0.0867382940534441","0.0718941789361364","0.101582409170752","3"
"3 on scale 1-7 ","2005","Full Time","Female","242","0.097566359677588","0.0863238641046048","0.108808855250571","3"
"3 on scale 1-7 ","2005","Not Working","Female","500","0.110080165588765","0.101114916372066","0.119045414805464","3"
