"plh0225","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","no migration background","Male","191","0.0262826163261349","0.0228546233746211","0.0297106092776487","1"
"1 Strongly disagree","2005","no migration background","Female","245","0.0341507686713561","0.0304223500751703","0.0378791872675418","1"
"1 Strongly disagree","2005","direct migration background","Male","58","0.0371276283887682","0.0259745046303625","0.0482807521471739","1"
"1 Strongly disagree","2005","direct migration background","Female","52","0.0405270796126324","0.0295823791537196","0.0514717800715453","1"
"1 Strongly disagree","2005","indirect migration background","Male","3","","","","1"
"1 Strongly disagree","2005","indirect migration background","Female","8","","","","1"
"2 on scale 1-7 ","2005","direct migration background","Male","73","0.0651966894142182","0.0506341723606009","0.0797592064678356","2"
"2 on scale 1-7 ","2005","no migration background","Male","466","0.0595647679724712","0.0544931289638278","0.0646364069811146","2"
"2 on scale 1-7 ","2005","indirect migration background","Female","17","","","","2"
"2 on scale 1-7 ","2005","no migration background","Female","488","0.0556224534641673","0.0509173665359884","0.0603275403923463","2"
"2 on scale 1-7 ","2005","direct migration background","Female","80","0.0665891878029948","0.0527518310887845","0.0804265445172051","2"
"2 on scale 1-7 ","2005","indirect migration background","Male","15","","","","2"
"3 on scale 1-7 ","2005","indirect migration background","Male","47","0.140765708154163","0.106853064702453","0.174678351605873","3"
"3 on scale 1-7 ","2005","no migration background","Male","948","0.114706737524512","0.107878207798742","0.121535267250282","3"
"3 on scale 1-7 ","2005","direct migration background","Female","145","0.100935038848377","0.0842152273144468","0.117654850382307","3"
"3 on scale 1-7 ","2005","direct migration background","Male","119","0.111365261346001","0.0928085903466537","0.129921932345347","3"
"3 on scale 1-7 ","2005","no migration background","Female","914","0.107039083646567","0.100692249184811","0.113385918108323","3"
"3 on scale 1-7 ","2005","indirect migration background","Female","27","","","","3"
"4 on scale 1-7","2005","indirect migration background","Female","89","0.162919649155878","0.127851439172277","0.197987859139479","4"
"4 on scale 1-7","2005","no migration background","Female","1957","0.210321164287931","0.201954805360204","0.218687523215658","4"
"4 on scale 1-7","2005","direct migration background","Male","283","0.243427213617377","0.218112473326395","0.268741953908359","4"
"4 on scale 1-7","2005","indirect migration background","Male","88","0.190810022003939","0.152493750061359","0.229126293946518","4"
"4 on scale 1-7","2005","no migration background","Male","1844","0.213954272893059","0.205166606758354","0.222741939027763","4"
"4 on scale 1-7","2005","direct migration background","Female","302","0.228432001431756","0.205130685943963","0.251733316919549","4"
"5 on scale 1-7","2005","indirect migration background","Female","105","0.233347823313636","0.193183139257996","0.273512507369275","5"
"5 on scale 1-7","2005","direct migration background","Female","283","0.236031422820511","0.212462619924752","0.25960022571627","5"
"5 on scale 1-7","2005","indirect migration background","Male","99","0.253874312363492","0.211434565524606","0.296314059202378","5"
"5 on scale 1-7","2005","no migration background","Male","2039","0.237451918450119","0.228333686855881","0.246570150044358","5"
"5 on scale 1-7","2005","no migration background","Female","2031","0.209024076152509","0.20067670848097","0.217371443824048","5"
"5 on scale 1-7","2005","direct migration background","Male","250","0.239742755434775","0.214559226670688","0.264926284198862","5"
"6 on scale 1-7","2005","indirect migration background","Female","80","0.204724997881721","0.166408359979567","0.243041635783875","6"
"6 on scale 1-7","2005","direct migration background","Male","170","0.144002467125092","0.123292244033178","0.164712690217006","6"
"6 on scale 1-7","2005","indirect migration background","Male","85","0.168229500045436","0.131753245117094","0.204705754973777","6"
"6 on scale 1-7","2005","no migration background","Male","1716","0.204855561925523","0.196207156242213","0.213503967608833","6"
"6 on scale 1-7","2005","direct migration background","Female","212","0.168933114121703","0.148136614271891","0.189729613971515","6"
"6 on scale 1-7","2005","no migration background","Female","2004","0.213126669222644","0.204719668853323","0.221533669591966","6"
"7 Strongly agree","2005","indirect migration background","Female","100","0.258945597835452","0.217347583202767","0.300543612468137","7"
"7 Strongly agree","2005","indirect migration background","Male","67","0.199579220209436","0.160605286097783","0.238553154321088","7"
"7 Strongly agree","2005","direct migration background","Male","151","0.159137984673769","0.137559902213701","0.180716067133837","7"
"7 Strongly agree","2005","direct migration background","Female","173","0.158552155362025","0.138279317800833","0.178824992923217","7"
"7 Strongly agree","2005","no migration background","Male","1162","0.143184124908181","0.135678612488239","0.150689637328122","7"
