"plh0225","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","West Germany","225","0.0418754679110103","0.0366635899039328","0.0470873459180878"
"1 Strongly disagree","2005","lower secondary degree","East Germany","69","0.0587581963052363","0.0463683797113623","0.0711480128991104"
"1 Strongly disagree","2005","secondary school degree","West Germany","67","0.0218023530149177","0.0171566656561907","0.0264480403736446"
"1 Strongly disagree","2005","secondary school degree","East Germany","59","0.0365636568470107","0.0287597443994452","0.0443675692945763"
"1 Strongly disagree","2005","college entrance qualification","West Germany","44","0.00884113366378734","0.00596309347075971","0.011719173856815"
"1 Strongly disagree","2005","college entrance qualification","East Germany","14","","",""
"1 Strongly disagree","2005","Other degree","West Germany","52","0.0453447282500515","0.032807776728928","0.057881679771175"
"1 Strongly disagree","2005","Other degree","East Germany","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","West Germany","24","","",""
"1 Strongly disagree","2005","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","West Germany","390","0.0695692494463138","0.0629493085514774","0.0761891903411503"
"2 on scale 1-7 ","2005","lower secondary degree","East Germany","98","0.0724459531114067","0.0587889086441383","0.0861029975786751"
"2 on scale 1-7 ","2005","secondary school degree","West Germany","201","0.0535694488203456","0.0464065642326391","0.060732333408052"
"2 on scale 1-7 ","2005","secondary school degree","East Germany","118","0.0556956630337243","0.0461601789611011","0.0652311471063475"
"2 on scale 1-7 ","2005","college entrance qualification","West Germany","147","0.034456741220851","0.0288489193506069","0.0400645630910951"
"2 on scale 1-7 ","2005","college entrance qualification","East Germany","45","0.0362134863119081","0.0253063253097393","0.047120647314077"
"2 on scale 1-7 ","2005","Other degree","West Germany","72","0.0832616560478747","0.0666141003016381","0.0999092117941112"
"2 on scale 1-7 ","2005","Other degree","East Germany","4","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","West Germany","39","0.072371930588791","0.0536147256488861","0.0911291355286959"
"2 on scale 1-7 ","2005","no degree/no degree yet","East Germany","4","","",""
"3 on scale 1-7 ","2005","lower secondary degree","West Germany","661","0.12241474924361","0.113886400393871","0.130943098093349"
"3 on scale 1-7 ","2005","lower secondary degree","East Germany","197","0.138157635330387","0.119978157247259","0.156337113413514"
"3 on scale 1-7 ","2005","secondary school degree","West Germany","373","0.100423294836383","0.090861898460377","0.109984691212389"
"3 on scale 1-7 ","2005","secondary school degree","East Germany","238","0.114413593987982","0.101178398864146","0.127648789111819"
"3 on scale 1-7 ","2005","college entrance qualification","West Germany","371","0.0961407679979974","0.0870776959174388","0.105203840078556"
"3 on scale 1-7 ","2005","college entrance qualification","East Germany","114","0.0998750039539488","0.0823698494307098","0.117380158477188"
"3 on scale 1-7 ","2005","Other degree","West Germany","124","0.100388048652801","0.082279907481036","0.118496189824567"
"3 on scale 1-7 ","2005","Other degree","East Germany","5","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","West Germany","63","0.0839698401312796","0.0638922005751251","0.104047479687434"
"3 on scale 1-7 ","2005","no degree/no degree yet","East Germany","17","","",""
"4 on scale 1-7","2005","lower secondary degree","West Germany","1363","0.227005620606162","0.216106037213667","0.237905203998656"
"4 on scale 1-7","2005","lower secondary degree","East Germany","356","0.252222738884834","0.229342619194346","0.275102858575322"
"4 on scale 1-7","2005","secondary school degree","West Germany","743","0.183168758808556","0.170863893610116","0.195473624006996"
"4 on scale 1-7","2005","secondary school degree","East Germany","528","0.241990020673418","0.22418213931236","0.259797902034476"
"4 on scale 1-7","2005","college entrance qualification","West Germany","802","0.195841055589793","0.183640093984463","0.208042017195123"
