"plh0225","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","1-pers.-HH","no migration background","82","0.0309330967890034","0.0243349217317484","0.0375312718462585","1"
"1 Strongly disagree","2005","1-pers.-HH","direct migration background","10","","","","1"
"1 Strongly disagree","2005","1-pers.-HH","indirect migration background","1","","","","1"
"1 Strongly disagree","2005","(Married) couple without C. ","no migration background","189","0.0366283315508031","0.0319513802658131","0.0413052828357931","1"
"1 Strongly disagree","2005","(Married) couple without C. ","direct migration background","39","0.0459026153217204","0.0303103178516378","0.061494912791803","1"
"1 Strongly disagree","2005","(Married) couple without C. ","indirect migration background","","","","","1"
"1 Strongly disagree","2005","Single parent ","no migration background","26","","","","1"
"1 Strongly disagree","2005","Single parent ","direct migration background","7","","","","1"
"1 Strongly disagree","2005","Single parent ","indirect migration background","1","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","no migration background","43","0.0197330598299445","0.0147570126696241","0.024709106990265","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","direct migration background","14","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","indirect migration background","2","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","no migration background","56","0.0258799285374641","0.0202320546620918","0.0315278024128364","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","direct migration background","19","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","indirect migration background","3","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","no migration background","21","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","direct migration background","12","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","indirect migration background","1","","","","1"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","indirect migration background","7","","","","2"
"2 on scale 1-7 ","2005","1-pers.-HH","no migration background","140","0.0543575836927899","0.04571728419885","0.0629978831867299","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","indirect migration background","4","","","","2"
"2 on scale 1-7 ","2005","1-pers.-HH","direct migration background","14","","","","2"
"2 on scale 1-7 ","2005","1-pers.-HH","indirect migration background","2","","","","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","no migration background","367","0.0620162982871734","0.0560113688424062","0.0680212277319406","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","direct migration background","42","0.073094647750929","0.0537011775353258","0.0924881179665322","2"
"2 on scale 1-7 ","2005","Single parent ","no migration background","43","0.0546053200020066","0.0397448009789979","0.0694658390250152","2"
"2 on scale 1-7 ","2005","Single parent ","direct migration background","6","","","","2"
"2 on scale 1-7 ","2005","Single parent ","indirect migration background","6","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","no migration background","157","0.0506697754671751","0.0428228733136087","0.0585166776207416","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","no migration background","75","0.0783112044593202","0.0636730926963748","0.0929493162222656","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","direct migration background","19","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","indirect migration background","6","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","direct migration background","33","0.0733774149343953","0.0510936861817805","0.0956611436870102","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","indirect migration background","7","","","","2"
