"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(0) in school","","","","","","","","","","","","","",""
"1984","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","Full Time","(1b) general elementary school","53.39","50","48","20","30","70","90","100","47","59.78","10","100","40","60"
"1984","Full Time","(1c) basic vocational qualification","50.02","50","165","25","30","60","80","100","46.85","53.19","10","100","50","50"
"1984","Full Time","(2a) intermediate vocational","46.89","40","40","30","30","60","80","80","40.91","52.87","10","80","30","60"
"1984","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","Full Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","Full Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Full Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","Not Working","(0) in school","","","","","","","","","","","","","",""
"1984","Not Working","(1a) inadequately completed","80.89","91.02","31","50","60","100","100","100","73.49","88.29","40","100","70","100"
"1984","Not Working","(1b) general elementary school","68.96","70","212","40","50","80","100","100","65.98","71.94","20","100","60","70"
"1984","Not Working","(1c) basic vocational qualification","69.41","70","283","50","50","80","100","100","66.98","71.84","10","100","70","70"
"1984","Not Working","(2a) intermediate vocational","62.82","60","61","40","50","80","90","100","57.56","68.08","15","100","50","70"
"1984","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","Not Working","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","Not Working","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Not Working","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","Part Time","(0) in school","","","","","","","","","","","","","",""
"1984","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
