"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1b) general elementary school","61.68","60","102","30","50","80","100","100","57.2","66.16","20","100","50","70"
"1984","(Married) couple without C.","(1c) basic vocational qualification","64.9","60","224","30","50","80","100","100","61.79","68.01","10","100","60","70"
"1984","(Married) couple without C.","(2a) intermediate vocational","56.71","60","50","30","40","70","80","100","50.63","62.79","20","100","50","70"
"1984","(Married) couple without C.","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1b) general elementary school","65.64","70","64","40","50","80","90","100","60.27","71.01","20","100","60","70"
"1984","1-pers.-HH","(1c) basic vocational qualification","67.59","69.4","67","50","50","80","90","100","63.55","71.63","20","100","60","80"
"1984","1-pers.-HH","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(1b) general elementary school","64.99","60","39","25","50","80","100","100","56.83","73.15","10","100","50","80"
"1984","Couple + C. GT 16 ","(1c) basic vocational qualification","61.36","60","84","30","50","80","100","100","56.53","66.19","15","100","50","70"
"1984","Couple + C. GT 16 ","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(1b) general elementary school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(1c) basic vocational qualification","47.41","50","63","25","30","60","70","100","43","51.82","10","100","40","50"
"1984","Couple + C. LE 16","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
