"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1984","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1984","college entrance qualification","no migration background","63.6","60","98","30","50","80","100","100","58.48","68.72","10","100","50","80"
"1984","lower secondary degree","direct migration background","53.93","50","36","30","40","70","80","100","47.32","60.54","20","100","50","60"
"1984","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1984","lower secondary degree","no migration background","63.89","60","709","30","50","80","100","100","62.2","65.58","10","100","60","60"
"1984","no degree/no degree yet","direct migration background","62.05","50","53","30","40","80","100","100","55.83","68.27","22","100","50","70"
"1984","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1984","Other degree","direct migration background","53.44","53.9","53","30","30","70","70","100","47.49","59.39","20","100","50","60"
"1984","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1984","Other degree","no migration background","","","","","","","","","","","","","",""
"1984","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1984","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1984","secondary school degree","no migration background","57.51","59.3","133","30","40","70","80","100","53.75","61.27","10","100","50","60"
"1985","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1985","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1985","college entrance qualification","no migration background","62.56","60","88","30","40","80","100","100","57.24","67.88","10","100","50","70"
"1985","lower secondary degree","direct migration background","55.69","60","36","30","40","70","80","100","48.73","62.65","20","100","40","60"
"1985","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1985","lower secondary degree","no migration background","64.53","60","608","35","50","80","100","100","62.74","66.32","10","100","60","60"
"1985","no degree/no degree yet","direct migration background","60.61","50","40","40","50","80","100","100","52.95","68.27","20","100","50","70"
"1985","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1985","Other degree","direct migration background","57.21","60","42","30","50","70","80","90","50.14","64.28","10","100","50","60"
"1985","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1985","Other degree","no migration background","","","","","","","","","","","","","",""
"1985","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1985","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1985","secondary school degree","no migration background","56.65","59.93","125","30","40","70","80","100","52.79","60.51","15","100","50","60"
"1986","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1986","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1986","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1986","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1986","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1986","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1986","Other degree","direct migration background","","","","","","","","","","","","","",""
"1986","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1986","Other degree","no migration background","","","","","","","","","","","","","",""
"1986","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1986","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1986","secondary school degree","no migration background","","","","","","","","","","","","","",""
"1987","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1987","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1987","college entrance qualification","no migration background","63.52","60","82","30","40","90","100","100","57.94","69.1","10","100","50","70"
"1987","lower secondary degree","direct migration background","60.21","60","40","30","40","70","80","100","53.27","67.15","20","100","50","70"
"1987","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1987","lower secondary degree","no migration background","63.89","60","543","30","50","80","100","100","62.02","65.76","15","100","60","60"
"1987","no degree/no degree yet","direct migration background","63.85","60","44","30","45","100","100","100","56.08","71.62","10","100","50","60"
