"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","general elemantary","51.67","50","76","20","30","70","80","100","46.72","56.62","10","100","40","60"
"1984","Employed","higher education","55.87","50","38","25","40","70","100","100","47.97","63.77","20","100","40","60"
"1984","Employed","higher vocational","51.7","50","45","30","30","60","80","100","45.71","57.69","20","100","40","60"
"1984","Employed","in school","","","","","","","","","","","","","",""
"1984","Employed","inadequately","69.73","70","33","40","45","100","100","100","61.75","77.71","22","100","40","50"
"1984","Employed","middle vocational","51.2","50","257","30","30","60","80","100","48.69","53.71","10","100","50","50"
"1984","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1984","Not Employed","general elemantary","69.2","70","223","50","50","80","100","100","66.31","72.09","20","100","60","70"
"1984","Not Employed","higher education","70.48","71.53","32","50","50","90","100","100","61.95","79.01","15","100","60","90"
"1984","Not Employed","higher vocational","67.89","62.63","42","40","50","80","100","100","61.73","74.05","20","100","60","80"
"1984","Not Employed","in school","","","","","","","","","","","","","",""
"1984","Not Employed","inadequately","81.76","89.79","30","30","70","100","100","100","74.19","89.33","30","100","70","100"
"1984","Not Employed","middle vocational","68.58","70","324","40","50","80","100","100","66.29","70.87","10","100","60","70"
"1984","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1985","Employed","general elemantary","56.59","53.19","70","30","50","70","90","100","51.35","61.83","10","100","50","60"
"1985","Employed","higher education","58.69","53.98","37","25","40","80","100","100","50.11","67.27","10","100","40","70"
"1985","Employed","higher vocational","47.54","50","43","25","30","60","70","90","41.9","53.18","15","90","40","60"
"1985","Employed","in school","","","","","","","","","","","","","",""
"1985","Employed","inadequately","","","","","","","","","","","","","",""
"1985","Employed","middle vocational","51.06","50","215","30","40","60","80","100","48.4","53.72","15","100","50","50"
"1985","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1985","Not Employed","general elemantary","67.88","70","175","40","50","80","100","100","64.48","71.28","10","100","60","70"
"1985","Not Employed","higher education","","","","","","","","","","","","","",""
"1985","Not Employed","higher vocational","68.63","70","45","40","50","80","100","100","62.68","74.58","20","100","60","80"
"1985","Not Employed","in school","","","","","","","","","","","","","",""
"1985","Not Employed","inadequately","86.88","100","36","50","80","100","100","100","79.71","94.05","40","100","80","100"
"1985","Not Employed","middle vocational","69.28","70","297","50","50","80","100","100","66.99","71.57","20","100","70","70"
"1985","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1986","Employed","general elemantary","","","","","","","","","","","","","",""
"1986","Employed","higher education","","","","","","","","","","","","","",""
"1986","Employed","higher vocational","","","","","","","","","","","","","",""
"1986","Employed","in school","","","","","","","","","","","","","",""
"1986","Employed","inadequately","","","","","","","","","","","","","",""
"1986","Employed","middle vocational","","","","","","","","","","","","","",""
"1986","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1986","Not Employed","general elemantary","","","","","","","","","","","","","",""
"1986","Not Employed","higher education","","","","","","","","","","","","","",""
"1986","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1986","Not Employed","in school","","","","","","","","","","","","","",""
"1986","Not Employed","inadequately","","","","","","","","","","","","","",""
"1986","Not Employed","middle vocational","","","","","","","","","","","","","",""
"1986","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1987","Employed","general elemantary","54.37","50","71","30","40","70","80","100","49.69","59.05","20","100","50","60"
"1987","Employed","higher education","","","","","","","","","","","","","",""
"1987","Employed","higher vocational","47.52","40","32","30","30","60","80","90","39.94","55.1","10","90","30","60"
"1987","Employed","in school","","","","","","","","","","","","","",""
"1987","Employed","inadequately","","","","","","","","","","","","","",""
"1987","Employed","middle vocational","51.21","50","195","30","40","60","80","100","48.49","53.93","10","100","50","50"
"1987","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1987","Not Employed","general elemantary","70.66","70","157","40","50","90","100","100","67.13","74.19","20","100","70","80"
"1987","Not Employed","higher education","62.71","60","33","30","50","80","100","100","54.39","71.03","20","100","50","70"
"1987","Not Employed","higher vocational","62.24","60","46","40","50","70","90","100","56","68.48","20","100","50","70"
"1987","Not Employed","in school","","","","","","","","","","","","","",""
"1987","Not Employed","inadequately","82.37","86.28","36","50","60","100","100","100","75.01","89.73","40","100","60","100"
"1987","Not Employed","middle vocational","68.08","70","291","50","50","80","100","100","65.76","70.4","15","100","60","70"
"1987","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1988","Employed","general elemantary","53.94","50","78","20","40","70","80","100","49.15","58.73","20","100","50","50"
"1988","Employed","higher education","","","","","","","","","","","","","",""
"1988","Employed","higher vocational","","","","","","","","","","","","","",""
"1988","Employed","in school","","","","","","","","","","","","","",""
"1988","Employed","inadequately","","","","","","","","","","","","","",""
"1988","Employed","middle vocational","53.21","50","201","30","40","60","80","100","50.33","56.09","10","100","50","50"
"1988","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1988","Not Employed","general elemantary","70.73","70","171","40","50","90","100","100","67.29","74.17","20","100","70","80"
"1988","Not Employed","higher education","","","","","","","","","","","","","",""
"1988","Not Employed","higher vocational","67.09","60","42","40","50","80","100","100","60.09","74.09","20","100","60","80"
"1988","Not Employed","in school","","","","","","","","","","","","","",""
"1988","Not Employed","inadequately","85.19","100","41","50","60","100","100","100","77.7","92.68","25","100","60","100"
"1988","Not Employed","middle vocational","69.01","70","328","50","50","80","100","100","66.72","71.3","20","100","60","70"
"1988","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1989","Employed","general elemantary","52.36","50","60","25","40","60","80","90","47.25","57.47","20","100","50","60"
"1989","Employed","higher education","","","","","","","","","","","","","",""
"1989","Employed","higher vocational","","","","","","","","","","","","","",""
"1989","Employed","in school","","","","","","","","","","","","","",""
"1989","Employed","inadequately","","","","","","","","","","","","","",""
"1989","Employed","middle vocational","49.88","50","189","30","40","60","80","100","47.06","52.7","10","100","50","50"
"1989","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1989","Not Employed","general elemantary","70.87","70","179","50","60","90","100","100","67.78","73.96","20","100","70","80"
"1989","Not Employed","higher education","","","","","","","","","","","","","",""
"1989","Not Employed","higher vocational","65.51","60","42","40","50","80","100","100","58.62","72.4","25","100","50","80"
"1989","Not Employed","in school","","","","","","","","","","","","","",""
"1989","Not Employed","inadequately","79.79","98.61","44","40","60","100","100","100","72.08","87.5","30","100","60","100"
"1989","Not Employed","middle vocational","66.1","60","334","40","50","80","100","100","63.79","68.41","12","100","60","70"
"1989","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1990","Employed","general elemantary","","","","","","","","","","","","","",""
"1990","Employed","higher education","","","","","","","","","","","","","",""
"1990","Employed","higher vocational","","","","","","","","","","","","","",""
"1990","Employed","in school","","","","","","","","","","","","","",""
"1990","Employed","inadequately","","","","","","","","","","","","","",""
"1990","Employed","middle vocational","","","","","","","","","","","","","",""
"1990","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1990","Not Employed","general elemantary","","","","","","","","","","","","","",""
"1990","Not Employed","higher education","","","","","","","","","","","","","",""
"1990","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1990","Not Employed","in school","","","","","","","","","","","","","",""
"1990","Not Employed","inadequately","","","","","","","","","","","","","",""
"1990","Not Employed","middle vocational","","","","","","","","","","","","","",""
"1990","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1991","Employed","general elemantary","51.31","50","63","30","30","60","90","100","45.82","56.8","20","100","40","50"
"1991","Employed","higher education","","","","","","","","","","","","","",""
"1991","Employed","higher vocational","","","","","","","","","","","","","",""
"1991","Employed","in school","","","","","","","","","","","","","",""
"1991","Employed","inadequately","","","","","","","","","","","","","",""
"1991","Employed","middle vocational","49.06","50","186","30","30","60","80","100","46.27","51.85","20","100","50","50"
"1991","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1991","Not Employed","general elemantary","68.84","70","178","40","50","90","100","100","65.55","72.13","20","100","60","80"
"1991","Not Employed","higher education","61.11","56.83","35","30","50","70","100","100","53.09","69.13","20","100","50","70"
"1991","Not Employed","higher vocational","70.28","60","40","40","50","100","100","100","63.18","77.38","30","100","50","80"
"1991","Not Employed","in school","","","","","","","","","","","","","",""
"1991","Not Employed","inadequately","78.61","85.43","44","50","60","100","100","100","71.24","85.98","30","100","60","100"
"1991","Not Employed","middle vocational","66.8","60","347","40","50","80","100","100","64.51","69.09","15","100","60","70"
"1991","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1992","Employed","general elemantary","43.9","40","84","20","30","50","70","100","39.97","47.83","15","100","35","50"
"1992","Employed","higher education","54.69","50","54","20","38","80","80","100","48.61","60.77","20","100","40","50"
"1992","Employed","higher vocational","","","","","","","","","","","","","",""
"1992","Employed","in school","","","","","","","","","","","","","",""
"1992","Employed","inadequately","","","","","","","","","","","","","",""
"1992","Employed","middle vocational","48.13","50","262","25","30","60","80","100","45.84","50.42","10","100","50","50"
"1992","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1992","Not Employed","general elemantary","72.3","70","195","50","50","90","100","100","69.38","75.22","20","100","70","80"
"1992","Not Employed","higher education","67.93","66","62","40","50","90","100","100","62.66","73.2","30","100","60","70"
"1992","Not Employed","higher vocational","70.31","68.33","48","40","50","100","100","100","63.45","77.17","20","100","50","80"
"1992","Not Employed","in school","","","","","","","","","","","","","",""
"1992","Not Employed","inadequately","74.58","80.57","51","40","50","100","100","100","67.06","82.1","20","100","50","80"
"1992","Not Employed","middle vocational","66.8","66.21","433","40","50","80","100","100","64.76","68.84","20","100","60","70"
"1992","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1993","Employed","general elemantary","","","","","","","","","","","","","",""
"1993","Employed","higher education","","","","","","","","","","","","","",""
"1993","Employed","higher vocational","","","","","","","","","","","","","",""
"1993","Employed","in school","","","","","","","","","","","","","",""
"1993","Employed","inadequately","","","","","","","","","","","","","",""
"1993","Employed","middle vocational","","","","","","","","","","","","","",""
"1993","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1993","Not Employed","general elemantary","","","","","","","","","","","","","",""
"1993","Not Employed","higher education","","","","","","","","","","","","","",""
"1993","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1993","Not Employed","in school","","","","","","","","","","","","","",""
"1993","Not Employed","inadequately","","","","","","","","","","","","","",""
"1993","Not Employed","middle vocational","","","","","","","","","","","","","",""
"1993","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1994","Employed","general elemantary","47.03","50","65","30","30","50","70","100","42.65","51.41","20","100","40","50"
"1994","Employed","higher education","54.3","50","47","30","40","80","80","100","47.43","61.17","20","100","40","50"
"1994","Employed","higher vocational","","","","","","","","","","","","","",""
"1994","Employed","in school","","","","","","","","","","","","","",""
"1994","Employed","inadequately","","","","","","","","","","","","","",""
"1994","Employed","middle vocational","45.88","40","244","25","30","50","70","100","43.36","48.4","10","100","40","50"
"1994","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1994","Not Employed","general elemantary","69.8","70","207","40","50","90","100","100","66.68","72.92","20","100","60","70"
"1994","Not Employed","higher education","66.52","60","66","40","50","90","100","100","60.98","72.06","30","100","50","70"
"1994","Not Employed","higher vocational","69.92","67.06","54","40","50","100","100","100","63.13","76.71","20","100","50","80"
"1994","Not Employed","in school","","","","","","","","","","","","","",""
"1994","Not Employed","inadequately","72.81","70","45","30","50","100","100","100","65.08","80.54","20","100","50","80"
"1994","Not Employed","middle vocational","65.65","60","422","40","50","80","100","100","63.61","67.69","20","100","60","60"
"1994","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1995","Employed","general elemantary","46.72","40","56","30","30","50","80","100","42.58","50.86","30","100","40","50"
"1995","Employed","higher education","55.9","50","48","30","40","70","80","100","49.81","61.99","20","100","50","50"
"1995","Employed","higher vocational","57.3","50","32","40","50","60","100","100","50.65","63.95","30","100","40","60"
"1995","Employed","in school","","","","","","","","","","","","","",""
"1995","Employed","inadequately","","","","","","","","","","","","","",""
"1995","Employed","middle vocational","48.98","50","224","30","30","60","80","100","46.54","51.42","20","100","40","50"
"1995","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1995","Not Employed","general elemantary","72.39","70","202","50","50","90","100","100","69.49","75.29","30","100","70","80"
"1995","Not Employed","higher education","65.88","60","75","40","50","80","100","100","60.7","71.06","30","100","50","70"
"1995","Not Employed","higher vocational","68.19","60","53","30","50","100","100","100","61.17","75.21","20","100","50","80"
"1995","Not Employed","in school","","","","","","","","","","","","","",""
"1995","Not Employed","inadequately","75.64","71.47","46","40","50","100","100","100","68.41","82.87","30","100","60","100"
"1995","Not Employed","middle vocational","64.76","60","456","40","50","80","100","100","62.83","66.69","10","100","60","60"
"1995","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1996","Employed","general elemantary","46.12","40","65","26","30","50","80","100","41.69","50.55","10","100","40","50"
"1996","Employed","higher education","50.04","50","47","20","30","70","80","100","43.51","56.57","10","100","30","50"
"1996","Employed","higher vocational","47.63","50","34","20","30","60","60","100","41.29","53.97","20","100","40","50"
"1996","Employed","in school","","","","","","","","","","","","","",""
"1996","Employed","inadequately","","","","","","","","","","","","","",""
"1996","Employed","middle vocational","46.03","40","258","24","30","60","70","100","43.49","48.57","15","100","40","50"
"1996","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1996","Not Employed","general elemantary","68.33","70","219","40","50","90","100","100","65.27","71.39","10","100","60","70"
"1996","Not Employed","higher education","62.24","56.8","76","40","50","80","100","100","57.24","67.24","30","100","50","70"
"1996","Not Employed","higher vocational","63.71","60","52","40","50","80","100","100","57.48","69.94","20","100","50","70"
"1996","Not Employed","in school","","","","","","","","","","","","","",""
"1996","Not Employed","inadequately","79.39","90.92","52","40","60","100","100","100","72.51","86.27","30","100","60","90"
"1996","Not Employed","middle vocational","64.07","60","473","30","50","80","100","100","62.09","66.05","2","100","60","60"
"1996","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1997","Employed","general elemantary","45.45","40","60","30","30","50","70","100","41.38","49.52","20","100","40","50"
"1997","Employed","higher education","52.19","50","48","20","30","70","80","100","45.65","58.73","10","100","30","50"
"1997","Employed","higher vocational","","","","","","","","","","","","","",""
"1997","Employed","in school","","","","","","","","","","","","","",""
"1997","Employed","inadequately","","","","","","","","","","","","","",""
"1997","Employed","middle vocational","46.94","46.61","261","20","30","60","70","100","44.39","49.49","14","100","40","50"
"1997","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1997","Not Employed","general elemantary","68.68","70","211","40","50","90","100","100","65.68","71.68","20","100","60","70"
