"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","(Married) couple without C.","66.5","60","48","35","50","80","100","100","59.49","73.51","20","100","50","80"
"1984","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"1984","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1984","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"1984","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1984","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1984","lower secondary degree","(Married) couple without C.","63.81","60","320","30","50","80","100","100","61.23","66.39","10","100","60","70"
"1984","lower secondary degree","1-pers.-HH","66.96","70","127","50","50","80","90","100","63.68","70.24","20","100","60","70"
"1984","lower secondary degree","Couple + C. GT 16 ","62.52","60","112","30","50","80","100","100","58.18","66.86","10","100","50","70"
"1984","lower secondary degree","Couple + C. LE 16","50.76","50","74","30","40","60","80","100","46.35","55.17","10","100","50","50"
"1984","lower secondary degree","Couple + C. LE and GT 16","52.76","50","39","30","35","60","80","100","45.73","59.79","10","100","40","60"
"1984","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1984","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1984","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1984","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1984","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1984","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1984","Other degree","Single parent","","","","","","","","","","","","","",""
"1984","secondary school degree","(Married) couple without C.","56.2","50","60","30","40","70","80","100","50.86","61.54","20","100","50","70"
"1984","secondary school degree","1-pers.-HH","60.39","60","33","30","50","80","80","100","53.33","67.45","30","100","50","70"
"1984","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1984","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1984","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1984","secondary school degree","Single parent","","","","","","","","","","","","","",""
"1985","college entrance qualification","(Married) couple without C.","64.06","60","43","30","50","80","100","100","56.66","71.46","20","100","50","80"
"1985","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"1985","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"1985","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1985","lower secondary degree","(Married) couple without C.","65.8","60","292","40","50","80","100","100","63.26","68.34","20","100","60","70"
"1985","lower secondary degree","1-pers.-HH","67.6","70","89","50","50","80","100","100","63.58","71.62","20","100","60","70"
"1985","lower secondary degree","Couple + C. GT 16 ","60.64","60","119","30","50","80","100","100","56.51","64.77","20","100","50","60"
"1985","lower secondary degree","Couple + C. LE 16","55.71","50","62","30","40","70","80","100","50.06","61.36","10","100","50","60"
"1985","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1985","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1985","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1985","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1985","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","Other degree","Single parent","","","","","","","","","","","","","",""
"1985","secondary school degree","(Married) couple without C.","54.23","50","59","30","30","70","80","100","48.61","59.85","20","100","50","60"
"1985","secondary school degree","1-pers.-HH","60.64","60","32","40","50","80","80","100","54.89","66.39","30","100","50","60"
"1985","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1985","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","secondary school degree","Single parent","","","","","","","","","","","","","",""
"1986","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"1986","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"1986","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"1986","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1986","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1986","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"1986","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1986","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1986","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1986","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1986","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1986","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","Other degree","Single parent","","","","","","","","","","","","","",""
"1986","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1986","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"1986","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1986","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","secondary school degree","Single parent","","","","","","","","","","","","","",""
"1987","college entrance qualification","(Married) couple without C.","64.88","60","46","30","40","90","100","100","57.26","72.5","20","100","50","80"
"1987","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"1987","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1987","lower secondary degree","(Married) couple without C.","65.5","60","257","40","50","80","100","100","62.87","68.13","15","100","60","70"
"1987","lower secondary degree","1-pers.-HH","66.39","64.19","80","40","50","80","100","100","61.25","71.53","20","100","50","70"
"1987","lower secondary degree","Couple + C. GT 16 ","61.65","60","120","30","50","80","100","100","57.79","65.51","20","100","50","60"
"1987","lower secondary degree","Couple + C. LE 16","57.07","50","42","30","40","80","90","100","49.83","64.31","20","100","40","70"
"1987","lower secondary degree","Couple + C. LE and GT 16","52.08","50","34","30","40","60","70","100","46.13","58.03","30","100","40","60"
"1987","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"1987","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1987","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1987","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1987","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1987","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1987","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","Other degree","Single parent","","","","","","","","","","","","","",""
"1987","secondary school degree","(Married) couple without C.","55.52","50","56","26","50","70","80","100","50.1","60.94","10","100","50","60"
"1987","secondary school degree","1-pers.-HH","63.35","60","31","40","50","80","80","100","56.83","69.87","30","100","50","70"
"1987","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","secondary school degree","Single parent","","","","","","","","","","","","","",""
"1988","college entrance qualification","(Married) couple without C.","63.17","65.79","43","30","40","80","100","100","55.42","70.92","20","100","50","80"
"1988","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"1988","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1988","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"1988","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1988","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1988","lower secondary degree","(Married) couple without C.","66.33","60","289","40","50","80","100","100","63.71","68.95","20","100","60","70"
"1988","lower secondary degree","1-pers.-HH","68.96","70","88","40","50","90","100","100","64.42","73.5","20","100","60","75"
"1988","lower secondary degree","Couple + C. GT 16 ","64.58","60","144","40","50","80","100","100","60.95","68.21","10","100","50","70"
"1988","lower secondary degree","Couple + C. LE 16","57.53","50","42","30","50","75","90","100","50.3","64.76","20","100","50","60"
"1988","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1988","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"1988","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1988","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1988","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1988","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1988","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1988","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1988","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1988","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1988","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1988","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1988","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1988","Other degree","Single parent","","","","","","","","","","","","","",""
"1988","secondary school degree","(Married) couple without C.","57.6","50","54","30","50","70","100","100","51.9","63.3","20","100","50","60"
"1988","secondary school degree","1-pers.-HH","65.82","60","30","40","50","80","100","100","58.37","73.27","23","100","50","80"
"1988","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1988","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1988","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1988","secondary school degree","Single parent","","","","","","","","","","","","","",""
"1989","college entrance qualification","(Married) couple without C.","64.23","60","41","30","40","90","100","100","56.02","72.44","20","100","50","80"
"1989","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"1989","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1989","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"1989","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1989","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1989","lower secondary degree","(Married) couple without C.","64.67","60","307","40","50","80","100","100","62.14","67.2","20","100","60","70"
"1989","lower secondary degree","1-pers.-HH","66.31","60","97","40","50","80","100","100","61.99","70.63","20","100","60","70"
"1989","lower secondary degree","Couple + C. GT 16 ","62.87","60","116","40","50","80","100","100","58.6","67.14","12","100","50","70"
"1989","lower secondary degree","Couple + C. LE 16","54.32","50","40","30","40","70","80","100","47.33","61.31","10","100","50","60"
"1989","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1989","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1989","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1989","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1989","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1989","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1989","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1989","Other degree","Single parent","","","","","","","","","","","","","",""
"1989","secondary school degree","(Married) couple without C.","54.15","50","55","30","50","70","80","100","48.94","59.36","20","100","50","60"
"1989","secondary school degree","1-pers.-HH","62.74","60","32","40","50","80","90","100","55.75","69.73","24","100","50","70"
"1989","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1989","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1989","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1989","secondary school degree","Single parent","","","","","","","","","","","","","",""
"1990","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"1990","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1990","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"1990","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
