"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","Female","61.62","60","42","50","50","70","80","100","54.99","68.25","20","100","50","70"
"1984","direct migration background","Male","53.87","50","115","30","40","70","80","100","49.97","57.77","20","100","50","60"
"1984","indirect migration background","Female","","","","","","","","","","","","","",""
"1984","indirect migration background","Male","","","","","","","","","","","","","",""
"1984","no migration background","Female","65.78","65.72","401","40","50","80","100","100","63.56","68","10","100","60","70"
"1984","no migration background","Male","61.47","60","571","30","50","80","100","100","59.54","63.4","10","100","60","60"
"1985","direct migration background","Female","55.27","53.33","36","25","50","60","80","100","47.65","62.89","20","100","50","60"
"1985","direct migration background","Male","57.7","54.03","95","30","50","70","80","100","53.21","62.19","10","100","50","60"
"1985","indirect migration background","Female","","","","","","","","","","","","","",""
"1985","indirect migration background","Male","","","","","","","","","","","","","",""
"1985","no migration background","Female","64.22","60","345","30","50","80","100","100","61.77","66.67","15","100","60","70"
"1985","no migration background","Male","63.45","60","512","30","50","80","100","100","61.45","65.45","10","100","60","60"
"1986","direct migration background","Female","","","","","","","","","","","","","",""
"1986","direct migration background","Male","","","","","","","","","","","","","",""
"1986","indirect migration background","Female","","","","","","","","","","","","","",""
"1986","indirect migration background","Male","","","","","","","","","","","","","",""
"1986","no migration background","Female","","","","","","","","","","","","","",""
"1986","no migration background","Male","","","","","","","","","","","","","",""
"1987","direct migration background","Female","59.24","60","44","30","50","70","100","100","53.17","65.31","20","100","50","60"
"1987","direct migration background","Male","60.45","60","110","40","50","70","90","100","56.16","64.74","10","100","50","60"
"1987","indirect migration background","Female","","","","","","","","","","","","","",""
"1987","indirect migration background","Male","","","","","","","","","","","","","",""
"1987","no migration background","Female","65.6","60","323","40","50","80","100","100","63.15","68.05","10","100","60","70"
"1987","no migration background","Male","61.98","60","456","30","50","80","100","100","59.88","64.08","10","100","50","60"
"1988","direct migration background","Female","57.56","60","61","30","50","60","80","100","51.55","63.57","20","100","50","60"
"1988","direct migration background","Male","63.42","60","130","30","50","80","100","100","59.36","67.48","15","100","50","60"
"1988","indirect migration background","Female","","","","","","","","","","","","","",""
"1988","indirect migration background","Male","","","","","","","","","","","","","",""
"1988","no migration background","Female","66.88","70","333","40","50","80","100","100","64.4","69.36","15","100","60","70"
"1988","no migration background","Male","63.32","60","472","30","50","80","100","100","61.26","65.38","10","100","60","60"
"1989","direct migration background","Female","57.3","53.27","59","40","50","60","80","100","51.37","63.23","10","100","50","60"
"1989","direct migration background","Male","61.9","60","119","40","50","70","90","100","58","65.8","20","100","50","60"
"1989","indirect migration background","Female","","","","","","","","","","","","","",""
"1989","indirect migration background","Male","","","","","","","","","","","","","",""
"1989","no migration background","Female","64.62","60","338","30","50","80","100","100","62.13","67.11","15","100","60","60"
"1989","no migration background","Male","62.46","60","464","30","50","80","100","100","60.38","64.54","10","100","50","60"
"1990","direct migration background","Female","","","","","","","","","","","","","",""
"1990","direct migration background","Male","","","","","","","","","","","","","",""
"1990","indirect migration background","Female","","","","","","","","","","","","","",""
"1990","indirect migration background","Male","","","","","","","","","","","","","",""
"1990","no migration background","Female","","","","","","","","","","","","","",""
"1990","no migration background","Male","","","","","","","","","","","","","",""
"1991","direct migration background","Female","61.95","60","59","40","50","70","100","100","56.41","67.49","20","100","50","60"
"1991","direct migration background","Male","59.15","60","140","30","50","70","90","100","55.6","62.7","20","100","50","60"
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","64.85","60","338","30","50","80","100","100","62.36","67.34","15","100","60","60"
"1991","no migration background","Male","61.92","60","462","30","50","80","100","100","59.78","64.06","20","100","50","60"
"1992","direct migration background","Female","62.78","60","78","30","50","80","100","100","58","67.56","20","100","50","60"
"1992","direct migration background","Male","57.24","57.44","148","30","50","70","80","100","53.92","60.56","15","100","50","60"
"1992","indirect migration background","Female","","","","","","","","","","","","","",""
"1992","indirect migration background","Male","","","","","","","","","","","","","",""
"1992","no migration background","Female","65.34","60","441","30","50","80","100","100","63.14","67.54","15","100","60","60"
"1992","no migration background","Male","60.9","60","599","30","50","80","100","100","59","62.8","10","100","50","60"
"1993","direct migration background","Female","","","","","","","","","","","","","",""
"1993","direct migration background","Male","","","","","","","","","","","","","",""
"1993","indirect migration background","Female","","","","","","","","","","","","","",""
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","","","","","","","","","","","","","",""
"1993","no migration background","Male","","","","","","","","","","","","","",""
"1994","direct migration background","Female","58.99","55.99","86","40","50","69","80","100","54.56","63.42","20","100","50","60"
"1994","direct migration background","Male","60.39","60","151","30","50","80","90","100","56.86","63.92","20","100","50","60"
"1994","indirect migration background","Female","","","","","","","","","","","","","",""
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","64.39","60","438","30","50","80","100","100","62.19","66.59","10","100","60","60"
"1994","no migration background","Male","59.91","50","548","30","40","80","100","100","57.88","61.94","10","100","50","60"
"1995","direct migration background","Female","59.69","58.26","94","40","50","70","90","100","55.27","64.11","10","100","50","60"
"1995","direct migration background","Male","59.67","53.21","151","30","50","70","90","100","56.42","62.92","20","100","50","60"
"1995","indirect migration background","Female","","","","","","","","","","","","","",""
"1995","indirect migration background","Male","","","","","","","","","","","","","",""
"1995","no migration background","Female","65.09","60","464","30","50","80","100","100","63.08","67.1","20","100","60","60"
"1995","no migration background","Male","61.58","60","529","30","50","80","100","100","59.63","63.53","20","100","50","60"
"1996","direct migration background","Female","56.81","50","92","30","40","70","100","100","52.06","61.56","10","100","50","60"
"1996","direct migration background","Male","59.81","60","161","30","50","70","100","100","56.34","63.28","20","100","50","60"
"1996","indirect migration background","Female","","","","","","","","","","","","","",""
"1996","indirect migration background","Male","","","","","","","","","","","","","",""
"1996","no migration background","Female","63.35","60","492","30","50","80","100","100","61.31","65.39","5","100","50","60"
"1996","no migration background","Male","58.71","50","575","30","40","80","100","100","56.72","60.7","2","100","50","50"
"1997","direct migration background","Female","62.94","60","90","30","50","80","100","100","58.53","67.35","20","100","50","60"
"1997","direct migration background","Male","58.41","60","149","20","40","70","100","100","54.59","62.23","20","100","50","60"
"1997","indirect migration background","Female","","","","","","","","","","","","","",""
"1997","indirect migration background","Male","","","","","","","","","","","","","",""
"1997","no migration background","Female","62.43","60","480","30","50","80","100","100","60.42","64.44","10","100","60","60"
"1997","no migration background","Male","57.13","50","566","30","40","70","100","100","55.17","59.09","10","100","50","50"
"1998","direct migration background","Female","63.68","59.06","95","30","50","80","100","100","58.87","68.49","20","100","50","60"
"1998","direct migration background","Male","55.86","50","152","30","40","70","90","100","52.29","59.43","10","100","50","60"
"1998","indirect migration background","Female","","","","","","","","","","","","","",""
"1998","indirect migration background","Male","","","","","","","","","","","","","",""
"1998","no migration background","Female","64.73","60","579","30","50","80","100","100","62.82","66.64","5","100","60","60"
"1998","no migration background","Male","58.89","50","674","30","40","80","100","100","57.08","60.7","10","100","50","50"
"1999","direct migration background","Female","62.24","60","91","30","50","80","100","100","57.26","67.22","20","100","50","60"
"1999","direct migration background","Male","58.09","60","142","30","40","70","90","100","54.29","61.89","20","100","50","60"
"1999","indirect migration background","Female","","","","","","","","","","","","","",""
"1999","indirect migration background","Male","","","","","","","","","","","","","",""
"1999","no migration background","Female","64.1","60","589","30","50","80","100","100","62.19","66.01","10","100","60","60"
"1999","no migration background","Male","57.75","50","655","30","40","70","100","100","55.93","59.57","10","100","50","50"
"2000","direct migration background","Female","60.11","60","112","30","50","80","100","100","55.87","64.35","20","100","50","60"
"2000","direct migration background","Male","56.4","50","178","30","40","70","90","100","53.2","59.6","10","100","50","55"
"2000","indirect migration background","Female","","","","","","","","","","","","","",""
"2000","indirect migration background","Male","","","","","","","","","","","","","",""
"2000","no migration background","Female","62.76","60","1026","30","50","80","100","100","61.31","64.21","5","100","60","60"
"2000","no migration background","Male","58.9","50","1244","30","40","80","100","100","57.56","60.24","10","100","50","50"
"2001","direct migration background","Female","61.66","59.72","109","30","50","80","100","100","56.98","66.34","20","100","50","60"
"2001","direct migration background","Male","60.07","60","155","30","50","80","100","100","56.36","63.78","10","100","50","60"
"2001","indirect migration background","Female","","","","","","","","","","","","","",""
"2001","indirect migration background","Male","","","","","","","","","","","","","",""
"2001","no migration background","Female","63.2","60","933","30","50","80","100","100","61.69","64.71","10","100","52","60"
"2001","no migration background","Male","58.72","50","1117","30","40","80","100","100","57.28","60.16","5","100","50","50"
"2002","direct migration background","Female","64.57","60","113","30","50","80","100","100","60.15","68.99","20","100","50","70"
"2002","direct migration background","Male","59.72","60","148","30","40","80","100","100","55.8","63.64","20","100","50","60"
"2002","indirect migration background","Female","","","","","","","","","","","","","",""
"2002","indirect migration background","Male","","","","","","","","","","","","","",""
"2002","no migration background","Female","62.62","60","1018","30","50","80","100","100","61.14","64.1","4","100","50","60"
"2002","no migration background","Male","58.81","50","1215","30","40","80","100","100","57.45","60.17","10","100","50","50"
"2003","direct migration background","Female","65.07","60","98","30","50","80","100","100","60.53","69.61","20","100","50","70"
"2003","direct migration background","Male","58.27","50","154","30","50","70","90","100","54.62","61.92","20","100","50","60"
"2003","indirect migration background","Female","","","","","","","","","","","","","",""
"2003","indirect migration background","Male","","","","","","","","","","","","","",""
"2003","no migration background","Female","63.03","60","1014","30","50","80","100","100","61.55","64.51","5","100","50","60"
"2003","no migration background","Male","59.3","50","1179","30","40","80","100","100","57.92","60.68","10","100","50","50"
"2004","direct migration background","Female","55.72","50","110","30","40","70","100","100","51.23","60.21","20","100","50","60"
"2004","direct migration background","Male","57.59","60","153","20","40","70","90","100","53.78","61.4","20","100","50","60"
"2004","indirect migration background","Female","","","","","","","","","","","","","",""
"2004","indirect migration background","Male","","","","","","","","","","","","","",""
"2004","no migration background","Female","63.12","60","1022","30","50","80","100","100","61.63","64.61","5","100","50","60"
"2004","no migration background","Male","58.56","50","1182","30","40","80","100","100","57.2","59.92","5","100","50","50"
"2005","direct migration background","Female","56.54","50","102","30","40","70","100","100","52.01","61.07","20","100","50","60"
"2005","direct migration background","Male","60.28","60","148","30","50","70","80","100","56.58","63.98","20","100","50","60"
"2005","indirect migration background","Female","","","","","","","","","","","","","",""
"2005","indirect migration background","Male","","","","","","","","","","","","","",""
"2005","no migration background","Female","63.3","60","993","30","50","80","100","100","61.8","64.8","5","100","50","60"
"2005","no migration background","Male","58.63","50","1177","30","40","80","100","100","57.27","59.99","3","100","50","50"
"2006","direct migration background","Female","61.37","60","118","30","50","80","100","100","57.19","65.55","20","100","50","60"
"2006","direct migration background","Male","59.29","60","154","30","50","80","85","100","55.52","63.06","20","100","50","60"
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","62.11","60","1113","30","50","80","100","100","60.7","63.52","5","100","50","60"
"2006","no migration background","Male","58.92","50","1288","30","40","80","100","100","57.62","60.22","2","100","50","50"
"2007","direct migration background","Female","63.35","60","106","30","50","80","100","100","58.78","67.92","20","100","50","60"
"2007","direct migration background","Male","60.7","60","133","30","50","75","100","100","56.78","64.62","20","100","50","60"
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","62.7","60","1059","30","50","80","100","100","61.28","64.12","10","100","50","60"
"2007","no migration background","Male","58.9","50","1221","30","40","80","100","100","57.55","60.25","2","100","50","50"
"2008","direct migration background","Female","60.78","50","89","30","45","75","100","100","55.68","65.88","20","100","50","70"
"2008","direct migration background","Male","62.63","60","127","30","50","80","100","100","58.39","66.87","20","100","50","60"
"2008","indirect migration background","Female","","","","","","","","","","","","","",""
"2008","indirect migration background","Male","","","","","","","","","","","","","",""
"2008","no migration background","Female","61.31","60","1008","30","50","80","100","100","59.85","62.77","10","100","50","60"
"2008","no migration background","Male","58.67","50","1151","30","40","80","100","100","57.28","60.06","2","100","50","60"
"2009","direct migration background","Female","60.3","50","88","30","45","75","100","100","55.3","65.3","20","100","50","70"
"2009","direct migration background","Male","59.78","60","106","30","50","70","100","100","55.5","64.06","20","100","50","60"
"2009","indirect migration background","Female","","","","","","","","","","","","","",""
"2009","indirect migration background","Male","","","","","","","","","","","","","",""
"2009","no migration background","Female","61.27","60","961","30","50","80","100","100","59.78","62.76","5","100","50","60"
"2009","no migration background","Male","57.41","50","1124","30","40","70","100","100","56.01","58.81","2","100","50","50"
"2010","direct migration background","Female","59.36","50","94","30","40","70","100","100","54.27","64.45","20","100","50","70"
"2010","direct migration background","Male","59.2","50.09","111","30","40","80","100","100","54.51","63.89","10","100","50","60"
"2010","indirect migration background","Female","","","","","","","","","","","","","",""
"2010","indirect migration background","Male","","","","","","","","","","","","","",""
"2010","no migration background","Female","60.47","50","1007","30","50","80","100","100","59.01","61.93","5","100","50","50"
"2010","no migration background","Male","57.57","50","1156","30","40","70","100","100","56.22","58.92","7","100","50","50"
"2011","direct migration background","Female","59.94","50","114","30","40","80","100","100","55.3","64.58","20","100","50","60"
"2011","direct migration background","Male","57.81","50","133","30","40","80","100","100","53.64","61.98","10","100","50","60"
