"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","general elemantary","65.85","66.12","30","50","50","80","100","100","57.32","74.38","20","100","50","70"
"1984","direct migration background","higher education","","","","","","","","","","","","","",""
"1984","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1984","direct migration background","in school","","","","","","","","","","","","","",""
"1984","direct migration background","inadequately","58.41","50","47","30","40","80","100","100","51.55","65.27","22","100","50","70"
"1984","direct migration background","middle vocational","49.9","50","60","30","40","60","70","90","45.15","54.65","20","100","50","60"
"1984","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1984","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1984","indirect migration background","higher education","","","","","","","","","","","","","",""
"1984","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1984","indirect migration background","in school","","","","","","","","","","","","","",""
"1984","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1984","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1984","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1984","no migration background","general elemantary","65.52","70","268","33","50","80","100","100","62.73","68.31","10","100","60","70"
"1984","no migration background","higher education","62.8","60","63","30","50","80","100","100","56.22","69.38","15","100","50","80"
"1984","no migration background","higher vocational","60","60","82","30","40","80","90","100","55.18","64.82","20","100","50","60"
"1984","no migration background","in school","","","","","","","","","","","","","",""
"1984","no migration background","inadequately","","","","","","","","","","","","","",""
"1984","no migration background","middle vocational","62.39","60","518","30","50","80","100","100","60.44","64.34","10","100","60","60"
"1984","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1985","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1985","direct migration background","higher education","","","","","","","","","","","","","",""
"1985","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1985","direct migration background","in school","","","","","","","","","","","","","",""
"1985","direct migration background","inadequately","61.3","50","36","40","50","80","100","100","52.87","69.73","20","100","50","80"
"1985","direct migration background","middle vocational","56.97","60","49","30","50","70","80","100","51.07","62.87","20","100","50","60"
"1985","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1985","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1985","indirect migration background","higher education","","","","","","","","","","","","","",""
"1985","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1985","indirect migration background","in school","","","","","","","","","","","","","",""
"1985","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1985","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1985","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1985","no migration background","general elemantary","65.84","70","216","35","50","80","100","100","62.74","68.94","10","100","60","70"
"1985","no migration background","higher education","60.73","60","57","30","40","80","100","100","53.77","67.69","10","100","50","70"
"1985","no migration background","higher vocational","59.21","60","80","30","40","80","90","100","54.22","64.2","15","100","50","60"
"1985","no migration background","in school","","","","","","","","","","","","","",""
"1985","no migration background","inadequately","","","","","","","","","","","","","",""
"1985","no migration background","middle vocational","62.83","60","461","30","50","80","100","100","60.8","64.86","15","100","50","60"
"1985","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1986","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1986","direct migration background","higher education","","","","","","","","","","","","","",""
"1986","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1986","direct migration background","in school","","","","","","","","","","","","","",""
"1986","direct migration background","inadequately","","","","","","","","","","","","","",""
"1986","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1986","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1986","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1986","indirect migration background","higher education","","","","","","","","","","","","","",""
"1986","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1986","indirect migration background","in school","","","","","","","","","","","","","",""
"1986","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1986","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1986","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1986","no migration background","general elemantary","","","","","","","","","","","","","",""
"1986","no migration background","higher education","","","","","","","","","","","","","",""
"1986","no migration background","higher vocational","","","","","","","","","","","","","",""
"1986","no migration background","in school","","","","","","","","","","","","","",""
"1986","no migration background","inadequately","","","","","","","","","","","","","",""
"1986","no migration background","middle vocational","","","","","","","","","","","","","",""
"1986","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1987","direct migration background","general elemantary","60.85","60","39","30","50","70","100","100","53.94","67.76","20","100","50","60"
"1987","direct migration background","higher education","","","","","","","","","","","","","",""
"1987","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1987","direct migration background","in school","","","","","","","","","","","","","",""
"1987","direct migration background","inadequately","65.24","60","39","30","50","90","100","100","57.21","73.27","10","100","50","70"
"1987","direct migration background","middle vocational","58.39","53.88","54","40","50","70","90","100","52.43","64.35","10","100","50","60"
"1987","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1987","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1987","indirect migration background","higher education","","","","","","","","","","","","","",""
"1987","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1987","indirect migration background","in school","","","","","","","","","","","","","",""
"1987","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1987","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1987","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1987","no migration background","general elemantary","67.21","70","185","30","50","80","100","100","63.85","70.57","20","100","60","70"
"1987","no migration background","higher education","62.12","60","50","30","50","80","100","100","54.96","69.28","10","100","50","70"
"1987","no migration background","higher vocational","56.94","60","70","30","40","70","90","100","51.47","62.41","10","100","50","60"
"1987","no migration background","in school","","","","","","","","","","","","","",""
"1987","no migration background","inadequately","","","","","","","","","","","","","",""
"1987","no migration background","middle vocational","62.42","60","431","35","50","80","100","100","60.4","64.44","10","100","50","60"
"1987","no migration background","vocational + Abi","","","","","","","","","","","","","",""
