"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","general elemantary","54.11","50","50","20","40","70","80","100","47.92","60.3","10","100","40","60"
"1984","Full Time","higher education","54.15","50","31","20","40","70","80","100","45.37","62.93","20","100","40","60"
"1984","Full Time","higher vocational","49.06","50","31","20","30","60","80","80","41.97","56.15","20","80","30","60"
"1984","Full Time","in school","","","","","","","","","","","","","",""
"1984","Full Time","inadequately","","","","","","","","","","","","","",""
"1984","Full Time","middle vocational","49.79","50","192","30","30","60","80","100","46.89","52.69","10","100","50","50"
"1984","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"1984","Not Working","general elemantary","69.2","70","223","50","50","80","100","100","66.31","72.09","20","100","60","70"
"1984","Not Working","higher education","70.48","71.53","32","50","50","90","100","100","61.95","79.01","15","100","60","90"
"1984","Not Working","higher vocational","67.89","62.63","42","40","50","80","100","100","61.73","74.05","20","100","60","80"
"1984","Not Working","in school","","","","","","","","","","","","","",""
"1984","Not Working","inadequately","81.76","89.79","30","30","70","100","100","100","74.19","89.33","30","100","70","100"
"1984","Not Working","middle vocational","68.58","70","324","40","50","80","100","100","66.29","70.87","10","100","60","70"
"1984","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"1984","Part Time","general elemantary","","","","","","","","","","","","","",""
"1984","Part Time","higher education","","","","","","","","","","","","","",""
"1984","Part Time","higher vocational","","","","","","","","","","","","","",""
"1984","Part Time","in school","","","","","","","","","","","","","",""
"1984","Part Time","inadequately","","","","","","","","","","","","","",""
"1984","Part Time","middle vocational","55.53","50","65","30","40","70","80","100","50.57","60.49","10","100","50","60"
"1984","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"1985","Full Time","general elemantary","54.67","50.89","46","30","50","66","80","100","48.18","61.16","10","100","50","60"
"1985","Full Time","higher education","","","","","","","","","","","","","",""
"1985","Full Time","higher vocational","49.66","50","32","25","30","60","80","90","43.08","56.24","20","90","40","60"
"1985","Full Time","in school","","","","","","","","","","","","","",""
"1985","Full Time","inadequately","","","","","","","","","","","","","",""
"1985","Full Time","middle vocational","50.57","50","159","30","40","60","80","100","47.54","53.6","20","100","50","50"
"1985","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"1985","Not Working","general elemantary","67.88","70","175","40","50","80","100","100","64.48","71.28","10","100","60","70"
"1985","Not Working","higher education","","","","","","","","","","","","","",""
"1985","Not Working","higher vocational","68.63","70","45","40","50","80","100","100","62.68","74.58","20","100","60","80"
"1985","Not Working","in school","","","","","","","","","","","","","",""
"1985","Not Working","inadequately","86.88","100","36","50","80","100","100","100","79.71","94.05","40","100","80","100"
"1985","Not Working","middle vocational","69.28","70","297","50","50","80","100","100","66.99","71.57","20","100","70","70"
"1985","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"1985","Part Time","general elemantary","","","","","","","","","","","","","",""
"1985","Part Time","higher education","","","","","","","","","","","","","",""
"1985","Part Time","higher vocational","","","","","","","","","","","","","",""
"1985","Part Time","in school","","","","","","","","","","","","","",""
"1985","Part Time","inadequately","","","","","","","","","","","","","",""
"1985","Part Time","middle vocational","52.41","50","56","30","40","60","80","100","46.74","58.08","15","100","40","50"
"1985","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"1986","Full Time","general elemantary","","","","","","","","","","","","","",""
"1986","Full Time","higher education","","","","","","","","","","","","","",""
"1986","Full Time","higher vocational","","","","","","","","","","","","","",""
"1986","Full Time","in school","","","","","","","","","","","","","",""
"1986","Full Time","inadequately","","","","","","","","","","","","","",""
"1986","Full Time","middle vocational","","","","","","","","","","","","","",""
