"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1984","16-34 y.","higher education","","","","","","","","","","","","","",""
"1984","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1984","16-34 y.","in school","","","","","","","","","","","","","",""
"1984","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1984","16-34 y.","middle vocational","53.89","50","42","30","30","70","85","100","46.53","61.25","20","100","50","50"
"1984","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"1984","35-65 y.","general elemantary","59.44","60","184","30","50","70","90","100","56.1","62.78","10","100","50","60"
"1984","35-65 y.","higher education","59.8","58.22","55","25","40","80","100","100","52.81","66.79","15","100","50","70"
"1984","35-65 y.","higher vocational","59.11","60","63","30","50","70","90","100","53.93","64.29","20","100","50","60"
"1984","35-65 y.","in school","","","","","","","","","","","","","",""
"1984","35-65 y.","inadequately","65.45","57.83","46","30","40","100","100","100","58.67","72.23","22","100","45","70"
"1984","35-65 y.","middle vocational","58.45","50","401","30","50","70","90","100","56.33","60.57","10","100","50","60"
"1984","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1984","66 and older","general elemantary","73.95","80","99","50","60","90","100","100","69.88","78.02","25","100","70","80"
"1984","66 and older","higher education","","","","","","","","","","","","","",""
"1984","66 and older","higher vocational","","","","","","","","","","","","","",""
"1984","66 and older","in school","","","","","","","","","","","","","",""
"1984","66 and older","inadequately","","","","","","","","","","","","","",""
"1984","66 and older","middle vocational","70.51","70","138","40","60","80","100","100","66.83","74.19","10","100","70","80"
"1984","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1985","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1985","16-34 y.","higher education","","","","","","","","","","","","","",""
"1985","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1985","16-34 y.","in school","","","","","","","","","","","","","",""
"1985","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1985","16-34 y.","middle vocational","54.3","50","35","20","30","80","100","100","45.64","62.96","20","100","40","60"
"1985","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"1985","35-65 y.","general elemantary","62.47","60","160","30","50","80","90","100","58.93","66.01","10","100","50","66"
"1985","35-65 y.","higher education","57.56","50","48","25","30","80","100","100","50.01","65.11","10","100","50","70"
"1985","35-65 y.","higher vocational","55.42","50","60","30","50","60","80","100","50.51","60.33","15","100","50","60"
"1985","35-65 y.","in school","","","","","","","","","","","","","",""
"1985","35-65 y.","inadequately","73.37","77.94","35","40","50","100","100","100","64.74","82","20","100","50","80"
"1985","35-65 y.","middle vocational","58.39","50","352","30","50","70","90","100","56.23","60.55","15","100","50","60"
"1985","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1985","66 and older","general elemantary","72.44","70","65","50","60","90","100","100","67.31","77.57","30","100","60","80"
"1985","66 and older","higher education","","","","","","","","","","","","","",""
"1985","66 and older","higher vocational","","","","","","","","","","","","","",""
"1985","66 and older","in school","","","","","","","","","","","","","",""
"1985","66 and older","inadequately","","","","","","","","","","","","","",""
"1985","66 and older","middle vocational","72.79","70","125","50","60","90","100","100","68.99","76.59","20","100","70","80"
"1985","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1986","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1986","16-34 y.","higher education","","","","","","","","","","","","","",""
"1986","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1986","16-34 y.","in school","","","","","","","","","","","","","",""
"1986","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1986","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"1986","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"1986","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"1986","35-65 y.","higher education","","","","","","","","","","","","","",""
"1986","35-65 y.","higher vocational","","","","","","","","","","","","","",""
