"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1984","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1984","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1984","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1984","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1984","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1984","35-65 y.","(Married) couple without C.","59.74","60","301","30","40","80","100","100","57.2","62.28","20","100","50","60"
"1984","35-65 y.","1-pers.-HH","59.04","60","87","30","50","70","80","100","54.94","63.14","15","100","50","60"
"1984","35-65 y.","Couple + C. GT 16 ","61.1","60","144","30","50","80","100","100","57.31","64.89","10","100","50","60"
"1984","35-65 y.","Couple + C. LE 16","49.28","50","93","20","30","60","70","100","45.35","53.21","10","100","50","50"
"1984","35-65 y.","Couple + C. LE and GT 16","53.25","50","73","30","40","70","80","100","47.83","58.67","10","100","45","50"
"1984","35-65 y.","Single parent","61.58","60","32","40","50","70","100","100","53.26","69.9","15","100","50","70"
"1984","66 and older","(Married) couple without C.","69.54","70","143","40","50","90","100","100","65.76","73.32","10","100","60","80"
"1984","66 and older","1-pers.-HH","71.71","72.12","85","50","60","80","100","100","67.95","75.47","25","100","70","80"
"1984","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1984","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1984","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1984","66 and older","Single parent","","","","","","","","","","","","","",""
"1985","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1985","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1985","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1985","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1985","35-65 y.","(Married) couple without C.","60.65","60","274","30","50","70","90","100","58.16","63.14","20","100","50","60"
"1985","35-65 y.","1-pers.-HH","57.9","51.82","77","40","50","70","80","100","53.91","61.89","15","100","50","60"
"1985","35-65 y.","Couple + C. GT 16 ","60.12","50","136","30","48","80","100","100","56.22","64.02","10","100","50","60"
"1985","35-65 y.","Couple + C. LE 16","54.4","50","81","30","40","70","80","100","49.52","59.28","10","100","50","60"
"1985","35-65 y.","Couple + C. LE and GT 16","49.96","50","51","30","30","60","70","100","44.21","55.71","20","100","40","60"
"1985","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1985","66 and older","(Married) couple without C.","70.71","70","133","40","50","100","100","100","66.72","74.7","20","100","60","80"
"1985","66 and older","1-pers.-HH","72.93","71.08","58","50","60","80","100","100","68.49","77.37","40","100","70","80"
"1985","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1985","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","66 and older","Single parent","","","","","","","","","","","","","",""
"1986","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1986","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1986","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1986","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1986","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1986","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1986","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1986","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1986","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1986","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1986","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1986","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","66 and older","Single parent","","","","","","","","","","","","","",""
"1987","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1987","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1987","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1987","35-65 y.","(Married) couple without C.","61.21","60","236","30","50","80","90","100","58.53","63.89","10","100","50","60"
