"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","direct migration background","49.74","50","89","25","40","60","70","80","46.4","53.08","20","80","40","50"
"1984","Employed","indirect migration background","","","","","","","","","","","","","",""
"1984","Employed","no migration background","52.46","50","371","30","30","70","80","100","50.18","54.74","10","100","50","50"
"1984","Not Employed","direct migration background","62.96","60","68","40","50","70","100","100","57.8","68.12","20","100","60","80"
"1984","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1984","Not Employed","no migration background","69.16","70","601","50","50","80","100","100","67.45","70.87","10","100","70","70"
"1985","Employed","direct migration background","55.63","50","68","25","40","70","80","100","50.45","60.81","10","100","40","50"
"1985","Employed","indirect migration background","","","","","","","","","","","","","",""
"1985","Employed","no migration background","52.78","50","328","30","40","60","80","100","50.48","55.08","10","100","50","50"
"1985","Not Employed","direct migration background","57.84","60","63","40","50","70","80","100","52.82","62.86","20","100","60","70"
"1985","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1985","Not Employed","no migration background","69.64","70","529","50","50","90","100","100","67.8","71.48","10","100","70","70"
"1986","Employed","direct migration background","","","","","","","","","","","","","",""
"1986","Employed","indirect migration background","","","","","","","","","","","","","",""
"1986","Employed","no migration background","","","","","","","","","","","","","",""
"1986","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1986","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1986","Not Employed","no migration background","","","","","","","","","","","","","",""
"1987","Employed","direct migration background","50.42","50","69","30","40","60","70","90","46.32","54.52","10","90","40","50"
"1987","Employed","indirect migration background","","","","","","","","","","","","","",""
"1987","Employed","no migration background","53.56","50","291","30","40","60","80","100","51.07","56.05","10","100","50","50"
"1987","Not Employed","direct migration background","64.26","60","85","40","50","80","100","100","59.75","68.77","30","100","60","70"
"1987","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1987","Not Employed","no migration background","68.49","70","488","40","50","80","100","100","66.57","70.41","15","100","60","70"
"1988","Employed","direct migration background","50.45","50","87","20","30","65","80","100","46.51","54.39","15","100","40","50"
"1988","Employed","indirect migration background","","","","","","","","","","","","","",""
"1988","Employed","no migration background","54.77","50","286","30","40","70","90","100","52.24","57.3","10","100","50","50"
"1988","Not Employed","direct migration background","66.72","60","104","40","50","80","100","100","62.37","71.07","25","100","60","70"
"1988","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1988","Not Employed","no migration background","69.35","70","519","40","50","90","100","100","67.46","71.24","20","100","70","70"
"1989","Employed","direct migration background","51.87","50","69","30","40","60","80","90","47.56","56.18","10","100","50","50"
"1989","Employed","indirect migration background","","","","","","","","","","","","","",""
"1989","Employed","no migration background","52.73","50","274","30","40","60","80","100","50.19","55.27","10","100","50","50"
"1989","Not Employed","direct migration background","62.89","60","109","40","50","70","90","100","58.87","66.91","30","100","60","70"
"1989","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1989","Not Employed","no migration background","67.8","70","528","40","50","80","100","100","65.93","69.67","20","100","60","70"
"1990","Employed","direct migration background","","","","","","","","","","","","","",""
"1990","Employed","indirect migration background","","","","","","","","","","","","","",""
"1990","Employed","no migration background","","","","","","","","","","","","","",""
"1990","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1990","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1990","Not Employed","no migration background","","","","","","","","","","","","","",""
"1991","Employed","direct migration background","47.19","50","75","30","30","60","70","100","43.05","51.33","20","100","40","50"
"1991","Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Employed","no migration background","51.84","50","262","30","30","60","80","100","49.23","54.45","20","100","50","50"
"1991","Not Employed","direct migration background","64.4","60","124","40","50","80","100","100","60.61","68.19","20","100","50","70"
"1991","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Not Employed","no migration background","67.72","70","538","40","50","85","100","100","65.84","69.6","15","100","60","70"
"1992","Employed","direct migration background","48.3","50","95","20","30","60","80","100","44.76","51.84","15","100","40","50"
"1992","Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Employed","no migration background","48.56","50","369","25","30","60","80","100","46.49","50.63","10","100","50","50"
"1992","Not Employed","direct migration background","64.4","60","131","40","50","80","100","100","60.98","67.82","20","100","60","70"
"1992","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Not Employed","no migration background","68.94","70","671","40","50","90","100","100","67.25","70.63","20","100","60","70"
"1993","Employed","direct migration background","","","","","","","","","","","","","",""
"1993","Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Employed","no migration background","","","","","","","","","","","","","",""
"1993","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1993","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Not Employed","no migration background","","","","","","","","","","","","","",""
"1994","Employed","direct migration background","52.24","50","87","30","40","60","80","100","48.23","56.25","20","100","40","50"
"1994","Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Employed","no migration background","47.08","50","327","25","30","60","80","100","44.85","49.31","10","100","40","50"
"1994","Not Employed","direct migration background","62.75","60","150","30","50","80","100","100","59.33","66.17","20","100","50","60"
"1994","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Not Employed","no migration background","67.97","70","659","40","50","90","100","100","66.24","69.7","10","100","60","70"
"1995","Employed","direct migration background","50.65","50","77","30","40","60","70","90","47.24","54.06","30","100","40","50"
"1995","Employed","indirect migration background","","","","","","","","","","","","","",""
"1995","Employed","no migration background","50.31","50","311","30","30","60","80","100","48.22","52.4","20","100","50","50"
"1995","Not Employed","direct migration background","62.29","60","168","40","50","80","90","100","59.1","65.48","10","100","60","60"
"1995","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1995","Not Employed","no migration background","67.92","70","682","40","50","90","100","100","66.27","69.57","20","100","60","70"
"1996","Employed","direct migration background","45.94","43.44","74","24","30","60","70","100","42.1","49.78","20","100","30","50"
"1996","Employed","indirect migration background","","","","","","","","","","","","","",""
"1996","Employed","no migration background","46.58","50","354","20","30","60","80","100","44.42","48.74","10","100","40","50"
"1996","Not Employed","direct migration background","61.61","60","179","30","50","80","100","100","58.37","64.85","10","100","60","70"
"1996","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1996","Not Employed","no migration background","66.1","60","713","40","50","80","100","100","64.44","67.76","2","100","60","70"
"1997","Employed","direct migration background","42.89","40","68","20","30","60","70","100","38.47","47.31","20","100","30","50"
"1997","Employed","indirect migration background","","","","","","","","","","","","","",""
"1997","Employed","no migration background","47.79","50","351","25","30","60","70","100","45.64","49.94","10","100","40","50"
"1997","Not Employed","direct migration background","64.82","60","171","30","50","80","100","100","61.5","68.14","20","100","50","60"
"1997","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1997","Not Employed","no migration background","64.33","60","695","40","50","80","100","100","62.68","65.98","20","100","60","70"
"1998","Employed","direct migration background","43.99","40","69","20","30","60","70","100","39.35","48.63","10","100","30","50"
"1998","Employed","indirect migration background","","","","","","","","","","","","","",""
"1998","Employed","no migration background","47.23","49.74","401","20","30","60","80","100","45.13","49.33","5","100","40","50"
"1998","Not Employed","direct migration background","63.19","60","178","30","50","80","100","100","59.94","66.44","20","100","50","60"
"1998","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1998","Not Employed","no migration background","67.36","70","852","40","50","80","100","100","65.85","68.87","15","100","60","70"
"1999","Employed","direct migration background","46.85","40","68","20","30","60","70","100","41.97","51.73","20","100","30","50"
"1999","Employed","indirect migration background","","","","","","","","","","","","","",""
"1999","Employed","no migration background","48.98","50","419","30","30","60","80","100","46.88","51.08","10","100","40","50"
"1999","Not Employed","direct migration background","64.02","60","165","30","50","80","100","100","60.56","67.48","20","100","60","60"
"1999","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1999","Not Employed","no migration background","65.82","60","825","40","50","80","100","100","64.27","67.37","10","100","60","65"
"2000","Employed","direct migration background","48.71","50","79","20","30","70","80","100","44.14","53.28","10","100","30","50"
"2000","Employed","indirect migration background","","","","","","","","","","","","","",""
"2000","Employed","no migration background","49.91","50","755","30","30","60","80","100","48.28","51.54","5","100","50","50"
