"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1985","direct migration background","Urban Area","56.38","51.13","119","30","50","70","80","100","52.28","60.48","10","100","50","60"
"1985","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1985","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1985","no migration background","Rural Area","59.5","50","178","25","50","80","100","100","55.89","63.11","10","100","50","60"
"1985","no migration background","Urban Area","64.92","60","679","30","50","80","100","100","63.22","66.62","10","100","60","60"
"1986","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1986","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1986","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1986","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1986","no migration background","Rural Area","","","","","","","","","","","","","",""
"1986","no migration background","Urban Area","","","","","","","","","","","","","",""
"1987","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1987","direct migration background","Urban Area","58.83","60","138","30","50","70","80","100","55.17","62.49","10","100","50","60"
"1987","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1987","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1987","no migration background","Rural Area","60.18","50","166","30","50","80","100","100","56.43","63.93","10","100","50","60"
"1987","no migration background","Urban Area","64.47","60","613","35","50","80","100","100","62.71","66.23","10","100","60","60"
"1988","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1988","direct migration background","Urban Area","60.44","60","170","30","50","70","90","100","56.93","63.95","15","100","50","60"
"1988","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1988","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1988","no migration background","Rural Area","63.34","60","162","30","50","80","100","100","59.61","67.07","20","100","50","60"
"1988","no migration background","Urban Area","65.26","60","643","40","50","80","100","100","63.51","67.01","10","100","60","60"
"1989","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1989","direct migration background","Urban Area","60.53","60","158","40","50","70","90","100","57.06","64","10","100","50","60"
"1989","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1989","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1989","no migration background","Rural Area","60.5","58.41","176","30","50","80","100","100","56.79","64.21","10","100","50","60"
"1989","no migration background","Urban Area","64.23","60","626","40","50","80","100","100","62.48","65.98","20","100","60","60"
"1990","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1990","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1990","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1990","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1990","no migration background","Rural Area","","","","","","","","","","","","","",""
"1990","no migration background","Urban Area","","","","","","","","","","","","","",""
