"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","direct migration background","66.38","63.55","40","40","50","80","100","100","59.69","73.07","30","100","50","70"
"1984","Baden-Württemberg","indirect migration background","","","","","","","","","","","","","",""
"1984","Baden-Württemberg","no migration background","63.79","60","111","30","50","80","100","100","59.37","68.21","25","100","50","70"
"1984","Bavaria","direct migration background","","","","","","","","","","","","","",""
"1984","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"1984","Bavaria","no migration background","63.42","60","168","30","50","80","100","100","59.69","67.15","10","100","60","70"
"1984","Berlin","direct migration background","","","","","","","","","","","","","",""
"1984","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1984","Berlin","no migration background","61.71","60","50","30","50","80","100","100","55.3","68.12","15","100","50","70"
"1984","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1984","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1984","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1984","Bremen","direct migration background","","","","","","","","","","","","","",""
"1984","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1984","Bremen","no migration background","","","","","","","","","","","","","",""
"1984","Hamburg","direct migration background","","","","","","","","","","","","","",""
"1984","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1984","Hamburg","no migration background","","","","","","","","","","","","","",""
"1984","Hesse","direct migration background","","","","","","","","","","","","","",""
"1984","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1984","Hesse","no migration background","60.51","59.5","90","25","50","80","100","100","55.2","65.82","15","100","50","60"
"1984","Lower Saxony","direct migration background","","","","","","","","","","","","","",""
"1984","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"1984","Lower Saxony","no migration background","60.91","60","107","30","50","80","90","100","56.73","65.09","10","100","50","70"
"1984","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
