"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1984","direct migration background","(1a) inadequately completed","62.05","50","53","30","40","80","100","100","55.83","68.27","22","100","50","70"
"1984","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1984","direct migration background","(1c) basic vocational qualification","51.02","50","47","25","40","60","70","90","45.28","56.76","20","100","50","60"
"1984","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1984","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1984","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1984","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","no migration background","(0) in school","","","","","","","","","","","","","",""
"1984","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","no migration background","(1b) general elementary school","65.54","70","258","33","50","80","100","100","62.69","68.39","10","100","60","70"
"1984","no migration background","(1c) basic vocational qualification","62.98","60","457","30","50","80","100","100","60.91","65.05","10","100","60","60"
"1984","no migration background","(2a) intermediate vocational","56.54","52.61","110","30","40","70","80","100","52.45","60.63","10","100","50","60"
"1984","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","no migration background","(2c_voc) vocational maturity certificate","60.1","60","43","25","40","80","100","100","52.21","67.99","10","100","50","80"
"1984","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","no migration background","(3b) higher tertiary education","59.52","59.37","36","30","40","80","100","100","50.97","68.07","15","100","50","80"
"1985","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1985","direct migration background","(1a) inadequately completed","60.61","50","40","40","50","80","100","100","52.95","68.27","20","100","50","70"
"1985","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1985","direct migration background","(1c) basic vocational qualification","56.8","60","41","30","40","70","80","100","50.25","63.35","20","100","50","60"
"1985","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
