"plh0038","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","no migration background","(0) in school","87","0.554308010138308","0.476806076298822","0.631809943977793"
"Big worries","1984","no migration background","(1a) inadequately completed","27","","",""
"Big worries","1984","no migration background","(1b) general elementary school","988","0.511942313052014","0.489670596120573","0.534214029983455"
"Big worries","1984","no migration background","(1c) basic vocational qualification","1829","0.526088902378012","0.509499280831138","0.542678523924886"
"Big worries","1984","no migration background","(2b) intermediate general qualification","234","0.584874392312736","0.537003452683145","0.632745331942326"
"Big worries","1984","no migration background","(2a) intermediate vocational","715","0.54679213086579","0.519762772767025","0.573821488964556"
"Big worries","1984","no migration background","(2c_gen) general maturity certificate","176","0.62904500850149","0.572158447958822","0.685931569044158"
"Big worries","1984","no migration background","(2c_voc) vocational maturity certificate","191","0.605936875828535","0.551453320333006","0.660420431324064"
"Big worries","1984","no migration background","(3a) lower tertiary education","124","0.515665384235555","0.452700682238894","0.578630086232215"
"Big worries","1984","no migration background","(3b) higher tertiary education","251","0.591093680102685","0.544131622973087","0.638055737232282"
"Big worries","1984","direct migration background","(0) in school","14","","",""
"Big worries","1984","direct migration background","(1a) inadequately completed","419","0.426884456476472","0.396500070349105","0.457268842603839"
"Big worries","1984","direct migration background","(1b) general elementary school","500","0.523062374030997","0.492289690688519","0.553835057373476"
"Big worries","1984","direct migration background","(1c) basic vocational qualification","327","0.495852729865085","0.459075926232412","0.532629533497757"
"Big worries","1984","direct migration background","(2b) intermediate general qualification","28","","",""
"Big worries","1984","direct migration background","(2a) intermediate vocational","45","0.550854418579458","0.446929728169522","0.654779108989394"
"Big worries","1984","direct migration background","(2c_gen) general maturity certificate","72","0.630419605339735","0.546470601245965","0.714368609433505"
"Big worries","1984","direct migration background","(2c_voc) vocational maturity certificate","83","0.522635934200405","0.441336301198342","0.603935567202468"
"Big worries","1984","direct migration background","(3a) lower tertiary education","13","","",""
"Big worries","1984","direct migration background","(3b) higher tertiary education","59","0.538397715777825","0.439189462591087","0.637605968964563"
"Big worries","1984","indirect migration background","(0) in school","6","","",""
"Big worries","1984","indirect migration background","(1a) inadequately completed","2","","",""
"Big worries","1984","indirect migration background","(1b) general elementary school","16","","",""
"Big worries","1984","indirect migration background","(1c) basic vocational qualification","24","","",""
"Big worries","1984","indirect migration background","(2b) intermediate general qualification","10","","",""
"Big worries","1984","indirect migration background","(2a) intermediate vocational","7","","",""
"Big worries","1984","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Big worries","1984","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Big worries","1984","indirect migration background","(3a) lower tertiary education","","","",""
"Big worries","1984","indirect migration background","(3b) higher tertiary education","2","","",""
"Some worries","1984","no migration background","(0) in school","50","0.310755419738599","0.23859225296917","0.382918586508028"
"Some worries","1984","no migration background","(1a) inadequately completed","29","","",""
"Some worries","1984","no migration background","(1b) general elementary school","753","0.385980580509959","0.36428948996729","0.407671671052628"
"Some worries","1984","no migration background","(1c) basic vocational qualification","1344","0.385530534709778","0.36935949242992","0.401701576989636"
"Some worries","1984","no migration background","(2b) intermediate general qualification","147","0.355946023257801","0.309429837935896","0.402462208579706"
"Some worries","1984","no migration background","(2a) intermediate vocational","476","0.363077007923293","0.336966295572189","0.389187720274397"
