"plh0038","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","lower secondary degree","no migration background","2817","0.522326799094286","0.509009166987757","0.535644431200816"
"Big worries","1984","lower secondary degree","direct migration background","294","0.53487840392996","0.494901580402669","0.57485522745725"
"Big worries","1984","lower secondary degree","indirect migration background","38","0.637223200803","0.522946109728806","0.751500291877195"
"Big worries","1984","secondary school degree","no migration background","980","0.552380854046222","0.529248355260029","0.575513352832415"
"Big worries","1984","secondary school degree","direct migration background","74","0.542368753877839","0.461278388830196","0.623459118925482"
"Big worries","1984","secondary school degree","indirect migration background","","","",""
"Big worries","1984","college entrance qualification","no migration background","698","0.596491968526506","0.568247411688054","0.624736525364958"
"Big worries","1984","college entrance qualification","direct migration background","68","0.558877759955736","0.470040458290061","0.64771506162141"
"Big worries","1984","college entrance qualification","indirect migration background","","","",""
"Big worries","1984","Other degree","no migration background","","","",""
"Big worries","1984","Other degree","direct migration background","690","0.492907885308438","0.466606436658191","0.519209333958684"
"Big worries","1984","Other degree","indirect migration background","","","",""
"Big worries","1984","no degree/no degree yet","no migration background","114","0.511071848233827","0.445610102426049","0.576533594041605"
"Big worries","1984","no degree/no degree yet","direct migration background","434","0.430919441641797","0.400822917610845","0.461015965672749"
"Big worries","1984","no degree/no degree yet","indirect migration background","","","",""
"Some worries","1984","lower secondary degree","no migration background","2090","0.384931308994048","0.371958206494917","0.39790441149318"
"Some worries","1984","lower secondary degree","direct migration background","211","0.341985797831139","0.303965180154473","0.380006415507805"
"Some worries","1984","lower secondary degree","indirect migration background","","","",""
"Some worries","1984","secondary school degree","no migration background","655","0.366513761276831","0.344097527477483","0.388929995076178"
"Some worries","1984","secondary school degree","direct migration background","53","0.339452671390908","0.262379065922608","0.416526276859209"
"Some worries","1984","secondary school degree","indirect migration background","","","",""
"Some worries","1984","college entrance qualification","no migration background","377","0.324221197515792","0.297273022560553","0.351169372471031"
"Some worries","1984","college entrance qualification","direct migration background","37","0.314296960113018","0.23123625842496","0.397357661801076"
"Some worries","1984","college entrance qualification","indirect migration background","","","",""
"Some worries","1984","Other degree","no migration background","","","",""
"Some worries","1984","Other degree","direct migration background","483","0.358833743622432","0.333599788579957","0.384067698664908"
"Some worries","1984","Other degree","indirect migration background","","","",""
"Some worries","1984","no degree/no degree yet","no migration background","79","0.346541583704103","0.284223981059692","0.408859186348514"
"Some worries","1984","no degree/no degree yet","direct migration background","355","0.319240329280306","0.290907678661762","0.34757297989885"
"Some worries","1984","no degree/no degree yet","indirect migration background","","","",""
"No worries","1984","lower secondary degree","no migration background","497","0.0927418919116654","0.0850080760861768","0.100475707737154"
"No worries","1984","lower secondary degree","direct migration background","93","0.123135798238901","0.0967994331385339","0.149472163339268"
"No worries","1984","lower secondary degree","indirect migration background","","","",""
"No worries","1984","secondary school degree","no migration background","140","0.0811053846769472","0.0684053001971968","0.0938054691566976"
"No worries","1984","secondary school degree","direct migration background","","","",""
"No worries","1984","secondary school degree","indirect migration background","","","",""
"No worries","1984","college entrance qualification","no migration background","84","0.079286833957702","0.0637318671796778","0.0948418007357261"
"No worries","1984","college entrance qualification","direct migration background","","","",""
"No worries","1984","college entrance qualification","indirect migration background","","","",""
"No worries","1984","Other degree","no migration background","","","",""
"No worries","1984","Other degree","direct migration background","215","0.14825837106913","0.129563739652906","0.166953002485354"
"No worries","1984","Other degree","indirect migration background","","","",""
"No worries","1984","no degree/no degree yet","no migration background","31","0.14238656806207","0.0966246330312598","0.18814850309288"
"No worries","1984","no degree/no degree yet","direct migration background","251","0.249840229077897","0.22352909963047","0.276151358525323"
"No worries","1984","no degree/no degree yet","indirect migration background","","","",""
"Big worries","1985","lower secondary degree","no migration background","2284","0.4796396629851","0.465499206717527","0.493780119252673"
"Big worries","1985","lower secondary degree","direct migration background","260","0.499118174318341","0.457743366522683","0.540492982114"
"Big worries","1985","lower secondary degree","indirect migration background","36","0.403308800858369","0.293737606870555","0.512879994846182"
"Big worries","1985","secondary school degree","no migration background","841","0.498585835501964","0.47477582125363","0.522395849750299"
"Big worries","1985","secondary school degree","direct migration background","74","0.524241117117216","0.441514918901603","0.606967315332829"
"Big worries","1985","secondary school degree","indirect migration background","","","",""
"Big worries","1985","college entrance qualification","no migration background","610","0.540125019798105","0.510766015720017","0.569484023876194"
"Big worries","1985","college entrance qualification","direct migration background","58","0.501939210874631","0.408074665721164","0.595803756028098"
"Big worries","1985","college entrance qualification","indirect migration background","","","",""
"Big worries","1985","Other degree","no migration background","","","",""
"Big worries","1985","Other degree","direct migration background","593","0.50266377582514","0.473977345829072","0.531350205821209"
"Big worries","1985","Other degree","indirect migration background","","","",""
"Big worries","1985","no degree/no degree yet","no migration background","97","0.443790807210131","0.378287958721459","0.509293655698803"
"Big worries","1985","no degree/no degree yet","direct migration background","362","0.457322913391129","0.42349246036665","0.491153366415608"
"Big worries","1985","no degree/no degree yet","indirect migration background","","","",""
"Some worries","1985","lower secondary degree","no migration background","2021","0.416860413282912","0.402905235454337","0.430815591111487"
"Some worries","1985","lower secondary degree","direct migration background","217","0.383439278598","0.343204382244708","0.423674174951292"
"Some worries","1985","lower secondary degree","indirect migration background","30","0.52011340687288","0.408524490237182","0.631702323508578"
"Some worries","1985","secondary school degree","no migration background","680","0.398855705631982","0.37553784741564","0.422173563848324"
"Some worries","1985","secondary school degree","direct migration background","54","0.392657285271424","0.311764867487219","0.473549703055629"
"Some worries","1985","secondary school degree","indirect migration background","","","",""
"Some worries","1985","college entrance qualification","no migration background","415","0.379639017823826","0.35105113860339","0.408226897044261"
"Some worries","1985","college entrance qualification","direct migration background","39","0.381684468986948","0.290485030581184","0.472883907392713"
"Some worries","1985","college entrance qualification","indirect migration background","","","",""
"Some worries","1985","Other degree","no migration background","","","",""
"Some worries","1985","Other degree","direct migration background","392","0.340025343563143","0.312846439770039","0.367204247356247"
"Some worries","1985","Other degree","indirect migration background","","","",""
"Some worries","1985","no degree/no degree yet","no migration background","86","0.37852230871849","0.314576738240655","0.442467879196326"
"Some worries","1985","no degree/no degree yet","direct migration background","308","0.349684259725271","0.317300612099144","0.382067907351399"
"Some worries","1985","no degree/no degree yet","indirect migration background","","","",""
"No worries","1985","lower secondary degree","no migration background","490","0.103499923731988","0.0948781034572357","0.11212174400674"
"No worries","1985","lower secondary degree","direct migration background","84","0.117442547083658","0.0908015248743586","0.144083569292958"
"No worries","1985","lower secondary degree","indirect migration background","","","",""
"No worries","1985","secondary school degree","no migration background","173","0.102558458866054","0.0881113742873756","0.117005543444732"
"No worries","1985","secondary school degree","direct migration background","","","",""
"No worries","1985","secondary school degree","indirect migration background","","","",""
"No worries","1985","college entrance qualification","no migration background","82","0.0802359623780688","0.0642331237433979","0.0962388010127397"
"No worries","1985","college entrance qualification","direct migration background","","","",""
"No worries","1985","college entrance qualification","indirect migration background","","","",""
"No worries","1985","Other degree","no migration background","","","",""
