"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","(Married) couple without C.","direct migration background","7.33","8","736","5","6","9","10","10","7.19","7.47","0","10","8","8"
"2006","(Married) couple without C.","indirect migration background","7.43","8","130","5","7","8","10","10","7.12","7.74","2","10","8","8"
"2006","(Married) couple without C.","no migration background","7.61","8","6976","5","7","9","10","10","7.57","7.65","0","10","8","8"
"2006","1-pers.-HH","direct migration background","6.7","7","231","4","5","8","10","10","6.42","6.98","0","10","7","8"
"2006","1-pers.-HH","indirect migration background","7.32","8","102","4","6","9","10","10","6.92","7.72","0","10","7","8"
"2006","1-pers.-HH","no migration background","7.2","8","2992","4","6","9","10","10","7.13","7.27","0","10","8","8"
"2006","Couple + C. GT 16 ","direct migration background","7.26","8","360","5","6","9","10","10","7.06","7.46","0","10","7","8"
"2006","Couple + C. GT 16 ","indirect migration background","7.84","8","187","5","7","9","10","10","7.59","8.09","1","10","8","8"
"2006","Couple + C. GT 16 ","no migration background","7.6","8","3111","5","7","9","10","10","7.54","7.66","0","10","8","8"
"2006","Couple + C. LE 16","direct migration background","7.4","8","548","5","6","9","10","10","7.24","7.56","0","10","8","8"
"2006","Couple + C. LE 16","indirect migration background","7.56","8","186","5","7","9","10","10","7.26","7.86","0","10","8","8"
"2006","Couple + C. LE 16","no migration background","7.47","8","3192","5","7","9","10","10","7.41","7.53","0","10","8","8"
"2006","Couple + C. LE and GT 16","direct migration background","7.44","8","259","5","7","9","10","10","7.22","7.66","1","10","7","8"
"2006","Couple + C. LE and GT 16","indirect migration background","8.09","8","102","5","8","9","10","10","7.71","8.47","0","10","8","9"
"2006","Couple + C. LE and GT 16","no migration background","7.54","8","1129","5","7","9","10","10","7.43","7.65","0","10","8","8"
"2006","Single parent","direct migration background","6.67","7","140","3","5","9","9","10","6.27","7.07","0","10","7","8"
"2006","Single parent","indirect migration background","7.8","8","77","5","7","9","10","10","7.41","8.19","2","10","8","8"
"2006","Single parent","no migration background","7.3","8","945","4","6","9","10","10","7.17","7.43","0","10","8","8"
"2007","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2007","Single parent","direct migration background","","","","","","","","","","","","","",""
"2007","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2007","Single parent","no migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2008","Single parent","direct migration background","","","","","","","","","","","","","",""
"2008","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2008","Single parent","no migration background","","","","","","","","","","","","","",""
"2009","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2009","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2009","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2009","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2009","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2009","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2009","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2009","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2009","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2009","Single parent","direct migration background","","","","","","","","","","","","","",""
"2009","Single parent","indirect migration background","","","","","","","","","","","","","",""
