"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","college entrance qualification","Female","7.62","8","2687","5","7","9","10","10","7.55","7.69","0","10","8","8"
"2006","college entrance qualification","Male","7.43","8","2923","5","7","9","10","10","7.37","7.49","0","10","8","8"
"2006","lower secondary degree","Female","7.41","8","3884","5","6","9","10","10","7.35","7.47","0","10","8","8"
"2006","lower secondary degree","Male","7.36","8","3700","5","6","9","10","10","7.3","7.42","0","10","8","8"
"2006","no degree/no degree yet","Female","7.47","8","347","4","6","9","10","10","7.26","7.68","0","10","8","8"
"2006","no degree/no degree yet","Male","7.46","8","308","5","7","9","10","10","7.25","7.67","0","10","8","8"
"2006","Other degree","Female","7.15","8","635","4","6","9","10","10","6.98","7.32","0","10","8","8"
"2006","Other degree","Male","7.18","7","560","5","6","9","10","10","7.01","7.35","0","10","7","8"
"2006","secondary school degree","Female","7.52","8","3721","5","7","9","10","10","7.46","7.58","0","10","8","8"
"2006","secondary school degree","Male","7.4","8","2741","5","7","9","10","10","7.33","7.47","0","10","8","8"
"2007","college entrance qualification","Female","","","","","","","","","","","","","",""
"2007","college entrance qualification","Male","","","","","","","","","","","","","",""
"2007","lower secondary degree","Female","","","","","","","","","","","","","",""
"2007","lower secondary degree","Male","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2007","Other degree","Female","","","","","","","","","","","","","",""
"2007","Other degree","Male","","","","","","","","","","","","","",""
"2007","secondary school degree","Female","","","","","","","","","","","","","",""
"2007","secondary school degree","Male","","","","","","","","","","","","","",""
"2008","college entrance qualification","Female","","","","","","","","","","","","","",""
"2008","college entrance qualification","Male","","","","","","","","","","","","","",""
"2008","lower secondary degree","Female","","","","","","","","","","","","","",""
"2008","lower secondary degree","Male","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2008","Other degree","Female","","","","","","","","","","","","","",""
"2008","Other degree","Male","","","","","","","","","","","","","",""
"2008","secondary school degree","Female","","","","","","","","","","","","","",""
"2008","secondary school degree","Male","","","","","","","","","","","","","",""
"2009","college entrance qualification","Female","","","","","","","","","","","","","",""
"2009","college entrance qualification","Male","","","","","","","","","","","","","",""
"2009","lower secondary degree","Female","","","","","","","","","","","","","",""
"2009","lower secondary degree","Male","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2009","Other degree","Female","","","","","","","","","","","","","",""
"2009","Other degree","Male","","","","","","","","","","","","","",""
"2009","secondary school degree","Female","","","","","","","","","","","","","",""
"2009","secondary school degree","Male","","","","","","","","","","","","","",""
"2010","college entrance qualification","Female","","","","","","","","","","","","","",""
"2010","college entrance qualification","Male","","","","","","","","","","","","","",""
"2010","lower secondary degree","Female","","","","","","","","","","","","","",""
"2010","lower secondary degree","Male","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2010","Other degree","Female","","","","","","","","","","","","","",""
"2010","Other degree","Male","","","","","","","","","","","","","",""
"2010","secondary school degree","Female","","","","","","","","","","","","","",""
"2010","secondary school degree","Male","","","","","","","","","","","","","",""
"2011","college entrance qualification","Female","7.8","8","3869","5","7","9","10","10","7.75","7.85","0","10","8","8"
"2011","college entrance qualification","Male","7.57","8","3474","5","7","9","10","10","7.51","7.63","0","10","8","8"
"2011","lower secondary degree","Female","7.53","8","3746","5","7","9","10","10","7.46","7.6","0","10","8","8"
"2011","lower secondary degree","Male","7.41","8","3500","5","6","9","10","10","7.35","7.47","0","10","8","8"
"2011","no degree/no degree yet","Female","7.65","8","427","5","7","9","10","10","7.44","7.86","0","10","8","9"
"2011","no degree/no degree yet","Male","8.25","9","379","5","7","10","10","10","8.07","8.43","0","10","8","9"
"2011","Other degree","Female","7.46","8","907","5","6","9","10","10","7.32","7.6","0","10","8","8"
"2011","Other degree","Male","7.19","8","725","4","6","9","10","10","7.04","7.34","0","10","8","8"
"2011","secondary school degree","Female","7.57","8","4866","5","7","9","10","10","7.52","7.62","0","10","8","8"
"2011","secondary school degree","Male","7.63","8","3103","5","7","9","10","10","7.57","7.69","0","10","8","8"
"2012","college entrance qualification","Female","8.25","9","1293","6","8","9","10","10","8.16","8.34","1","10","8","9"
"2012","college entrance qualification","Male","7.91","8","856","6","7","9","10","10","7.8","8.02","1","10","8","8"
"2012","lower secondary degree","Female","7.95","8","724","5","7","9","10","10","7.81","8.09","0","10","8","8"
"2012","lower secondary degree","Male","7.98","8","684","5","7","9","10","10","7.85","8.11","0","10","8","8"
"2012","no degree/no degree yet","Female","7.89","8","192","5","6","10","10","10","7.57","8.21","0","10","8","9"
"2012","no degree/no degree yet","Male","8.16","8","160","5","7","10","10","10","7.87","8.45","2","10","8","9"
"2012","Other degree","Female","8.01","8","373","5","7","9","10","10","7.82","8.2","0","10","8","8"
"2012","Other degree","Male","7.72","8","312","5","7","9","10","10","7.5","7.94","0","10","8","8"
"2012","secondary school degree","Female","8.14","8","1578","6","8","9","10","10","8.05","8.23","0","10","8","9"
"2012","secondary school degree","Male","8.15","8","812","6","7","9","10","10","8.04","8.26","0","10","8","8"
"2013","college entrance qualification","Female","8.32","9","1234","7","8","9","10","10","8.24","8.4","0","10","8","9"
"2013","college entrance qualification","Male","7.94","8","815","6","7","9","10","10","7.83","8.05","1","10","8","8"
"2013","lower secondary degree","Female","7.85","8","666","5","7","9","10","10","7.7","8","0","10","8","8"
"2013","lower secondary degree","Male","7.71","8","636","5","7","9","10","10","7.56","7.86","0","10","8","8"
"2013","no degree/no degree yet","Female","7.98","8","183","5","7","10","10","10","7.68","8.28","0","10","8","9"
"2013","no degree/no degree yet","Male","8.17","8","160","6","7","9","10","10","7.93","8.41","3","10","8","9"
"2013","Other degree","Female","7.94","8","330","5","7","9","10","10","7.72","8.16","0","10","8","8"
"2013","Other degree","Male","7.67","8","278","5","7","9","10","10","7.46","7.88","1","10","8","8"
"2013","secondary school degree","Female","8.08","8","1505","6","8","9","10","10","7.99","8.17","0","10","8","8"
"2013","secondary school degree","Male","8.15","8","779","6","8","9","10","10","8.03","8.27","0","10","8","8"
"2014","college entrance qualification","Female","","","","","","","","","","","","","",""
"2014","college entrance qualification","Male","","","","","","","","","","","","","",""
"2014","lower secondary degree","Female","","","","","","","","","","","","","",""
"2014","lower secondary degree","Male","","","","","","","","","","","","","",""
"2014","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2014","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2014","Other degree","Female","","","","","","","","","","","","","",""
"2014","Other degree","Male","","","","","","","","","","","","","",""
