"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","college entrance qualification","direct migration background","7.2","8","281","4","6","9","10","10","6.97","7.43","1","10","7","8"
"2006","college entrance qualification","indirect migration background","7.32","8","212","5","7","9","10","10","7.06","7.58","0","10","8","8"
"2006","college entrance qualification","no migration background","7.55","8","5117","5","7","9","10","10","7.5","7.6","0","10","8","8"
"2006","lower secondary degree","direct migration background","7.16","7","573","5","6","8","10","10","7.01","7.31","0","10","7","8"
"2006","lower secondary degree","indirect migration background","7.76","8","243","5","7","9","10","10","7.51","8.01","2","10","8","8"
"2006","lower secondary degree","no migration background","7.39","8","6768","5","6","9","10","10","7.34","7.44","0","10","8","8"
"2006","no degree/no degree yet","direct migration background","7.33","8","184","4","6","9","10","10","7.02","7.64","1","10","7","8"
"2006","no degree/no degree yet","indirect migration background","7.6","8","67","3","7","9","10","10","7.13","8.07","2","10","8","9"
"2006","no degree/no degree yet","no migration background","7.52","8","404","5","7","9","10","10","7.34","7.7","0","10","8","8"
"2006","Other degree","direct migration background","7.15","8","1032","4","6","9","10","10","7.02","7.28","0","10","7","8"
"2006","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2006","Other degree","no migration background","7.22","8","145","4","6","9","10","10","6.82","7.62","0","10","7","8"
"2006","secondary school degree","direct migration background","7.37","8","243","5","6","9","10","10","7.16","7.58","2","10","8","8"
"2006","secondary school degree","indirect migration background","7.63","8","208","5","7","9","10","10","7.39","7.87","1","10","8","8"
"2006","secondary school degree","no migration background","7.46","8","6011","5","7","9","10","10","7.41","7.51","0","10","8","8"
"2007","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2007","Other degree","direct migration background","","","","","","","","","","","","","",""
"2007","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2007","Other degree","no migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2008","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2008","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2008","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2008","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2008","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2008","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2008","Other degree","direct migration background","","","","","","","","","","","","","",""
"2008","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2008","Other degree","no migration background","","","","","","","","","","","","","",""
"2008","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2008","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2008","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2009","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2009","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2009","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2009","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2009","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
