"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","16-34 y.","direct migration background","7.59","8","539","5","7","9","10","10","7.43","7.75","0","10","8","8"
"2006","16-34 y.","indirect migration background","7.66","8","622","5","7","9","10","10","7.51","7.81","0","10","8","8"
"2006","16-34 y.","no migration background","7.77","8","3963","5","7","9","10","10","7.72","7.82","0","10","8","8"
"2006","35-65 y.","direct migration background","7.07","7","1447","4","6","8","10","10","6.97","7.17","0","10","7","8"
"2006","35-65 y.","indirect migration background","7.42","8","182","5","7","8","9","10","7.15","7.69","2","10","8","8"
"2006","35-65 y.","no migration background","7.35","8","10757","5","6","9","10","10","7.32","7.38","0","10","8","8"
"2006","66 and older","direct migration background","7.02","7","392","4","5","9","10","10","6.8","7.24","0","10","7","8"
"2006","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2006","66 and older","no migration background","7.41","8","4040","5","6","9","10","10","7.35","7.47","0","10","8","8"
"2007","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2007","66 and older","direct migration background","","","","","","","","","","","","","",""
"2007","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2007","66 and older","no migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2008","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2008","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2008","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2008","66 and older","direct migration background","","","","","","","","","","","","","",""
"2008","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2008","66 and older","no migration background","","","","","","","","","","","","","",""
"2009","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2009","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2009","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2009","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2009","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2009","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2009","66 and older","direct migration background","","","","","","","","","","","","","",""
"2009","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2009","66 and older","no migration background","","","","","","","","","","","","","",""
"2010","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2010","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2010","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2010","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2010","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2010","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2010","66 and older","direct migration background","","","","","","","","","","","","","",""
"2010","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2010","66 and older","no migration background","","","","","","","","","","","","","",""
"2011","16-34 y.","direct migration background","8.02","8","797","6","7","9","10","10","7.89","8.15","0","10","8","9"
"2011","16-34 y.","indirect migration background","7.93","8","738","6","7","9","10","10","7.8","8.06","0","10","8","9"
"2011","16-34 y.","no migration background","8.01","8","4779","6","7","9","10","10","7.96","8.06","0","10","8","8"
"2011","35-65 y.","direct migration background","7.35","8","1739","5","6","9","10","10","7.26","7.44","0","10","8","8"
"2011","35-65 y.","indirect migration background","7.71","8","469","5","7","9","10","10","7.54","7.88","0","10","8","8"
"2011","35-65 y.","no migration background","7.48","8","12793","5","7","9","10","10","7.45","7.51","0","10","8","8"
"2011","66 and older","direct migration background","7.09","8","360","4","6","9","10","10","6.86","7.32","0","10","7","8"
"2011","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2011","66 and older","no migration background","7.43","8","4108","5","6","9","10","10","7.37","7.49","0","10","8","8"
"2012","16-34 y.","direct migration background","8.17","8","412","6","8","10","10","10","7.98","8.36","0","10","8","9"
"2012","16-34 y.","indirect migration background","8.36","9","242","7","8","10","10","10","8.16","8.56","2","10","8","9"
"2012","16-34 y.","no migration background","8.28","9","1555","6","8","10","10","10","8.19","8.37","0","10","8","9"
"2012","35-65 y.","direct migration background","7.87","8","688","5","7","9","10","10","7.73","8.01","0","10","8","8"
"2012","35-65 y.","indirect migration background","7.98","8","241","6","7","9","10","10","7.77","8.19","1","10","8","8"
