"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","Employed","(Married) couple without C.","7.56","8","3861","5","7","9","10","10","7.51","7.61","0","10","8","8"
"2006","Employed","1-pers.-HH","7.3","8","1651","5","6","9","10","10","7.21","7.39","0","10","8","8"
"2006","Employed","Couple + C. GT 16 ","7.61","8","2617","5","7","9","10","10","7.54","7.68","0","10","8","8"
"2006","Employed","Couple + C. LE 16","7.43","8","3171","5","7","9","10","10","7.37","7.49","0","10","8","8"
"2006","Employed","Couple + C. LE and GT 16","7.49","8","1072","5","7","9","10","10","7.38","7.6","0","10","8","8"
"2006","Employed","Single parent","7.29","8","759","4","6","9","10","10","7.15","7.43","0","10","8","8"
"2006","Not Employed","(Married) couple without C.","7.59","8","3981","5","7","9","10","10","7.53","7.65","0","10","8","8"
"2006","Not Employed","1-pers.-HH","7.03","8","1674","4","6","9","10","10","6.92","7.14","0","10","7","8"
"2006","Not Employed","Couple + C. GT 16 ","7.48","8","1041","5","6","9","10","10","7.37","7.59","0","10","8","8"
"2006","Not Employed","Couple + C. LE 16","7.59","8","755","5","7","9","10","10","7.46","7.72","0","10","8","8"
"2006","Not Employed","Couple + C. LE and GT 16","7.74","8","418","5","7","9","10","10","7.56","7.92","0","10","8","8"
"2006","Not Employed","Single parent","7.17","8","403","4","6","9","10","10","6.94","7.4","0","10","7","8"
"2007","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Employed","Single parent","","","","","","","","","","","","","",""
"2007","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Not Employed","Single parent","","","","","","","","","","","","","",""
"2008","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Employed","Single parent","","","","","","","","","","","","","",""
"2008","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Not Employed","Single parent","","","","","","","","","","","","","",""
"2009","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Employed","Single parent","","","","","","","","","","","","","",""
"2009","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
