"year","e11102","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","Employed","college entrance qualification","7.47","8","4195","5","7","9","10","10","7.42","7.52","0","10","8","8"
"2006","Employed","lower secondary degree","7.45","8","3429","5","6","9","10","10","7.39","7.51","0","10","8","8"
"2006","Employed","no degree/no degree yet","7.46","8","159","5","7","9","10","10","7.15","7.77","0","10","8","8"
"2006","Employed","Other degree","7.25","8","653","4","6","9","10","10","7.09","7.41","0","10","8","8"
"2006","Employed","secondary school degree","7.49","8","4710","5","7","9","10","10","7.44","7.54","0","10","8","8"
"2006","Not Employed","college entrance qualification","7.65","8","1415","5","7","9","10","10","7.56","7.74","0","10","8","8"
"2006","Not Employed","lower secondary degree","7.33","8","4155","5","6","9","10","10","7.27","7.39","0","10","8","8"
"2006","Not Employed","no degree/no degree yet","7.46","8","496","4","6","9","10","10","7.29","7.63","0","10","8","8"
"2006","Not Employed","Other degree","7.07","8","542","4","6","8","10","10","6.89","7.25","0","10","7","8"
"2006","Not Employed","secondary school degree","7.4","8","1752","5","6","9","10","10","7.31","7.49","0","10","8","8"
"2007","Employed","college entrance qualification","","","","","","","","","","","","","",""
"2007","Employed","lower secondary degree","","","","","","","","","","","","","",""
"2007","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Employed","Other degree","","","","","","","","","","","","","",""
"2007","Employed","secondary school degree","","","","","","","","","","","","","",""
"2007","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"2007","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"2007","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Not Employed","Other degree","","","","","","","","","","","","","",""
"2007","Not Employed","secondary school degree","","","","","","","","","","","","","",""
"2008","Employed","college entrance qualification","","","","","","","","","","","","","",""
"2008","Employed","lower secondary degree","","","","","","","","","","","","","",""
"2008","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Employed","Other degree","","","","","","","","","","","","","",""
"2008","Employed","secondary school degree","","","","","","","","","","","","","",""
