"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","direct migration background","general elemantary","7.03","7","541","4","6","8","10","10","6.86","7.2","0","10","7","8"
"2006","direct migration background","higher education","7.22","8","367","4","6","9","10","10","7.02","7.42","0","10","8","8"
"2006","direct migration background","higher vocational","7.08","7","143","4","6","9","10","10","6.75","7.41","0","10","8","8"
"2006","direct migration background","in school","8.86","9.22","34","8","8","10","10","10","8.27","9.45","1","10","8","10"
"2006","direct migration background","inadequately","7.17","7","134","4","6","9","10","10","6.82","7.52","2","10","7","7"
"2006","direct migration background","middle vocational","7.23","8","895","5","6","9","10","10","7.1","7.36","0","10","8","8"
"2006","direct migration background","vocational + Abi","7.11","7","219","4","6","9","10","10","6.85","7.37","0","10","7","8"
"2006","indirect migration background","general elemantary","7.94","8","173","5","7","9","10","10","7.64","8.24","2","10","8","8"
"2006","indirect migration background","higher education","7.21","7","77","5","7","8","9","10","6.79","7.63","0","10","7","8"
"2006","indirect migration background","higher vocational","7.81","8","42","5","7","10","10","10","7.18","8.44","2","10","8","9"
"2006","indirect migration background","in school","8.4","8.12","58","7","8","9","10","10","8.01","8.79","5","10","8","9"
"2006","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2006","indirect migration background","middle vocational","7.47","8","345","5","7","9","10","10","7.28","7.66","1","10","8","8"
"2006","indirect migration background","vocational + Abi","7.34","8","51","5","6","9","9","10","6.72","7.96","0","10","7","9"
"2006","no migration background","general elemantary","7.26","8","1766","4","6","9","10","10","7.16","7.36","0","10","8","8"
"2006","no migration background","higher education","7.44","8","4129","5","7","9","10","10","7.39","7.49","0","10","8","8"
"2006","no migration background","higher vocational","7.39","8","1463","5","7","9","10","10","7.3","7.48","0","10","8","8"
"2006","no migration background","in school","8.19","8","305","6","7","9","10","10","8.02","8.36","1","10","8","9"
"2006","no migration background","inadequately","6.46","7","94","2","5","8","10","10","5.88","7.04","0","10","6","8"
"2006","no migration background","middle vocational","7.48","8","9840","5","7","9","10","10","7.44","7.52","0","10","8","8"
"2006","no migration background","vocational + Abi","7.7","8","944","5","7","9","10","10","7.59","7.81","0","10","8","8"
"2007","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2007","direct migration background","higher education","","","","","","","","","","","","","",""
"2007","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2007","direct migration background","in school","","","","","","","","","","","","","",""
"2007","direct migration background","inadequately","","","","","","","","","","","","","",""
"2007","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2007","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2007","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2007","indirect migration background","higher education","","","","","","","","","","","","","",""
"2007","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2007","indirect migration background","in school","","","","","","","","","","","","","",""
"2007","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2007","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2007","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2007","no migration background","general elemantary","","","","","","","","","","","","","",""
"2007","no migration background","higher education","","","","","","","","","","","","","",""
"2007","no migration background","higher vocational","","","","","","","","","","","","","",""
"2007","no migration background","in school","","","","","","","","","","","","","",""
"2007","no migration background","inadequately","","","","","","","","","","","","","",""
"2007","no migration background","middle vocational","","","","","","","","","","","","","",""
"2007","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2008","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2008","direct migration background","higher education","","","","","","","","","","","","","",""
"2008","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2008","direct migration background","in school","","","","","","","","","","","","","",""
"2008","direct migration background","inadequately","","","","","","","","","","","","","",""
"2008","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2008","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2008","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2008","indirect migration background","higher education","","","","","","","","","","","","","",""
"2008","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2008","indirect migration background","in school","","","","","","","","","","","","","",""
"2008","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2008","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2008","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2008","no migration background","general elemantary","","","","","","","","","","","","","",""
"2008","no migration background","higher education","","","","","","","","","","","","","",""
"2008","no migration background","higher vocational","","","","","","","","","","","","","",""
"2008","no migration background","in school","","","","","","","","","","","","","",""
"2008","no migration background","inadequately","","","","","","","","","","","","","",""
"2008","no migration background","middle vocational","","","","","","","","","","","","","",""
"2008","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2009","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2009","direct migration background","higher education","","","","","","","","","","","","","",""
"2009","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2009","direct migration background","in school","","","","","","","","","","","","","",""
"2009","direct migration background","inadequately","","","","","","","","","","","","","",""
"2009","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2009","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2009","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2009","indirect migration background","higher education","","","","","","","","","","","","","",""
"2009","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2009","indirect migration background","in school","","","","","","","","","","","","","",""
"2009","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2009","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2009","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2009","no migration background","general elemantary","","","","","","","","","","","","","",""
"2009","no migration background","higher education","","","","","","","","","","","","","",""
"2009","no migration background","higher vocational","","","","","","","","","","","","","",""
"2009","no migration background","in school","","","","","","","","","","","","","",""
"2009","no migration background","inadequately","","","","","","","","","","","","","",""
"2009","no migration background","middle vocational","","","","","","","","","","","","","",""
"2009","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2010","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2010","direct migration background","higher education","","","","","","","","","","","","","",""
