"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"2006","college entrance qualification","higher education","7.46","8","3450","5","7","9","10","10","7.4","7.52","0","10","8","8"
"2006","college entrance qualification","higher vocational","7.17","8","375","5","6","8","9","10","6.99","7.35","0","10","8","8"
"2006","college entrance qualification","in school","","","","","","","","","","","","","",""
"2006","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"2006","college entrance qualification","middle vocational","7.77","8","758","5","7","9","10","10","7.65","7.89","1","10","8","8"
"2006","college entrance qualification","vocational + Abi","7.62","8","1027","5","7","9","10","10","7.51","7.73","0","10","8","8"
"2006","lower secondary degree","general elemantary","7.18","8","1573","4","6","9","10","10","7.07","7.29","0","10","8","8"
"2006","lower secondary degree","higher education","7.31","8","195","5","7","8","10","10","7.05","7.57","1","10","8","8"
"2006","lower secondary degree","higher vocational","7.63","8","476","5","7","9","10","10","7.48","7.78","1","10","8","8"
"2006","lower secondary degree","in school","","","","","","","","","","","","","",""
"2006","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"2006","lower secondary degree","middle vocational","7.44","8","5317","5","6","9","10","10","7.39","7.49","0","10","8","8"
"2006","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","in school","8.32","9","397","6","8","9","10","10","8.17","8.47","1","10","8","9"
"2006","no degree/no degree yet","inadequately","6.68","7","194","3","5","8","10","10","6.36","7","0","10","7","7"
"2006","no degree/no degree yet","middle vocational","6.84","7","54","4","5","8","9","10","6.38","7.3","3","10","7","8"
"2006","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"2006","Other degree","general elemantary","7.08","8","327","4","6","8","10","10","6.86","7.3","0","10","7","8"
"2006","Other degree","higher education","7.11","8","208","4","6","9","9","10","6.82","7.4","0","10","8","8"
"2006","Other degree","higher vocational","6.8","7","60","3","5","9","10","10","6.21","7.39","0","10","7","8"
"2006","Other degree","in school","","","","","","","","","","","","","",""
