"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","16-34 y.","7.73","8","5124","5","7","9","10","10","7.68","7.78","0","10","8","8"
"2006","35-65 y.","7.32","8","12386","5","6","9","10","10","7.29","7.35","0","10","8","8"
"2006","66 and older","7.37","8","4444","5","6","9","10","10","7.31","7.43","0","10","8","8"
"2007","16-34 y.","","","","","","","","","","","","","",""
"2007","35-65 y.","","","","","","","","","","","","","",""
"2007","66 and older","","","","","","","","","","","","","",""
"2008","16-34 y.","","","","","","","","","","","","","",""
"2008","35-65 y.","","","","","","","","","","","","","",""
"2008","66 and older","","","","","","","","","","","","","",""
"2009","16-34 y.","","","","","","","","","","","","","",""
"2009","35-65 y.","","","","","","","","","","","","","",""
"2009","66 and older","","","","","","","","","","","","","",""
"2010","16-34 y.","","","","","","","","","","","","","",""
"2010","35-65 y.","","","","","","","","","","","","","",""
"2010","66 and older","","","","","","","","","","","","","",""
"2011","16-34 y.","8","8","6314","6","7","9","10","10","7.96","8.04","0","10","8","8"
"2011","35-65 y.","7.47","8","15001","5","7","9","10","10","7.44","7.5","0","10","8","8"
"2011","66 and older","7.4","8","4474","5","6","9","10","10","7.34","7.46","0","10","8","8"
"2012","16-34 y.","8.26","9","2209","6","8","10","10","10","8.19","8.33","0","10","8","9"
"2012","35-65 y.","7.95","8","4906","6","7","9","10","10","7.9","8","0","10","8","8"
"2012","66 and older","","","","","","","","","","","","","",""
"2013","16-34 y.","8.25","9","2032","6","8","9","10","10","8.18","8.32","0","10","8","9"
"2013","35-65 y.","7.94","8","4751","6","7","9","10","10","7.89","7.99","0","10","8","8"
"2013","66 and older","","","","","","","","","","","","","",""
"2014","16-34 y.","","","","","","","","","","","","","",""
"2014","35-65 y.","","","","","","","","","","","","","",""
"2014","66 and older","","","","","","","","","","","","","",""
"2015","16-34 y.","","","","","","","","","","","","","",""
"2015","35-65 y.","","","","","","","","","","","","","",""
"2015","66 and older","","","","","","","","","","","","","",""
"2016","16-34 y.","8.01","8","5589","6","7","9","10","10","7.97","8.05","0","10","8","8"
"2016","35-65 y.","7.53","8","13849","5","7","9","10","10","7.5","7.56","0","10","8","8"
"2016","66 and older","7.48","8","4722","5","7","9","10","10","7.43","7.53","0","10","8","8"
