"ple0180","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Daily","2016","Schleswig-Holstein","in school","","","",""
"Daily","2016","Schleswig-Holstein","inadequately","","","",""
"Daily","2016","Schleswig-Holstein","general elemantary","3","","",""
"Daily","2016","Schleswig-Holstein","middle vocational","7","","",""
"Daily","2016","Schleswig-Holstein","vocational + Abi","3","","",""
"Daily","2016","Schleswig-Holstein","higher vocational","","","",""
"Daily","2016","Schleswig-Holstein","higher education","","","",""
"Daily","2016","Hamburg","in school","","","",""
"Daily","2016","Hamburg","inadequately","","","",""
"Daily","2016","Hamburg","general elemantary","","","",""
"Daily","2016","Hamburg","middle vocational","3","","",""
"Daily","2016","Hamburg","vocational + Abi","1","","",""
"Daily","2016","Hamburg","higher vocational","1","","",""
"Daily","2016","Hamburg","higher education","","","",""
"Daily","2016","Lower Saxony","in school","","","",""
"Daily","2016","Lower Saxony","inadequately","1","","",""
"Daily","2016","Lower Saxony","general elemantary","2","","",""
"Daily","2016","Lower Saxony","middle vocational","8","","",""
"Daily","2016","Lower Saxony","vocational + Abi","2","","",""
"Daily","2016","Lower Saxony","higher vocational","1","","",""
"Daily","2016","Lower Saxony","higher education","3","","",""
"Daily","2016","Bremen","in school","","","",""
"Daily","2016","Bremen","inadequately","","","",""
"Daily","2016","Bremen","general elemantary","","","",""
"Daily","2016","Bremen","middle vocational","","","",""
"Daily","2016","Bremen","vocational + Abi","","","",""
"Daily","2016","Bremen","higher vocational","","","",""
"Daily","2016","Bremen","higher education","","","",""
"Daily","2016","North Rhine-Westphalia","in school","","","",""
"Daily","2016","North Rhine-Westphalia","inadequately","7","","",""
"Daily","2016","North Rhine-Westphalia","general elemantary","12","","",""
"Daily","2016","North Rhine-Westphalia","middle vocational","25","","",""
"Daily","2016","North Rhine-Westphalia","vocational + Abi","7","","",""
"Daily","2016","North Rhine-Westphalia","higher vocational","2","","",""
"Daily","2016","North Rhine-Westphalia","higher education","7","","",""
"Daily","2016","Hesse","in school","","","",""
"Daily","2016","Hesse","inadequately","","","",""
"Daily","2016","Hesse","general elemantary","","","",""
"Daily","2016","Hesse","middle vocational","3","","",""
"Daily","2016","Hesse","vocational + Abi","1","","",""
"Daily","2016","Hesse","higher vocational","1","","",""
"Daily","2016","Hesse","higher education","3","","",""
"Daily","2016","Rhineland-Palatinate,Saarland","in school","","","",""
"Daily","2016","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Daily","2016","Rhineland-Palatinate,Saarland","general elemantary","2","","",""
"Daily","2016","Rhineland-Palatinate,Saarland","middle vocational","4","","",""
"Daily","2016","Rhineland-Palatinate,Saarland","vocational + Abi","1","","",""
"Daily","2016","Rhineland-Palatinate,Saarland","higher vocational","1","","",""
"Daily","2016","Rhineland-Palatinate,Saarland","higher education","","","",""
"Daily","2016","Baden-Württemberg","in school","","","",""
"Daily","2016","Baden-Württemberg","inadequately","1","","",""
"Daily","2016","Baden-Württemberg","general elemantary","1","","",""
"Daily","2016","Baden-Württemberg","middle vocational","6","","",""
"Daily","2016","Baden-Württemberg","vocational + Abi","1","","",""
"Daily","2016","Baden-Württemberg","higher vocational","2","","",""
"Daily","2016","Baden-Württemberg","higher education","1","","",""
"Daily","2016","Bavaria","in school","","","",""
"Daily","2016","Bavaria","inadequately","","","",""
"Daily","2016","Bavaria","general elemantary","2","","",""
"Daily","2016","Bavaria","middle vocational","17","","",""
"Daily","2016","Bavaria","vocational + Abi","1","","",""
"Daily","2016","Bavaria","higher vocational","","","",""
"Daily","2016","Bavaria","higher education","6","","",""
"Daily","2016","Berlin","in school","","","",""
"Daily","2016","Berlin","inadequately","","","",""
"Daily","2016","Berlin","general elemantary","","","",""
"Daily","2016","Berlin","middle vocational","3","","",""
"Daily","2016","Berlin","vocational + Abi","","","",""
"Daily","2016","Berlin","higher vocational","1","","",""
"Daily","2016","Berlin","higher education","7","","",""
"Daily","2016","Brandenburg","in school","","","",""
"Daily","2016","Brandenburg","inadequately","","","",""
"Daily","2016","Brandenburg","general elemantary","","","",""
"Daily","2016","Brandenburg","middle vocational","2","","",""
"Daily","2016","Brandenburg","vocational + Abi","","","",""
"Daily","2016","Brandenburg","higher vocational","1","","",""
"Daily","2016","Brandenburg","higher education","","","",""
"Daily","2016","Mecklenburg-Western Pomerania","in school","","","",""
"Daily","2016","Mecklenburg-Western Pomerania","inadequately","","","",""
"Daily","2016","Mecklenburg-Western Pomerania","general elemantary","1","","",""
"Daily","2016","Mecklenburg-Western Pomerania","middle vocational","8","","",""
"Daily","2016","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Daily","2016","Mecklenburg-Western Pomerania","higher vocational","2","","",""
"Daily","2016","Mecklenburg-Western Pomerania","higher education","2","","",""
"Daily","2016","Saxony","in school","","","",""
"Daily","2016","Saxony","inadequately","1","","",""
"Daily","2016","Saxony","general elemantary","3","","",""
"Daily","2016","Saxony","middle vocational","10","","",""
"Daily","2016","Saxony","vocational + Abi","1","","",""
"Daily","2016","Saxony","higher vocational","","","",""
"Daily","2016","Saxony","higher education","5","","",""
"Daily","2016","Saxony-Anhalt","in school","","","",""
"Daily","2016","Saxony-Anhalt","inadequately","","","",""
"Daily","2016","Saxony-Anhalt","general elemantary","2","","",""
"Daily","2016","Saxony-Anhalt","middle vocational","1","","",""
"Daily","2016","Saxony-Anhalt","vocational + Abi","","","",""
"Daily","2016","Saxony-Anhalt","higher vocational","1","","",""
"Daily","2016","Saxony-Anhalt","higher education","4","","",""
"Daily","2016","Thuringia","in school","","","",""
"Daily","2016","Thuringia","inadequately","","","",""
"Daily","2016","Thuringia","general elemantary","","","",""
"Daily","2016","Thuringia","middle vocational","5","","",""
"Daily","2016","Thuringia","vocational + Abi","3","","",""
"Daily","2016","Thuringia","higher vocational","","","",""
"Daily","2016","Thuringia","higher education","","","",""
"Four to six days a week","2016","Schleswig-Holstein","in school","","","",""
"Four to six days a week","2016","Schleswig-Holstein","inadequately","1","","",""
"Four to six days a week","2016","Schleswig-Holstein","general elemantary","4","","",""
"Four to six days a week","2016","Schleswig-Holstein","middle vocational","12","","",""
"Four to six days a week","2016","Schleswig-Holstein","vocational + Abi","3","","",""
"Four to six days a week","2016","Schleswig-Holstein","higher vocational","4","","",""
"Four to six days a week","2016","Schleswig-Holstein","higher education","2","","",""
"Four to six days a week","2016","Hamburg","in school","","","",""
"Four to six days a week","2016","Hamburg","inadequately","","","",""
"Four to six days a week","2016","Hamburg","general elemantary","1","","",""
"Four to six days a week","2016","Hamburg","middle vocational","8","","",""
"Four to six days a week","2016","Hamburg","vocational + Abi","1","","",""
"Four to six days a week","2016","Hamburg","higher vocational","","","",""
"Four to six days a week","2016","Hamburg","higher education","2","","",""
"Four to six days a week","2016","Lower Saxony","in school","","","",""
"Four to six days a week","2016","Lower Saxony","inadequately","","","",""
"Four to six days a week","2016","Lower Saxony","general elemantary","8","","",""
"Four to six days a week","2016","Lower Saxony","middle vocational","25","","",""
"Four to six days a week","2016","Lower Saxony","vocational + Abi","3","","",""
"Four to six days a week","2016","Lower Saxony","higher vocational","1","","",""
"Four to six days a week","2016","Lower Saxony","higher education","13","","",""
"Four to six days a week","2016","Bremen","in school","","","",""
"Four to six days a week","2016","Bremen","inadequately","","","",""
"Four to six days a week","2016","Bremen","general elemantary","1","","",""
"Four to six days a week","2016","Bremen","middle vocational","1","","",""
"Four to six days a week","2016","Bremen","vocational + Abi","1","","",""
"Four to six days a week","2016","Bremen","higher vocational","","","",""
"Four to six days a week","2016","Bremen","higher education","1","","",""
"Four to six days a week","2016","North Rhine-Westphalia","in school","1","","",""
"Four to six days a week","2016","North Rhine-Westphalia","inadequately","14","","",""
"Four to six days a week","2016","North Rhine-Westphalia","general elemantary","29","","",""
"Four to six days a week","2016","North Rhine-Westphalia","middle vocational","81","0.0374396452503255","0.0293834031106511","0.0454958873899999"
"Four to six days a week","2016","North Rhine-Westphalia","vocational + Abi","23","","",""
"Four to six days a week","2016","North Rhine-Westphalia","higher vocational","11","","",""
"Four to six days a week","2016","North Rhine-Westphalia","higher education","34","0.029412127370418","0.0192837496856409","0.0395405050551951"
"Four to six days a week","2016","Hesse","in school","1","","",""
"Four to six days a week","2016","Hesse","inadequately","","","",""
"Four to six days a week","2016","Hesse","general elemantary","5","","",""
"Four to six days a week","2016","Hesse","middle vocational","18","","",""
"Four to six days a week","2016","Hesse","vocational + Abi","1","","",""
"Four to six days a week","2016","Hesse","higher vocational","3","","",""
"Four to six days a week","2016","Hesse","higher education","12","","",""
"Four to six days a week","2016","Rhineland-Palatinate,Saarland","in school","1","","",""
"Four to six days a week","2016","Rhineland-Palatinate,Saarland","inadequately","2","","",""
"Four to six days a week","2016","Rhineland-Palatinate,Saarland","general elemantary","10","","",""
"Four to six days a week","2016","Rhineland-Palatinate,Saarland","middle vocational","13","","",""
"Four to six days a week","2016","Rhineland-Palatinate,Saarland","vocational + Abi","3","","",""
"Four to six days a week","2016","Rhineland-Palatinate,Saarland","higher vocational","4","","",""
"Four to six days a week","2016","Rhineland-Palatinate,Saarland","higher education","4","","",""
"Four to six days a week","2016","Baden-Württemberg","in school","","","",""
"Four to six days a week","2016","Baden-Württemberg","inadequately","","","",""
"Four to six days a week","2016","Baden-Württemberg","general elemantary","5","","",""
"Four to six days a week","2016","Baden-Württemberg","middle vocational","25","","",""
"Four to six days a week","2016","Baden-Württemberg","vocational + Abi","9","","",""
"Four to six days a week","2016","Baden-Württemberg","higher vocational","6","","",""
"Four to six days a week","2016","Baden-Württemberg","higher education","13","","",""
"Four to six days a week","2016","Bavaria","in school","1","","",""
"Four to six days a week","2016","Bavaria","inadequately","1","","",""
"Four to six days a week","2016","Bavaria","general elemantary","16","","",""
"Four to six days a week","2016","Bavaria","middle vocational","52","0.0342122637874228","0.0259246623568523","0.0424998652179933"
"Four to six days a week","2016","Bavaria","vocational + Abi","2","","",""
"Four to six days a week","2016","Bavaria","higher vocational","8","","",""
"Four to six days a week","2016","Bavaria","higher education","34","0.0360738605035797","0.0239515797267672","0.0481961412803922"
"Four to six days a week","2016","Berlin","in school","","","",""
"Four to six days a week","2016","Berlin","inadequately","1","","",""
"Four to six days a week","2016","Berlin","general elemantary","","","",""
"Four to six days a week","2016","Berlin","middle vocational","6","","",""
"Four to six days a week","2016","Berlin","vocational + Abi","2","","",""
"Four to six days a week","2016","Berlin","higher vocational","1","","",""
"Four to six days a week","2016","Berlin","higher education","9","","",""
"Four to six days a week","2016","Brandenburg","in school","1","","",""
"Four to six days a week","2016","Brandenburg","inadequately","","","",""
"Four to six days a week","2016","Brandenburg","general elemantary","","","",""
"Four to six days a week","2016","Brandenburg","middle vocational","21","","",""
"Four to six days a week","2016","Brandenburg","vocational + Abi","","","",""
"Four to six days a week","2016","Brandenburg","higher vocational","","","",""
"Four to six days a week","2016","Brandenburg","higher education","9","","",""
"Four to six days a week","2016","Mecklenburg-Western Pomerania","in school","","","",""
"Four to six days a week","2016","Mecklenburg-Western Pomerania","inadequately","","","",""
"Four to six days a week","2016","Mecklenburg-Western Pomerania","general elemantary","1","","",""
"Four to six days a week","2016","Mecklenburg-Western Pomerania","middle vocational","13","","",""
"Four to six days a week","2016","Mecklenburg-Western Pomerania","vocational + Abi","1","","",""
"Four to six days a week","2016","Mecklenburg-Western Pomerania","higher vocational","1","","",""
"Four to six days a week","2016","Mecklenburg-Western Pomerania","higher education","11","","",""
"Four to six days a week","2016","Saxony","in school","1","","",""
"Four to six days a week","2016","Saxony","inadequately","","","",""
"Four to six days a week","2016","Saxony","general elemantary","2","","",""
"Four to six days a week","2016","Saxony","middle vocational","33","0.0288325703412842","0.0167515648520341","0.0409135758305342"
"Four to six days a week","2016","Saxony","vocational + Abi","3","","",""
"Four to six days a week","2016","Saxony","higher vocational","6","","",""
"Four to six days a week","2016","Saxony","higher education","13","","",""
"Four to six days a week","2016","Saxony-Anhalt","in school","","","",""
"Four to six days a week","2016","Saxony-Anhalt","inadequately","2","","",""
"Four to six days a week","2016","Saxony-Anhalt","general elemantary","","","",""
"Four to six days a week","2016","Saxony-Anhalt","middle vocational","15","","",""
"Four to six days a week","2016","Saxony-Anhalt","vocational + Abi","1","","",""
"Four to six days a week","2016","Saxony-Anhalt","higher vocational","1","","",""
"Four to six days a week","2016","Saxony-Anhalt","higher education","5","","",""
"Four to six days a week","2016","Thuringia","in school","","","",""
"Four to six days a week","2016","Thuringia","inadequately","","","",""
"Four to six days a week","2016","Thuringia","general elemantary","2","","",""
"Four to six days a week","2016","Thuringia","middle vocational","24","","",""
"Four to six days a week","2016","Thuringia","vocational + Abi","3","","",""
"Four to six days a week","2016","Thuringia","higher vocational","3","","",""
"Four to six days a week","2016","Thuringia","higher education","8","","",""
"Two to three days a week","2016","Schleswig-Holstein","in school","2","","",""
"Two to three days a week","2016","Schleswig-Holstein","inadequately","1","","",""
"Two to three days a week","2016","Schleswig-Holstein","general elemantary","32","0.282064299285902","0.19557781225611","0.368550786315694"
"Two to three days a week","2016","Schleswig-Holstein","middle vocational","98","0.260707560640444","0.216332484220488","0.3050826370604"
"Two to three days a week","2016","Schleswig-Holstein","vocational + Abi","27","","",""
"Two to three days a week","2016","Schleswig-Holstein","higher vocational","11","","",""
"Two to three days a week","2016","Schleswig-Holstein","higher education","38","0.253479545062802","0.184325336949004","0.322633753176599"
"Two to three days a week","2016","Hamburg","in school","2","","",""
"Two to three days a week","2016","Hamburg","inadequately","","","",""
"Two to three days a week","2016","Hamburg","general elemantary","13","","",""
"Two to three days a week","2016","Hamburg","middle vocational","47","0.280966463559686","0.208553045206889","0.353379881912483"
"Two to three days a week","2016","Hamburg","vocational + Abi","9","","",""
"Two to three days a week","2016","Hamburg","higher vocational","3","","",""
"Two to three days a week","2016","Hamburg","higher education","39","0.202421303073659","0.138333630736367","0.26650897541095"
"Two to three days a week","2016","Lower Saxony","in school","7","","",""
"Two to three days a week","2016","Lower Saxony","inadequately","19","","",""
"Two to three days a week","2016","Lower Saxony","general elemantary","77","0.301697840947603","0.249231325770982","0.354164356124223"
"Two to three days a week","2016","Lower Saxony","middle vocational","267","0.275399356524588","0.248806544224775","0.301992168824401"
"Two to three days a week","2016","Lower Saxony","vocational + Abi","37","0.240964860843001","0.181841670507471","0.300088051178531"
"Two to three days a week","2016","Lower Saxony","higher vocational","19","","",""
"Two to three days a week","2016","Lower Saxony","higher education","112","0.216578662859448","0.180291666306063","0.252865659412833"
"Two to three days a week","2016","Bremen","in school","","","",""
"Two to three days a week","2016","Bremen","inadequately","3","","",""
"Two to three days a week","2016","Bremen","general elemantary","5","","",""
"Two to three days a week","2016","Bremen","middle vocational","25","","",""
"Two to three days a week","2016","Bremen","vocational + Abi","5","","",""
"Two to three days a week","2016","Bremen","higher vocational","1","","",""
"Two to three days a week","2016","Bremen","higher education","11","","",""
"Two to three days a week","2016","North Rhine-Westphalia","in school","17","","",""
"Two to three days a week","2016","North Rhine-Westphalia","inadequately","35","0.208754415749625","0.141432330684356","0.276076500814894"
"Two to three days a week","2016","North Rhine-Westphalia","general elemantary","135","0.199556383922608","0.168197977707124","0.230914790138093"
"Two to three days a week","2016","North Rhine-Westphalia","middle vocational","507","0.235971555233045","0.217952282669743","0.253990827796346"
"Two to three days a week","2016","North Rhine-Westphalia","vocational + Abi","120","0.24583792343199","0.210270641460454","0.281405205403526"
"Two to three days a week","2016","North Rhine-Westphalia","higher vocational","64","0.282174179001917","0.225470846791415","0.338877511212419"
"Two to three days a week","2016","North Rhine-Westphalia","higher education","232","0.211999639595965","0.187498289958821","0.23650098923311"
"Two to three days a week","2016","Hesse","in school","2","","",""
"Two to three days a week","2016","Hesse","inadequately","6","","",""
"Two to three days a week","2016","Hesse","general elemantary","39","0.236529965793392","0.172461574232102","0.300598357354682"
"Two to three days a week","2016","Hesse","middle vocational","158","0.247625856909637","0.214418013751876","0.280833700067398"
"Two to three days a week","2016","Hesse","vocational + Abi","30","0.289833507682604","0.21598895315329","0.363678062211917"
"Two to three days a week","2016","Hesse","higher vocational","21","","",""
"Two to three days a week","2016","Hesse","higher education","117","0.241482604361289","0.202790276406701","0.280174932315878"
"Two to three days a week","2016","Rhineland-Palatinate,Saarland","in school","1","","",""
"Two to three days a week","2016","Rhineland-Palatinate,Saarland","inadequately","2","","",""
"Two to three days a week","2016","Rhineland-Palatinate,Saarland","general elemantary","67","0.271417977075096","0.21527465588465","0.327561298265542"
"Two to three days a week","2016","Rhineland-Palatinate,Saarland","middle vocational","159","0.303790957826698","0.2689678168523","0.338614098801095"
"Two to three days a week","2016","Rhineland-Palatinate,Saarland","vocational + Abi","29","","",""
"Two to three days a week","2016","Rhineland-Palatinate,Saarland","higher vocational","23","","",""
"Two to three days a week","2016","Rhineland-Palatinate,Saarland","higher education","64","0.233773683359337","0.183384213704483","0.284163153014191"
"Two to three days a week","2016","Baden-Württemberg","in school","3","","",""
"Two to three days a week","2016","Baden-Württemberg","inadequately","6","","",""
"Two to three days a week","2016","Baden-Württemberg","general elemantary","61","0.239379769785467","0.19291719806549","0.285842341505444"
"Two to three days a week","2016","Baden-Württemberg","middle vocational","187","0.178414832268311","0.156514242226218","0.200315422310404"
"Two to three days a week","2016","Baden-Württemberg","vocational + Abi","48","0.217722733525165","0.166667122963358","0.268778344086971"
"Two to three days a week","2016","Baden-Württemberg","higher vocational","32","0.137492042754773","0.0860279637610956","0.188956121748451"
"Two to three days a week","2016","Baden-Württemberg","higher education","169","0.250876917326689","0.220076067129377","0.281677767524001"
"Two to three days a week","2016","Bavaria","in school","5","","",""
"Two to three days a week","2016","Bavaria","inadequately","11","","",""
"Two to three days a week","2016","Bavaria","general elemantary","82","0.226889202949015","0.185269298927437","0.268509106970592"
"Two to three days a week","2016","Bavaria","middle vocational","407","0.227841233817174","0.20871776937735","0.246964698256999"
"Two to three days a week","2016","Bavaria","vocational + Abi","69","0.300994355452989","0.248828133673447","0.353160577232531"
"Two to three days a week","2016","Bavaria","higher vocational","57","0.182424541829105","0.13366662692945","0.23118245672876"
"Two to three days a week","2016","Bavaria","higher education","221","0.240998374248391","0.213195188643524","0.268801559853258"
"Two to three days a week","2016","Berlin","in school","1","","",""
"Two to three days a week","2016","Berlin","inadequately","5","","",""
"Two to three days a week","2016","Berlin","general elemantary","14","","",""
"Two to three days a week","2016","Berlin","middle vocational","62","0.184337028305142","0.141918339556109","0.226755717054174"
"Two to three days a week","2016","Berlin","vocational + Abi","20","","",""
"Two to three days a week","2016","Berlin","higher vocational","15","","",""
"Two to three days a week","2016","Berlin","higher education","77","0.209171249032132","0.1670405371436","0.251301960920664"
"Two to three days a week","2016","Brandenburg","in school","2","","",""
"Two to three days a week","2016","Brandenburg","inadequately","","","",""
"Two to three days a week","2016","Brandenburg","general elemantary","24","","",""
"Two to three days a week","2016","Brandenburg","middle vocational","104","0.177883391055387","0.142706733115745","0.213060048995029"
"Two to three days a week","2016","Brandenburg","vocational + Abi","17","","",""
"Two to three days a week","2016","Brandenburg","higher vocational","18","","",""
"Two to three days a week","2016","Brandenburg","higher education","74","0.350958912508083","0.290827052018761","0.411090772997405"
"Two to three days a week","2016","Mecklenburg-Western Pomerania","in school","1","","",""
"Two to three days a week","2016","Mecklenburg-Western Pomerania","inadequately","","","",""
"Two to three days a week","2016","Mecklenburg-Western Pomerania","general elemantary","8","","",""
"Two to three days a week","2016","Mecklenburg-Western Pomerania","middle vocational","68","0.304147026730647","0.248965591550074","0.359328461911221"
"Two to three days a week","2016","Mecklenburg-Western Pomerania","vocational + Abi","5","","",""
