"ple0180","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Daily","2016","lower secondary degree","no migration background","44","0.00958280144802096","0.00686446098343552","0.0123011419126064"
"Daily","2016","lower secondary degree","direct migration background","9","","",""
"Daily","2016","lower secondary degree","indirect migration background","7","","",""
"Daily","2016","secondary school degree","no migration background","44","0.00786893781373709","0.00559716324582563","0.0101407123816485"
"Daily","2016","secondary school degree","direct migration background","7","","",""
"Daily","2016","secondary school degree","indirect migration background","1","","",""
"Daily","2016","college entrance qualification","no migration background","30","0.00795209809042971","0.00566628202907528","0.0102379141517841"
"Daily","2016","college entrance qualification","direct migration background","2","","",""
"Daily","2016","college entrance qualification","indirect migration background","8","","",""
"Daily","2016","Other degree","no migration background","1","","",""
"Daily","2016","Other degree","direct migration background","43","0.016552917883262","0.0120166831526985","0.0210891526138254"
"Daily","2016","Other degree","indirect migration background","1","","",""
"Daily","2016","no degree/no degree yet","no migration background","3","","",""
"Daily","2016","no degree/no degree yet","direct migration background","10","","",""
"Daily","2016","no degree/no degree yet","indirect migration background","","","",""
"Four to six days a week","2016","lower secondary degree","no migration background","178","0.0399547744647045","0.034489918671325","0.045419630258084"
"Four to six days a week","2016","lower secondary degree","direct migration background","19","","",""
"Four to six days a week","2016","lower secondary degree","indirect migration background","11","","",""
"Four to six days a week","2016","secondary school degree","no migration background","164","0.0325673681367225","0.0280035918115288","0.0371311444619162"
"Four to six days a week","2016","secondary school degree","direct migration background","10","","",""
"Four to six days a week","2016","secondary school degree","indirect migration background","19","","",""
"Four to six days a week","2016","college entrance qualification","no migration background","117","0.0268436435809668","0.0226840956031167","0.0310031915588168"
"Four to six days a week","2016","college entrance qualification","direct migration background","22","","",""
"Four to six days a week","2016","college entrance qualification","indirect migration background","15","","",""
"Four to six days a week","2016","Other degree","no migration background","4","","",""
"Four to six days a week","2016","Other degree","direct migration background","133","0.0465360038393141","0.0390469072230982","0.0540251004555299"
"Four to six days a week","2016","Other degree","indirect migration background","2","","",""
"Four to six days a week","2016","no degree/no degree yet","no migration background","9","","",""
"Four to six days a week","2016","no degree/no degree yet","direct migration background","16","","",""
"Four to six days a week","2016","no degree/no degree yet","indirect migration background","7","","",""
"Two to three days a week","2016","lower secondary degree","no migration background","1195","0.249148903410493","0.237080358298814","0.261217448522173"
"Two to three days a week","2016","lower secondary degree","direct migration background","109","0.209475435817159","0.172607450952991","0.246343420681327"
"Two to three days a week","2016","lower secondary degree","indirect migration background","72","0.256468517105162","0.210719604028119","0.302217430182206"
"Two to three days a week","2016","secondary school degree","no migration background","1335","0.24138706474708","0.230384605413885","0.252389524080276"
"Two to three days a week","2016","secondary school degree","direct migration background","81","0.19169417955032","0.149791619396441","0.233596739704198"
"Two to three days a week","2016","secondary school degree","indirect migration background","66","0.162316911943342","0.125531451342705","0.19910237254398"
"Two to three days a week","2016","college entrance qualification","no migration background","1276","0.228477616716733","0.217672481916229","0.239282751517236"
"Two to three days a week","2016","college entrance qualification","direct migration background","97","0.237796268504056","0.196885326580433","0.27870721042768"
"Two to three days a week","2016","college entrance qualification","indirect migration background","90","0.167408890645518","0.135164838095216","0.19965294319582"
"Two to three days a week","2016","Other degree","no migration background","35","0.248319668611321","0.178948803570916","0.317690533651725"
"Two to three days a week","2016","Other degree","direct migration background","878","0.321807596479471","0.305198066330778","0.338417126628164"
"Two to three days a week","2016","Other degree","indirect migration background","13","","",""
"Two to three days a week","2016","no degree/no degree yet","no migration background","48","0.128867339178853","0.0944473302791592","0.163287348078548"
"Two to three days a week","2016","no degree/no degree yet","direct migration background","95","0.316591484138769","0.26765044783419","0.365532520443347"
"Two to three days a week","2016","no degree/no degree yet","indirect migration background","18","","",""
"Two to four days a month","2016","lower secondary degree","no migration background","2270","0.460205604491657","0.446298437943893","0.474112771039421"
"Two to four days a month","2016","lower secondary degree","direct migration background","199","0.442275104779563","0.397278325782871","0.487271883776255"
"Two to four days a month","2016","lower secondary degree","indirect migration background","123","0.303258170036213","0.255101520203492","0.351414819868934"
"Two to four days a month","2016","secondary school degree","no migration background","2754","0.451402084119908","0.438607342798396","0.464196825441419"
"Two to four days a month","2016","secondary school degree","direct migration background","161","0.505109807061031","0.451887270852709","0.558332343269353"
"Two to four days a month","2016","secondary school degree","indirect migration background","157","0.425039279763857","0.375723255212891","0.474355304314823"
"Two to four days a month","2016","college entrance qualification","no migration background","2968","0.497279492745903","0.484411889253335","0.51014709623847"
"Two to four days a month","2016","college entrance qualification","direct migration background","209","0.471366945824893","0.423398224087797","0.519335667561988"
"Two to four days a month","2016","college entrance qualification","indirect migration background","257","0.526605687813763","0.483483700539174","0.569727675088352"
"Two to four days a month","2016","Other degree","no migration background","58","0.424777756562441","0.345408250782409","0.504147262342472"
"Two to four days a month","2016","Other degree","direct migration background","1335","0.389145896397744","0.371811540203524","0.406480252591963"
"Two to four days a month","2016","Other degree","indirect migration background","22","","",""
"Two to four days a month","2016","no degree/no degree yet","no migration background","151","0.427081245714874","0.376265398683521","0.477897092746226"
"Two to four days a month","2016","no degree/no degree yet","direct migration background","126","0.390936784052383","0.339595372200011","0.442278195904755"
"Two to four days a month","2016","no degree/no degree yet","indirect migration background","36","0.323109503208474","0.231449015180717","0.41476999123623"
"Once a month or less","2016","lower secondary degree","no migration background","973","0.192017228825827","0.181026672724809","0.203007784926845"
"Once a month or less","2016","lower secondary degree","direct migration background","104","0.249350055859696","0.21015343503581","0.288546676683582"
"Once a month or less","2016","lower secondary degree","indirect migration background","96","0.259274845144257","0.213363205043362","0.305186485245153"
"Once a month or less","2016","secondary school degree","no migration background","1170","0.20541717074483","0.195029680884537","0.215804660605123"
"Once a month or less","2016","secondary school degree","direct migration background","67","0.200567745275561","0.157942232012667","0.243193258538455"
"Once a month or less","2016","secondary school degree","indirect migration background","103","0.263869029300432","0.219902094101401","0.307835964499464"
"Once a month or less","2016","college entrance qualification","no migration background","1019","0.169504546729922","0.159848632490621","0.179160460969223"
"Once a month or less","2016","college entrance qualification","direct migration background","65","0.154656482332745","0.119910699331143","0.189402265334347"
"Once a month or less","2016","college entrance qualification","indirect migration background","103","0.184140712330998","0.150665216618734","0.217616208043262"
"Once a month or less","2016","Other degree","no migration background","39","0.212465397273804","0.146785285358439","0.278145509189168"
"Once a month or less","2016","Other degree","direct migration background","513","0.184759272101555","0.170960870010576","0.198557674192534"
"Once a month or less","2016","Other degree","indirect migration background","11","","",""
"Once a month or less","2016","no degree/no degree yet","no migration background","104","0.2815627900979","0.235358804687453","0.327766775508347"
"Once a month or less","2016","no degree/no degree yet","direct migration background","79","0.223636957858691","0.179795239466677","0.267478676250705"
"Once a month or less","2016","no degree/no degree yet","indirect migration background","23","","",""
"Never","2016","lower secondary degree","no migration background","274","0.0490906873592975","0.043062071311268","0.055119303407327"
"Never","2016","lower secondary degree","direct migration background","28","","",""
"Never","2016","lower secondary degree","indirect migration background","41","0.131164148651998","0.0957977768903686","0.166530520413628"
"Never","2016","secondary school degree","no migration background","344","0.0613573744377229","0.055187075954455","0.0675276729209909"
"Never","2016","secondary school degree","direct migration background","13","","",""
"Never","2016","secondary school degree","indirect migration background","40","0.0983796488532099","0.0686685355383084","0.128090762168111"
"Never","2016","college entrance qualification","no migration background","390","0.0699426021360466","0.0633787337715811","0.0765064705005121"
"Never","2016","college entrance qualification","direct migration background","21","","",""
"Never","2016","college entrance qualification","indirect migration background","42","0.0737875478183178","0.0512092434615591","0.0963658521750766"
"Never","2016","Other degree","no migration background","12","","",""
"Never","2016","Other degree","direct migration background","137","0.0411983132986547","0.0341320981964844","0.048264528400825"
"Never","2016","Other degree","indirect migration background","5","","",""
"Never","2016","no degree/no degree yet","no migration background","49","0.13246339188853","0.0976385430494186","0.167288240727641"
"Never","2016","no degree/no degree yet","direct migration background","21","","",""
"Never","2016","no degree/no degree yet","indirect migration background","16","","",""
"Daily","2017","lower secondary degree","no migration background","","","",""
"Daily","2017","lower secondary degree","direct migration background","","","",""
"Daily","2017","lower secondary degree","indirect migration background","","","",""
"Daily","2017","secondary school degree","no migration background","","","",""
"Daily","2017","secondary school degree","direct migration background","","","",""
"Daily","2017","secondary school degree","indirect migration background","","","",""
"Daily","2017","college entrance qualification","no migration background","","","",""
"Daily","2017","college entrance qualification","direct migration background","","","",""
"Daily","2017","college entrance qualification","indirect migration background","","","",""
"Daily","2017","Other degree","no migration background","","","",""
"Daily","2017","Other degree","direct migration background","","","",""
"Daily","2017","Other degree","indirect migration background","","","",""
"Daily","2017","no degree/no degree yet","no migration background","","","",""
