"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","direct migration background","4.24","4","1362","2","3","5","6","7","4.15","4.33","1","7","4","4"
"2005","Employed","indirect migration background","3.72","4","545","1","2","5","6","7","3.58","3.86","1","7","4","4"
"2005","Employed","no migration background","4","4","10930","2","3","5","6","7","3.97","4.03","1","7","4","4"
"2005","Not Employed","direct migration background","4.46","4","1000","2","3","6","7","7","4.36","4.56","1","7","4","5"
"2005","Not Employed","indirect migration background","4.11","4","282","2","3","5","6","7","3.91","4.31","1","7","4","4"
"2005","Not Employed","no migration background","4.31","4","6577","2","3","6","6","7","4.27","4.35","1","7","4","4"
"2006","Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Employed","no migration background","","","","","","","","","","","","","",""
"2006","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Employed","no migration background","","","","","","","","","","","","","",""
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Employed","no migration background","","","","","","","","","","","","","",""
"2007","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Employed","no migration background","","","","","","","","","","","","","",""
"2008","Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Employed","no migration background","","","","","","","","","","","","","",""
"2008","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Not Employed","no migration background","","","","","","","","","","","","","",""
"2009","Employed","direct migration background","4.04","4","978","2","3","5","6","7","3.93","4.15","1","7","4","4"
"2009","Employed","indirect migration background","3.87","4","519","1","3","5","6","7","3.73","4.01","1","7","4","4"
"2009","Employed","no migration background","4","4","9689","2","3","5","6","7","3.97","4.03","1","7","4","4"
"2009","Not Employed","direct migration background","4.41","4","667","2","3","6","7","7","4.29","4.53","1","7","4","5"
"2009","Not Employed","indirect migration background","3.71","4","192","2","2","5","6","7","3.46","3.96","1","7","3","4"
"2009","Not Employed","no migration background","4.3","4","5919","2","3","5","6","7","4.26","4.34","1","7","4","4"
"2010","Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Employed","no migration background","","","","","","","","","","","","","",""
"2010","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Not Employed","no migration background","","","","","","","","","","","","","",""
"2011","Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Employed","no migration background","","","","","","","","","","","","","",""
"2011","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Not Employed","no migration background","","","","","","","","","","","","","",""
"2012","Employed","direct migration background","3.92","4","724","1","3","5","6","7","3.8","4.04","1","7","4","4"
"2012","Employed","indirect migration background","3.62","4","335","1","2","5","6","7","3.43","3.81","1","7","3","4"
"2012","Employed","no migration background","3.79","4","4314","2","2","5","6","7","3.74","3.84","1","7","4","4"
"2012","Not Employed","direct migration background","3.97","4","364","2","3","5","6","7","3.8","4.14","1","7","4","5"
"2012","Not Employed","indirect migration background","3.29","3","149","1","2","5","6","6","3.03","3.55","1","7","3","4"
"2012","Not Employed","no migration background","3.85","4","1232","2","3","5","6","7","3.76","3.94","1","7","4","4"
"2013","Employed","direct migration background","3.96","4","1010","2","3","5","6","7","3.86","4.06","1","7","4","4"
"2013","Employed","indirect migration background","3.84","4","552","2","2","5","6","7","3.7","3.98","1","7","4","4"
"2013","Employed","no migration background","4.05","4","9990","2","3","5","6","7","4.02","4.08","1","7","4","4"
"2013","Not Employed","direct migration background","4.38","5","674","2","3","6","7","7","4.25","4.51","1","7","4","5"
"2013","Not Employed","indirect migration background","3.63","4","163","2","2","5","6","7","3.39","3.87","1","7","4","4"
"2013","Not Employed","no migration background","4.41","4","6463","2","3","6","6","7","4.37","4.45","1","7","4","4"
"2014","Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Employed","no migration background","","","","","","","","","","","","","",""
"2014","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Not Employed","no migration background","","","","","","","","","","","","","",""
"2015","Employed","direct migration background","","","","","","","","","","","","","",""
"2015","Employed","indirect migration background","","","","","","","","","","","","","",""
"2015","Employed","no migration background","","","","","","","","","","","","","",""
"2015","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2015","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2015","Not Employed","no migration background","","","","","","","","","","","","","",""
"2016","Employed","direct migration background","","","","","","","","","","","","","",""
"2016","Employed","indirect migration background","","","","","","","","","","","","","",""
"2016","Employed","no migration background","","","","","","","","","","","","","",""
"2016","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2016","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2016","Not Employed","no migration background","","","","","","","","","","","","","",""
"2017","Employed","direct migration background","4.03","4","3447","2","3","5","6","7","3.97","4.09","1","7","4","4"
"2017","Employed","indirect migration background","3.83","4","1263","2","2","5","6","7","3.74","3.92","1","7","4","4"
"2017","Employed","no migration background","3.94","4","13568","2","3","5","6","7","3.91","3.97","1","7","4","4"
"2017","Not Employed","direct migration background","4.23","4","3735","2","3","6","7","7","4.17","4.29","1","7","4","4"
"2017","Not Employed","indirect migration background","3.88","4","449","2","3","5","6","7","3.72","4.04","1","7","4","4"
