"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","Rural Area","4.34","4","763","2","3","6","7","7","4.22","4.46","1","7","4","4"
"2005","general elemantary","Urban Area","4.25","4","1642","2","3","6","7","7","4.17","4.33","1","7","4","4"
"2005","higher education","Rural Area","3.97","4","1198","2","3","5","6","7","3.88","4.06","1","7","4","4"
"2005","higher education","Urban Area","4.1","4","2967","2","3","5","6","7","4.04","4.16","1","7","4","4"
"2005","higher vocational","Rural Area","4.24","4","556","2","3","6","6","7","4.1","4.38","1","7","4","4"
"2005","higher vocational","Urban Area","4.1","4","997","2","3","5","6","7","4","4.2","1","7","4","4"
"2005","in school","Rural Area","3.94","4","199","2","3","5","6","7","3.7","4.18","1","7","3","4"
"2005","in school","Urban Area","3.69","4","451","1","2","5","6","7","3.54","3.84","1","7","3","4"
"2005","inadequately","Rural Area","4.84","5","58","3","4","7","7","7","4.37","5.31","1","7","4","6"
"2005","inadequately","Urban Area","4.33","4","180","2","3","6","7","7","4.06","4.6","1","7","4","5"
"2005","middle vocational","Rural Area","4.21","4","3712","2","3","5","6","7","4.16","4.26","1","7","4","4"
"2005","middle vocational","Urban Area","4.13","4","6537","2","3","5","6","7","4.09","4.17","1","7","4","4"
"2005","vocational + Abi","Rural Area","3.99","4","264","2","3","5","6","7","3.79","4.19","1","7","4","4"
"2005","vocational + Abi","Urban Area","3.99","4","871","2","3","5","6","7","3.88","4.1","1","7","4","4"
"2006","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2006","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2006","higher education","Rural Area","","","","","","","","","","","","","",""
"2006","higher education","Urban Area","","","","","","","","","","","","","",""
"2006","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2006","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2006","in school","Rural Area","","","","","","","","","","","","","",""
"2006","in school","Urban Area","","","","","","","","","","","","","",""
"2006","inadequately","Rural Area","","","","","","","","","","","","","",""
"2006","inadequately","Urban Area","","","","","","","","","","","","","",""
"2006","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2006","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2007","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2007","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2007","higher education","Rural Area","","","","","","","","","","","","","",""
"2007","higher education","Urban Area","","","","","","","","","","","","","",""
"2007","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2007","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2007","in school","Rural Area","","","","","","","","","","","","","",""
"2007","in school","Urban Area","","","","","","","","","","","","","",""
"2007","inadequately","Rural Area","","","","","","","","","","","","","",""
"2007","inadequately","Urban Area","","","","","","","","","","","","","",""
"2007","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2007","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2008","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2008","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2008","higher education","Rural Area","","","","","","","","","","","","","",""
"2008","higher education","Urban Area","","","","","","","","","","","","","",""
"2008","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2008","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2008","in school","Rural Area","","","","","","","","","","","","","",""
"2008","in school","Urban Area","","","","","","","","","","","","","",""
"2008","inadequately","Rural Area","","","","","","","","","","","","","",""
"2008","inadequately","Urban Area","","","","","","","","","","","","","",""
"2008","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2008","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2009","general elemantary","Rural Area","4.25","4","595","2","3","5","6","7","4.12","4.38","1","7","4","4"
"2009","general elemantary","Urban Area","4.28","4","1189","2","3","5","6","7","4.19","4.37","1","7","4","4"
"2009","higher education","Rural Area","3.97","4","1190","2","3","5","6","7","3.88","4.06","1","7","4","4"
"2009","higher education","Urban Area","4.11","4","2838","2","3","5","6","7","4.05","4.17","1","7","4","4"
"2009","higher vocational","Rural Area","4.35","4","512","2","4","5","6","7","4.22","4.48","1","7","4","4"
"2009","higher vocational","Urban Area","4.21","4","811","2","3","5","6","7","4.1","4.32","1","7","4","4"
"2009","in school","Rural Area","3.56","4","92","2","2","5","5","6","3.24","3.88","1","7","3","4"
"2009","in school","Urban Area","4.04","4","217","2","3","5","6","7","3.82","4.26","1","7","4","4"
"2009","inadequately","Rural Area","4.37","4","43","3","4","5","7","7","3.84","4.9","1","7","4","5"
"2009","inadequately","Urban Area","4.15","4","123","2","3","5","7","7","3.85","4.45","1","7","4","4"
"2009","middle vocational","Rural Area","4.12","4","3403","2","3","5","6","7","4.07","4.17","1","7","4","4"
"2009","middle vocational","Urban Area","4.09","4","5625","2","3","5","6","7","4.05","4.13","1","7","4","4"
"2009","vocational + Abi","Rural Area","4.14","4","257","2","3","5","6","7","3.94","4.34","1","7","4","4"
"2009","vocational + Abi","Urban Area","3.85","4","742","2","3","5","6","7","3.74","3.96","1","7","4","4"
"2010","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2010","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2010","higher education","Rural Area","","","","","","","","","","","","","",""
"2010","higher education","Urban Area","","","","","","","","","","","","","",""
"2010","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2010","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2010","in school","Rural Area","","","","","","","","","","","","","",""
"2010","in school","Urban Area","","","","","","","","","","","","","",""
"2010","inadequately","Rural Area","","","","","","","","","","","","","",""
"2010","inadequately","Urban Area","","","","","","","","","","","","","",""
"2010","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2010","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2010","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2010","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2011","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2011","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2011","higher education","Rural Area","","","","","","","","","","","","","",""
"2011","higher education","Urban Area","","","","","","","","","","","","","",""
"2011","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2011","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2011","in school","Rural Area","","","","","","","","","","","","","",""
"2011","in school","Urban Area","","","","","","","","","","","","","",""
"2011","inadequately","Rural Area","","","","","","","","","","","","","",""
"2011","inadequately","Urban Area","","","","","","","","","","","","","",""
"2011","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2011","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2011","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2011","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
