"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","4.33","4","2362","2","3","6","6","7","4.26","4.4","1","7","4","4"
"2005","indirect migration background","3.85","4","827","2","2","5","6","7","3.74","3.96","1","7","4","4"
"2005","no migration background","4.13","4","17507","2","3","5","6","7","4.11","4.15","1","7","4","4"
"2006","direct migration background","","","","","","","","","","","","","",""
"2006","indirect migration background","","","","","","","","","","","","","",""
"2006","no migration background","","","","","","","","","","","","","",""
"2007","direct migration background","","","","","","","","","","","","","",""
"2007","indirect migration background","","","","","","","","","","","","","",""
"2007","no migration background","","","","","","","","","","","","","",""
"2008","direct migration background","","","","","","","","","","","","","",""
"2008","indirect migration background","","","","","","","","","","","","","",""
"2008","no migration background","","","","","","","","","","","","","",""
"2009","direct migration background","4.19","4","1645","2","3","5","6","7","4.11","4.27","1","7","4","4"
"2009","indirect migration background","3.83","4","711","1","3","5","6","7","3.71","3.95","1","7","4","4"
"2009","no migration background","4.11","4","15608","2","3","5","6","7","4.09","4.13","1","7","4","4"
"2010","direct migration background","","","","","","","","","","","","","",""
"2010","indirect migration background","","","","","","","","","","","","","",""
"2010","no migration background","","","","","","","","","","","","","",""
"2011","direct migration background","","","","","","","","","","","","","",""
"2011","indirect migration background","","","","","","","","","","","","","",""
"2011","no migration background","","","","","","","","","","","","","",""
"2012","direct migration background","3.93","4","1088","1","3","5","6","7","3.83","4.03","1","7","4","4"
"2012","indirect migration background","3.51","4","484","1","2","5","6","7","3.36","3.66","1","7","3","4"
"2012","no migration background","3.8","4","5546","2","2","5","6","7","3.76","3.84","1","7","4","4"
"2013","direct migration background","4.14","4","1684","2","3","5","6","7","4.06","4.22","1","7","4","4"
"2013","indirect migration background","3.79","4","715","2","2","5","6","7","3.67","3.91","1","7","4","4"
"2013","no migration background","4.19","4","16453","2","3","5","6","7","4.17","4.21","1","7","4","4"
"2014","direct migration background","","","","","","","","","","","","","",""
"2014","indirect migration background","","","","","","","","","","","","","",""
"2014","no migration background","","","","","","","","","","","","","",""
"2015","direct migration background","","","","","","","","","","","","","",""
"2015","indirect migration background","","","","","","","","","","","","","",""
"2015","no migration background","","","","","","","","","","","","","",""
"2016","direct migration background","","","","","","","","","","","","","",""
"2016","indirect migration background","","","","","","","","","","","","","",""
"2016","no migration background","","","","","","","","","","","","","",""
"2017","direct migration background","4.1","4","7182","2","3","5","6","7","4.06","4.14","1","7","4","4"
"2017","indirect migration background","3.84","4","1712","2","3","5","6","7","3.76","3.92","1","7","4","4"
"2017","no migration background","4.08","4","20292","2","3","5","6","7","4.06","4.1","1","7","4","4"
"2018","direct migration background","","","","","","","","","","","","","",""
"2018","indirect migration background","","","","","","","","","","","","","",""
"2018","no migration background","","","","","","","","","","","","","",""
"2019","direct migration background","3.98","4","3828","2","3","5","6","7","3.93","4.03","1","7","4","4"
"2019","indirect migration background","3.74","4","1699","1","2","5","6","7","3.66","3.82","1","7","4","4"
"2019","no migration background","4","4","20233","2","3","5","6","7","3.98","4.02","1","7","4","4"
