"year","pgisced97","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","Ostdeutschland, neue Bundeslaender","4.22","4","342","2","3","5","6","7","4.05","4.39","1","7","4","4"
"2005","general elemantary","Westdeutschland, alte Bundeslaender","4.29","4","2063","2","3","6","7","7","4.22","4.36","1","7","4","4"
"2005","higher education","Ostdeutschland, neue Bundeslaender","4.01","4","1252","2","3","5","6","7","3.92","4.1","1","7","4","4"
"2005","higher education","Westdeutschland, alte Bundeslaender","4.09","4","2913","2","3","5","6","7","4.03","4.15","1","7","4","4"
"2005","higher vocational","Ostdeutschland, neue Bundeslaender","4.33","4","420","2","3","6","6","7","4.17","4.49","1","7","4","4"
"2005","higher vocational","Westdeutschland, alte Bundeslaender","4.1","4","1133","2","3","5","6","7","4.01","4.19","1","7","4","4"
"2005","in school","Ostdeutschland, neue Bundeslaender","3.8","4","147","2","3","5","6","7","3.53","4.07","1","7","3","4"
"2005","in school","Westdeutschland, alte Bundeslaender","3.75","4","503","1","2","5","6","7","3.6","3.9","1","7","4","4"
"2005","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2005","inadequately","Westdeutschland, alte Bundeslaender","4.49","5","220","2","3","6","7","7","4.25","4.73","1","7","4","5"
"2005","middle vocational","Ostdeutschland, neue Bundeslaender","4.12","4","2628","2","3","5","6","7","4.06","4.18","1","7","4","4"
"2005","middle vocational","Westdeutschland, alte Bundeslaender","4.17","4","7621","2","3","5","6","7","4.13","4.21","1","7","4","4"
"2005","vocational + Abi","Ostdeutschland, neue Bundeslaender","4.03","4","161","2","3","5","6","7","3.78","4.28","1","7","4","4"
"2005","vocational + Abi","Westdeutschland, alte Bundeslaender","3.99","4","974","2","3","5","6","7","3.89","4.09","1","7","4","4"
"2006","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
