"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","East Germany","Female","4.05","4","2621","2","3","5","6","7","3.99","4.11","1","7","4","4"
"2005","East Germany","Male","4.16","4","2420","2","3","5","6","7","4.1","4.22","1","7","4","4"
"2005","West Germany","Female","4.16","4","8185","2","3","5","6","7","4.12","4.2","1","7","4","4"
"2005","West Germany","Male","4.14","4","7470","2","3","5","6","7","4.1","4.18","1","7","4","4"
"2006","East Germany","Female","","","","","","","","","","","","","",""
"2006","East Germany","Male","","","","","","","","","","","","","",""
"2006","West Germany","Female","","","","","","","","","","","","","",""
"2006","West Germany","Male","","","","","","","","","","","","","",""
"2007","East Germany","Female","","","","","","","","","","","","","",""
"2007","East Germany","Male","","","","","","","","","","","","","",""
"2007","West Germany","Female","","","","","","","","","","","","","",""
"2007","West Germany","Male","","","","","","","","","","","","","",""
"2008","East Germany","Female","","","","","","","","","","","","","",""
"2008","East Germany","Male","","","","","","","","","","","","","",""
"2008","West Germany","Female","","","","","","","","","","","","","",""
"2008","West Germany","Male","","","","","","","","","","","","","",""
"2009","East Germany","Female","4.15","4","2347","2","3","5","6","7","4.09","4.21","1","7","4","4"
"2009","East Germany","Male","4.12","4","2181","2","3","5","6","7","4.06","4.18","1","7","4","4"
"2009","West Germany","Female","4.07","4","7043","2","3","5","6","7","4.03","4.11","1","7","4","4"
"2009","West Germany","Male","4.13","4","6393","2","3","5","6","7","4.09","4.17","1","7","4","4"
"2010","East Germany","Female","","","","","","","","","","","","","",""
"2010","East Germany","Male","","","","","","","","","","","","","",""
"2010","West Germany","Female","","","","","","","","","","","","","",""
"2010","West Germany","Male","","","","","","","","","","","","","",""
"2011","East Germany","Female","","","","","","","","","","","","","",""
"2011","East Germany","Male","","","","","","","","","","","","","",""
"2011","West Germany","Female","","","","","","","","","","","","","",""
"2011","West Germany","Male","","","","","","","","","","","","","",""
"2012","East Germany","Female","3.76","4","808","2","2","5","6","7","3.64","3.88","1","7","4","4"
"2012","East Germany","Male","3.74","4","530","1","2","5","6","7","3.6","3.88","1","7","4","4"
"2012","West Germany","Female","3.7","4","3424","1","2","5","6","7","3.65","3.75","1","7","4","4"
"2012","West Germany","Male","3.96","4","2356","2","3","5","6","7","3.9","4.02","1","7","4","4"
"2013","East Germany","Female","4.16","4","2353","2","3","5","6","7","4.1","4.22","1","7","4","4"
"2013","East Germany","Male","4.22","4","2102","2","3","5","6","7","4.15","4.29","1","7","4","4"
"2013","West Germany","Female","4.14","4","7677","2","3","5","6","7","4.1","4.18","1","7","4","4"
"2013","West Germany","Male","4.21","4","6720","2","3","5","6","7","4.17","4.25","1","7","4","4"
"2014","East Germany","Female","","","","","","","","","","","","","",""
"2014","East Germany","Male","","","","","","","","","","","","","",""
"2014","West Germany","Female","","","","","","","","","","","","","",""
"2014","West Germany","Male","","","","","","","","","","","","","",""
"2015","East Germany","Female","","","","","","","","","","","","","",""
"2015","East Germany","Male","","","","","","","","","","","","","",""
"2015","West Germany","Female","","","","","","","","","","","","","",""
"2015","West Germany","Male","","","","","","","","","","","","","",""
"2016","East Germany","Female","","","","","","","","","","","","","",""
"2016","East Germany","Male","","","","","","","","","","","","","",""
"2016","West Germany","Female","","","","","","","","","","","","","",""
"2016","West Germany","Male","","","","","","","","","","","","","",""
"2017","East Germany","Female","4.08","4","3194","2","3","5","6","7","4.02","4.14","1","7","4","4"
"2017","East Germany","Male","4.04","4","2887","2","3","5","6","7","3.98","4.1","1","7","4","4"
"2017","West Germany","Female","4.03","4","12064","2","3","5","6","7","4","4.06","1","7","4","4"
"2017","West Germany","Male","4.12","4","11041","2","3","5","6","7","4.09","4.15","1","7","4","4"
"2018","East Germany","Female","","","","","","","","","","","","","",""
"2018","East Germany","Male","","","","","","","","","","","","","",""
"2018","West Germany","Female","","","","","","","","","","","","","",""
"2018","West Germany","Male","","","","","","","","","","","","","",""
"2019","East Germany","Female","3.96","4","2912","2","3","5","6","7","3.9","4.02","1","7","4","4"
"2019","East Germany","Male","4.09","4","2649","2","3","5","6","7","4.03","4.15","1","7","4","4"
"2019","West Germany","Female","3.9","4","10512","2","3","5","6","7","3.87","3.93","1","7","4","4"
"2019","West Germany","Male","4.04","4","9603","2","3","5","6","7","4.01","4.07","1","7","4","4"
