"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","general elemantary","3.88","4","834","1","3","5","6","7","3.76","4","1","7","4","4"
"2005","16-34 y.","higher education","3.96","4","523","2","3","5","6","7","3.83","4.09","1","7","4","4"
"2005","16-34 y.","higher vocational","3.97","4","206","2","2","5","6","7","3.74","4.2","1","7","4","4"
"2005","16-34 y.","in school","3.76","4","650","1","2","5","6","7","3.63","3.89","1","7","4","4"
"2005","16-34 y.","inadequately","4.16","4","59","2","3","5","6","7","3.71","4.61","1","7","4","5"
"2005","16-34 y.","middle vocational","3.93","4","2335","2","3","5","6","7","3.86","4","1","7","4","4"
"2005","16-34 y.","vocational + Abi","3.78","4","439","2","3","5","6","7","3.63","3.93","1","7","4","4"
"2005","35-65 y.","general elemantary","4.35","4","827","2","3","6","6","7","4.24","4.46","1","7","4","5"
"2005","35-65 y.","higher education","4.02","4","2978","2","3","5","6","7","3.96","4.08","1","7","4","4"
"2005","35-65 y.","higher vocational","4.13","4","1095","2","3","5","6","7","4.04","4.22","1","7","4","4"
"2005","35-65 y.","in school","","","","","","","","","","","","","",""
"2005","35-65 y.","inadequately","4.58","5","128","1","3","6","7","7","4.24","4.92","1","7","4","5"
"2005","35-65 y.","middle vocational","4.14","4","5955","2","3","5","6","7","4.1","4.18","1","7","4","4"
"2005","35-65 y.","vocational + Abi","4.05","4","594","2","3","5","6","7","3.92","4.18","1","7","4","4"
"2005","66 and older","general elemantary","4.59","5","744","3","4","6","7","7","4.47","4.71","1","7","4","5"
"2005","66 and older","higher education","4.31","4","664","2","3","5","6","7","4.19","4.43","1","7","4","4"
"2005","66 and older","higher vocational","4.3","4","252","2","3","6","7","7","4.1","4.5","1","7","4","5"
"2005","66 and older","in school","","","","","","","","","","","","","",""
"2005","66 and older","inadequately","4.5","5","51","2","3","6","7","7","4.01","4.99","1","7","4","6"
"2005","66 and older","middle vocational","4.42","4","1959","2","3","6","6","7","4.35","4.49","1","7","4","5"
"2005","66 and older","vocational + Abi","4.39","4","102","2","4","6","6","7","4.09","4.69","1","7","4","5"
"2006","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2006","16-34 y.","higher education","","","","","","","","","","","","","",""
"2006","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2006","16-34 y.","in school","","","","","","","","","","","","","",""
"2006","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2006","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2006","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2006","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2006","35-65 y.","higher education","","","","","","","","","","","","","",""
"2006","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2006","35-65 y.","in school","","","","","","","","","","","","","",""
"2006","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2006","35-65 y.","middle vocational","","","","","","","","","","","","","",""
