"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","3.9","4","5321","2","3","5","6","7","3.86","3.94","1","7","4","4"
"2005","35-65 y.","4.14","4","11596","2","3","5","6","7","4.11","4.17","1","7","4","4"
"2005","66 and older","4.43","4","3779","2","3","6","6","7","4.38","4.48","1","7","4","5"
"2006","16-34 y.","","","","","","","","","","","","","",""
"2006","35-65 y.","","","","","","","","","","","","","",""
"2006","66 and older","","","","","","","","","","","","","",""
"2007","16-34 y.","","","","","","","","","","","","","",""
"2007","35-65 y.","","","","","","","","","","","","","",""
"2007","66 and older","","","","","","","","","","","","","",""
"2008","16-34 y.","","","","","","","","","","","","","",""
"2008","35-65 y.","","","","","","","","","","","","","",""
"2008","66 and older","","","","","","","","","","","","","",""
"2009","16-34 y.","3.79","4","3983","2","3","5","6","7","3.74","3.84","1","7","4","4"
"2009","35-65 y.","4.1","4","9835","2","3","5","6","7","4.07","4.13","1","7","4","4"
"2009","66 and older","4.45","4","4146","2","4","6","6","7","4.4","4.5","1","7","4","5"
"2010","16-34 y.","","","","","","","","","","","","","",""
"2010","35-65 y.","","","","","","","","","","","","","",""
"2010","66 and older","","","","","","","","","","","","","",""
"2011","16-34 y.","","","","","","","","","","","","","",""
"2011","35-65 y.","","","","","","","","","","","","","",""
"2011","66 and older","","","","","","","","","","","","","",""
"2012","16-34 y.","3.7","4","2199","1","2","5","6","7","3.63","3.77","1","7","4","4"
"2012","35-65 y.","3.87","4","4895","2","3","5","6","7","3.82","3.92","1","7","4","4"
"2012","66 and older","","","","","","","","","","","","","",""
"2013","16-34 y.","3.76","4","3694","2","2","5","6","7","3.71","3.81","1","7","4","4"
"2013","35-65 y.","4.17","4","10216","2","3","5","6","7","4.14","4.2","1","7","4","4"
"2013","66 and older","4.49","5","4942","2","4","6","6","7","4.45","4.53","1","7","4","5"
"2014","16-34 y.","","","","","","","","","","","","","",""
"2014","35-65 y.","","","","","","","","","","","","","",""
"2014","66 and older","","","","","","","","","","","","","",""
"2015","16-34 y.","","","","","","","","","","","","","",""
"2015","35-65 y.","","","","","","","","","","","","","",""
"2015","66 and older","","","","","","","","","","","","","",""
"2016","16-34 y.","","","","","","","","","","","","","",""
"2016","35-65 y.","","","","","","","","","","","","","",""
"2016","66 and older","","","","","","","","","","","","","",""
"2017","16-34 y.","3.81","4","7529","2","2","5","6","7","3.77","3.85","1","7","4","4"
"2017","35-65 y.","4.03","4","16635","2","3","5","6","7","4","4.06","1","7","4","4"
"2017","66 and older","4.41","5","5022","2","3","6","6","7","4.37","4.45","1","7","4","5"
"2018","16-34 y.","","","","","","","","","","","","","",""
"2018","35-65 y.","","","","","","","","","","","","","",""
"2018","66 and older","","","","","","","","","","","","","",""
"2019","16-34 y.","3.74","4","5428","2","2","5","6","7","3.7","3.78","1","7","4","4"
"2019","35-65 y.","3.96","4","15127","2","3","5","6","7","3.93","3.99","1","7","4","4"
"2019","66 and older","4.23","4","5205","2","3","5","6","7","4.19","4.27","1","7","4","4"
