"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Rural Area","4.36","5","402","2","3","6","6","7","4.19","4.53","1","7","4","5"
"2005","direct migration background","Urban Area","4.33","4","1960","2","3","6","6","7","4.26","4.4","1","7","4","4"
"2005","indirect migration background","Rural Area","4.14","4","106","2","3","5","7","7","3.84","4.44","1","7","4","4"
"2005","indirect migration background","Urban Area","3.8","4","721","1","2","5","6","7","3.68","3.92","1","7","4","4"
"2005","no migration background","Rural Area","4.18","4","6336","2","3","5","6","7","4.14","4.22","1","7","4","4"
"2005","no migration background","Urban Area","4.1","4","11171","2","3","5","6","7","4.07","4.13","1","7","4","4"
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2008","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2008","no migration background","Rural Area","","","","","","","","","","","","","",""
"2008","no migration background","Urban Area","","","","","","","","","","","","","",""
"2009","direct migration background","Rural Area","4.18","4","312","2","3","6","6","7","4","4.36","1","7","4","5"
"2009","direct migration background","Urban Area","4.19","4","1333","2","3","5","6","7","4.1","4.28","1","7","4","4"
"2009","indirect migration background","Rural Area","3.96","4","118","2","3","5","6","7","3.67","4.25","1","7","4","5"
"2009","indirect migration background","Urban Area","3.8","4","593","1","2","5","6","7","3.66","3.94","1","7","4","4"
"2009","no migration background","Rural Area","4.12","4","5776","2","3","5","6","7","4.08","4.16","1","7","4","4"
"2009","no migration background","Urban Area","4.11","4","9832","2","3","5","6","7","4.08","4.14","1","7","4","4"
"2010","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2010","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2010","no migration background","Rural Area","","","","","","","","","","","","","",""
"2010","no migration background","Urban Area","","","","","","","","","","","","","",""
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","3.97","4","300","1","3","5","6","7","3.78","4.16","1","7","4","4"
"2012","direct migration background","Urban Area","3.92","4","788","2","3","5","6","7","3.8","4.04","1","7","4","4"
"2012","indirect migration background","Rural Area","3.31","3","98","1","2","5","6","7","2.95","3.67","1","7","3","4"
"2012","indirect migration background","Urban Area","3.55","4","386","1","2","5","6","7","3.38","3.72","1","7","3","4"
"2012","no migration background","Rural Area","3.89","4","2284","2","3","5","6","7","3.82","3.96","1","7","4","4"
"2012","no migration background","Urban Area","3.75","4","3262","2","2","5","6","7","3.69","3.81","1","7","4","4"
"2013","direct migration background","Rural Area","4.09","4","391","2","3","5","7","7","3.92","4.26","1","7","4","4"
"2013","direct migration background","Urban Area","4.15","4","1293","2","3","5","6","7","4.06","4.24","1","7","4","4"
"2013","indirect migration background","Rural Area","4","4","136","2","3","5","6","7","3.72","4.28","1","7","4","4"
"2013","indirect migration background","Urban Area","3.73","4","579","2","2","5","6","7","3.6","3.86","1","7","4","4"
"2013","no migration background","Rural Area","4.24","4","6115","2","3","5","6","7","4.2","4.28","1","7","4","4"
"2013","no migration background","Urban Area","4.17","4","10338","2","3","5","6","7","4.14","4.2","1","7","4","4"
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2016","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2016","no migration background","Rural Area","","","","","","","","","","","","","",""
"2016","no migration background","Urban Area","","","","","","","","","","","","","",""
"2017","direct migration background","Rural Area","4.17","4","1962","2","3","5","6","7","4.09","4.25","1","7","4","4"
"2017","direct migration background","Urban Area","4.08","4","5220","2","3","5","6","7","4.03","4.13","1","7","4","4"
"2017","indirect migration background","Rural Area","4.07","4","305","2","3","5","6","7","3.88","4.26","1","7","4","4"
"2017","indirect migration background","Urban Area","3.8","4","1407","2","3","5","6","7","3.71","3.89","1","7","4","4"
"2017","no migration background","Rural Area","4.1","4","7905","2","3","5","6","7","4.07","4.13","1","7","4","4"
"2017","no migration background","Urban Area","4.07","4","12387","2","3","5","6","7","4.04","4.1","1","7","4","4"
"2018","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2018","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2018","no migration background","Rural Area","","","","","","","","","","","","","",""
"2018","no migration background","Urban Area","","","","","","","","","","","","","",""
"2019","direct migration background","Rural Area","4.08","4","980","2","3","6","6","7","3.97","4.19","1","7","4","4"
"2019","direct migration background","Urban Area","3.96","4","2671","2","3","5","6","7","3.89","4.03","1","7","4","4"
"2019","indirect migration background","Rural Area","3.74","4","325","2","2","5","6","7","3.56","3.92","1","7","3","4"
"2019","indirect migration background","Urban Area","3.74","4","1267","1","2","5","6","7","3.65","3.83","1","7","4","4"
"2019","no migration background","Rural Area","4.05","4","7538","2","3","5","6","7","4.01","4.09","1","7","4","4"
"2019","no migration background","Urban Area","3.98","4","11456","2","3","5","6","7","3.95","4.01","1","7","4","4"
