"plj0587","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2013","Full Time","general elemantary","125","0.193188241289734","0.161385563319068","0.224990919260399","5"
"Never","2013","Full Time","middle vocational","806","0.160423627928622","0.14956613459691","0.171281121260334","5"
"Never","2013","Full Time","inadequately","8","","","","5"
"Never","2013","Full Time","vocational + Abi","120","0.144466064134478","0.119537173475481","0.169394954793475","5"
"Never","2013","Full Time","in school","","","","","5"
"Never","2013","Full Time","higher vocational","137","0.141365921935558","0.117833400079204","0.164898443791912","5"
"Never","2013","Full Time","higher education","518","0.158962388538655","0.145552539513761","0.17237223756355","5"
"Never","2013","Part Time","in school","18","","","","5"
"Never","2013","Part Time","inadequately","12","","","","5"
"Never","2013","Part Time","general elemantary","116","0.19426111687098","0.16382313567641","0.22469909806555","5"
"Never","2013","Part Time","middle vocational","605","0.161189658743045","0.149193143065053","0.173186174421037","5"
"Never","2013","Part Time","vocational + Abi","108","0.137522574569461","0.111267804048797","0.163777345090125","5"
"Never","2013","Part Time","higher vocational","62","0.135621452129164","0.100302266998595","0.170940637259733","5"
"Never","2013","Part Time","higher education","241","0.143758246423781","0.126073990975327","0.161442501872234","5"
"Never","2013","Not Working","in school","76","0.27868693861842","0.23144472411052","0.325929153126319","5"
"Never","2013","Not Working","inadequately","31","0.191201199059178","0.134069393147198","0.248333004971158","5"
"Never","2013","Not Working","general elemantary","265","0.197639163271189","0.176396812726384","0.218881513815995","5"
"Never","2013","Not Working","middle vocational","855","0.196589108417512","0.184908563325282","0.208269653509742","5"
"Never","2013","Not Working","vocational + Abi","48","0.126953847846918","0.0921252437760037","0.161782451917833","5"
"Never","2013","Not Working","higher vocational","96","0.199061555808475","0.163191018537537","0.234932093079414","5"
"Never","2013","Not Working","higher education","244","0.147846795903435","0.129683367210912","0.166010224595957","5"
"Often","2013","Full Time","general elemantary","59","0.125472363504777","0.0987885408075236","0.15215618620203","2"
"Often","2013","Full Time","middle vocational","341","0.0778866473626525","0.0699581851434871","0.0858151095818179","2"
"Often","2013","Part Time","vocational + Abi","62","0.0687674329225376","0.0494758508290308","0.0880590150160444","2"
"Often","2013","Full Time","in school","1","","","","2"
"Often","2013","Full Time","inadequately","12","","","","2"
"Often","2013","Not Working","middle vocational","416","0.0931963571064284","0.08465217250811","0.101740541704747","2"
"Often","2013","Not Working","vocational + Abi","32","0.110679846474215","0.0778583881331012","0.143501304815329","2"
"Often","2013","Not Working","higher vocational","45","0.100143793498358","0.0731761379621706","0.127111449034545","2"
"Often","2013","Part Time","general elemantary","71","0.104433575420048","0.0809050495801428","0.127962101259954","2"
"Often","2013","Part Time","middle vocational","293","0.0770347929694464","0.0683353634335602","0.0857342225053326","2"
"Often","2013","Full Time","vocational + Abi","40","0.0529504371601501","0.0370714593904891","0.0688294149298111","2"
"Often","2013","Full Time","higher vocational","50","0.0518704112066974","0.0368913104951524","0.0668495119182425","2"
"Often","2013","Full Time","higher education","156","0.0649740579457945","0.0559344246028788","0.0740136912887102","2"
"Often","2013","Part Time","in school","6","","","","2"
"Often","2013","Part Time","inadequately","11","","","","2"
"Often","2013","Part Time","higher vocational","20","","","","2"
"Often","2013","Part Time","higher education","116","0.0771511925465797","0.063701610306859","0.0906007747863005","2"
"Often","2013","Not Working","in school","29","","","","2"
"Often","2013","Not Working","inadequately","33","0.182022821542649","0.12596374858653","0.238081894498768","2"
"Often","2013","Not Working","general elemantary","157","0.103773988754983","0.0875059861251391","0.120041991384826","2"
"Often","2013","Not Working","higher education","128","0.101330816429388","0.0858888099715985","0.116772822887177","2"
"Rarely ","2013","Full Time","inadequately","17","","","","4"
"Rarely ","2013","Full Time","in school","1","","","","4"
"Rarely ","2013","Full Time","general elemantary","222","0.317691290380736","0.280187052079389","0.355195528682084","4"
