"plj0587","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Very often","2013","Not Employed","lower secondary degree","110","0.0312965485397646","0.0256625350660583","0.0369305620134709"
"Very often","2013","Not Employed","secondary school degree","49","0.0257001094219115","0.01887677361285","0.0325234452309731"
"Very often","2013","Not Employed","college entrance qualification","26","","",""
"Very often","2013","Not Employed","Other degree","39","0.0445004690778334","0.0282430580089957","0.0607578801466712"
"Very often","2013","Not Employed","no degree/no degree yet","15","","",""
"Very often","2013","Employed","lower secondary degree","50","0.0123148846279731","0.00863848401828213","0.0159912852376641"
"Very often","2013","Employed","secondary school degree","83","0.0162118764247253","0.0129678870691749","0.0194558657802757"
"Very often","2013","Employed","college entrance qualification","57","0.0119846176428597","0.00916588237088093","0.0148033529148385"
"Very often","2013","Employed","Other degree","32","0.0187061605311959","0.0102580131163461","0.0271543079460456"
"Very often","2013","Employed","no degree/no degree yet","9","","",""
"Often","2013","Not Employed","lower secondary degree","360","0.0956096021460989","0.0860947298893452","0.105124474402852"
"Often","2013","Not Employed","secondary school degree","210","0.100302208272749","0.0873487268378986","0.113255689707598"
"Often","2013","Not Employed","college entrance qualification","119","0.0799063764877208","0.0669134539395149","0.0928992990359267"
"Often","2013","Not Employed","Other degree","81","0.140708672357787","0.113293909059627","0.168123435655947"
"Often","2013","Not Employed","no degree/no degree yet","64","0.130465895392938","0.102136325170694","0.158795465615181"
"Often","2013","Employed","lower secondary degree","268","0.0711372271544029","0.0625683750633811","0.0797060792454247"
"Often","2013","Employed","secondary school degree","449","0.0809577721981993","0.0739511452007613","0.0879643991956373"
"Often","2013","Employed","college entrance qualification","351","0.0611526542023675","0.0549458864846881","0.0673594219200468"
"Often","2013","Employed","Other degree","118","0.127936240074051","0.107108577660509","0.148763902487594"
"Often","2013","Employed","no degree/no degree yet","32","0.099834536135828","0.0640105814809706","0.135658490790685"
"Sometimes","2013","Not Employed","lower secondary degree","1215","0.346307748200705","0.330912311656348","0.361703184745062"
"Sometimes","2013","Not Employed","secondary school degree","749","0.362080441708076","0.341356687896235","0.382804195519917"
